chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,endosperm1,endosperm2,endosperm3,imbibed_seed1,imbibed_seed2,imbibed_seed3,shoot1,shoot2,shoot3,leaf_20days1,leaf_20days2,leaf_20days3,leaf_60days1,leaf_60days2,leaf_60days3,stem_60days1,stem_60days2,stem_60days3,root_5days1,root_5days2,root_5days3,root_60days1,root_60days2,root_60days3,husk1,husk2,husk3,anther1,anther2,anther3,mature_pollen1,mature_pollen2,mature_pollen3,pistil1,pistil2,pistil3,embryo1,embryo2,embryo3
Chr8-23850573,LOC_Os08g37650,2,0,1,3,2,2,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,3,2,3,6,1
Chr8-23850434,LOC_Os08g37650,3,11,9,10,4,1,7,17,22,0,2,0,2,0,2,1,2,0,0,5,3,4,8,0,5,5,5,11,11,12,46,52,50,230,120,38,22,10,15,2,9,15
Chr8-23851091,LOC_Os08g37650,0,0,1,0,0,0,1,3,1,4,1,3,4,0,2,0,0,0,3,2,2,5,3,5,0,2,0,2,3,5,30,37,28,0,0,0,5,6,7,5,4,5
Chr8-23850709,LOC_Os08g37650,5,3,1,1,3,3,3,6,0,2,1,2,0,0,0,2,0,0,1,0,2,1,2,0,4,3,3,0,0,0,6,6,4,0,0,0,2,4,6,0,0,0
Chr8-23850891,LOC_Os08g37650,473,244,319,12,38,25,64,64,48,1,0,0,1,1,1,2,0,1,6,2,4,6,0,4,0,1,1,6,6,11,7,8,7,1,1,5,18,14,18,808,792,754
Chr8+25487071,LOC_Os08g40260,7,5,2,0,0,0,1,2,4,1,0,0,1,0,0,1,2,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1
Chr8+25483360,LOC_Os08g40260,0,0,0,0,0,0,0,0,0,4,3,3,3,1,2,1,1,1,6,5,5,3,5,3,5,3,4,10,6,8,1,0,1,0,0,0,3,5,8,3,1,1
Chr8+25487248,LOC_Os08g40260,264,212,301,220,174,214,354,272,297,356,317,315,590,620,457,523,577,544,417,421,444,301,216,251,324,337,333,624,456,530,446,475,249,232,175,295,537,603,596,139,154,139
Chr8+25486939,LOC_Os08g40260,14,15,11,17,9,8,4,4,6,4,3,2,0,0,0,2,1,0,0,1,1,1,1,0,5,7,5,3,5,3,3,3,1,0,0,0,4,3,3,10,10,10
Chr8-27345090,LOC_Os08g43250,0,0,0,0,0,0,0,0,0,15,2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,12,11,1,1,3,0,0,0,1,4,2,0,0,0
Chr8-27344944,LOC_Os08g43250,0,0,0,0,0,0,0,0,0,6,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,9,11,7,10,0,0,0,4,3,4,0,0,0
Chr8-27345174,LOC_Os08g43250,0,0,0,0,0,0,6,1,5,20,28,27,0,0,0,0,0,0,0,0,0,1,0,3,1,2,0,21,19,13,2,0,1,0,0,0,2,2,4,0,0,0
Chr9-2505810,LOC_Os09g04720,42,28,38,37,31,16,34,25,39,20,16,13,10,6,1,12,19,22,13,26,21,25,19,11,27,13,31,19,24,20,20,27,23,49,2,32,12,14,17,53,30,24
Chr9-2505260,LOC_Os09g04720,0,0,3,0,0,0,1,7,1,1,3,2,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,8,4,7,0,0,0,0,0,0,0,0,0
Chr9+2600539,LOC_Os09g04880,0,0,0,0,0,0,0,2,0,1,1,1,1,0,1,4,4,4,1,0,1,0,0,0,0,0,3,3,4,4,2,2,2,0,0,0,3,3,3,3,2,2
Chr9+2600727,LOC_Os09g04880,9,15,12,12,15,17,27,30,30,94,72,99,102,100,111,207,174,192,86,58,79,27,36,31,21,20,18,13,28,17,33,32,30,42,20,48,47,62,48,9,3,9
Chr9-7299795,LOC_Os09g12730,3,0,1,0,0,0,4,0,0,2,2,1,0,7,0,3,2,1,0,0,0,1,0,2,0,0,0,1,3,2,2,9,6,2,3,2,1,2,1,0,0,0
Chr9-7299837,LOC_Os09g12730,0,1,1,1,0,0,0,3,1,0,2,2,1,0,0,4,2,3,1,0,1,0,0,0,1,0,1,2,5,2,7,12,11,27,10,43,7,7,5,5,6,5
Chr9-7293068,LOC_Os09g12730,15,21,23,45,43,42,30,27,27,26,18,13,21,41,28,24,31,14,12,19,14,18,17,18,10,11,9,16,17,15,20,14,21,56,14,27,20,20,19,18,23,14
Chr9+14454341,LOC_Os09g24310,0,2,0,0,0,0,0,0,0,12,10,15,3,4,5,0,4,2,1,3,2,2,3,5,8,11,10,6,3,2,0,0,0,0,0,0,5,5,3,0,0,0
Chr9+14454155,LOC_Os09g24310,0,0,0,0,0,0,0,0,0,4,4,2,5,3,5,1,0,0,0,2,6,8,0,0,6,5,4,7,3,0,0,0,0,23,6,16,1,1,2,0,0,0
Chr9+16838739,LOC_Os09g27660,3,0,3,9,7,7,0,0,0,0,0,0,0,3,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
Chr9+16837449,LOC_Os09g27660,0,0,0,4,2,2,0,1,1,3,2,1,3,6,7,2,1,2,2,3,2,1,1,1,2,2,1,0,5,0,2,3,2,0,0,0,1,0,2,0,0,0
Chr9+16837283,LOC_Os09g27660,21,24,10,24,16,31,11,14,7,17,17,17,58,47,64,69,69,63,51,49,86,9,6,7,11,17,14,22,28,25,34,24,21,0,0,0,23,14,10,8,3,4
Chr9+16830448,LOC_Os09g27660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,27,16,4,3,4,0,0,0
Chr9+16837503,LOC_Os09g27660,4,5,4,0,1,0,0,0,0,1,1,0,3,0,2,5,0,0,0,0,1,0,0,0,3,1,0,0,3,1,0,0,0,0,0,0,0,1,2,0,0,0
Chr9+16836616,LOC_Os09g27660,3,2,1,15,3,19,48,45,44,20,22,16,15,27,29,51,50,52,33,50,19,7,9,13,8,12,10,44,31,17,42,33,41,2,5,8,54,55,57,4,5,3
Chr9+16830555,LOC_Os09g27660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,22,46,2,3,2,0,0,0
Chr9+16836555,LOC_Os09g27660,0,0,0,5,6,0,2,1,0,0,0,0,2,2,0,1,3,5,2,2,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,4,5,4,0,1,0
Chr9-17659562,LOC_Os09g29080,44,17,3,40,39,47,25,32,15,4,5,3,0,0,0,2,4,2,11,10,7,9,12,12,12,12,8,11,7,11,16,11,0,0,0,0,11,11,5,35,50,52
Chr9-17659714,LOC_Os09g29080,4,5,5,5,8,10,0,2,2,0,1,0,0,0,0,0,0,0,0,1,0,3,2,3,2,1,3,2,2,0,0,1,0,0,0,0,3,3,1,6,2,7
Chr9-17659923,LOC_Os09g29080,80,79,80,90,63,60,58,86,70,21,19,15,10,6,2,13,8,6,22,23,21,55,46,43,74,61,62,34,43,21,24,38,34,18,19,33,95,108,104,127,128,127
Chr9-18240743,LOC_Os09g29980,120,114,129,80,81,87,101,102,90,80,62,41,93,93,91,104,99,102,50,57,68,65,75,45,73,71,67,28,34,31,55,52,55,12,3,13,91,86,83,151,129,132
Chr9-18243302,LOC_Os09g29980,13,7,9,17,24,28,3,4,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,8,0,1,1,3,15,22,20
Chr9-18243150,LOC_Os09g29980,39,46,47,79,73,78,19,14,12,27,13,28,36,26,21,9,20,6,14,10,15,15,18,13,24,25,34,31,11,16,12,17,14,3,11,4,27,30,29,39,37,36
Chr9-20851921,LOC_Os09g36180,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,3,5,4,0,0,0,0,0,0,0,0,0
Chr9-20857179,LOC_Os09g36180,0,4,4,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,2,1
Chr9-20857015,LOC_Os09g36180,18,16,10,1,3,0,10,15,13,10,2,7,10,5,4,1,0,8,6,5,5,6,6,8,2,2,2,11,12,15,12,14,10,0,3,3,16,17,17,19,33,16
Chr9-21375637,LOC_Os09g37060,11,10,16,1,7,7,11,12,18,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,4,1,2,2,4,4,6,6,7,0,0,0,8,3,3,17,11,10
Chr9-21375429,LOC_Os09g37060,20,17,17,4,5,7,39,47,46,29,24,22,0,0,0,0,0,0,0,0,0,10,11,7,3,5,2,1,4,2,10,10,13,0,1,0,18,21,20,19,19,19
Chr10-1748225,LOC_Os10g03850,2,2,1,3,4,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,3,4,1,0,0,0,0,0,0,0,3,2,1,0,0,0
Chr10-1743578,LOC_Os10g03850,3,8,8,6,3,6,4,15,8,4,3,3,2,2,3,2,2,2,8,9,9,10,16,11,96,55,86,8,26,25,35,39,45,8,1,5,82,83,86,11,10,9
Chr10+2831151,LOC_Os10g05660,1,2,0,0,2,0,6,7,2,19,11,14,1,0,0,9,9,12,11,16,9,21,2,5,780,823,924,48,54,51,3,0,3,20,9,3,6,4,4,0,0,0
Chr10+2830211,LOC_Os10g05660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,5,5,8,0,4,2,0,0,0,3,3,6,0,0,0,0,0,0
Chr10+2831298,LOC_Os10g05660,0,0,0,2,0,0,5,4,1,16,14,15,1,0,0,11,12,14,28,30,25,21,21,22,1272,1715,1375,89,86,61,9,8,11,0,0,0,4,6,3,0,0,0
Chr10-6084404,LOC_Os10g10990,0,10,10,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,3,2,5,4,2,2,1,10,9,1,0,0,0,0,0
Chr10-6080392,LOC_Os10g10990,74,49,63,61,45,54,32,32,32,0,4,0,4,3,4,5,6,5,0,1,9,5,3,1,0,3,2,10,7,7,6,6,5,44,20,15,7,6,8,201,302,267
Chr10-6080043,LOC_Os10g10990,39,22,21,37,59,29,39,34,30,5,19,10,4,2,7,9,11,7,24,12,18,9,5,19,7,10,10,11,8,7,0,6,6,0,0,0,12,24,3,28,33,4
Chr10-7994198,LOC_Os10g15310,0,0,0,2,1,2,0,1,0,1,1,1,3,4,0,2,2,3,1,1,1,0,0,0,0,0,0,6,10,3,6,4,5,0,0,0,1,0,1,0,0,0
Chr10-7993302,LOC_Os10g15310,0,0,1,10,5,2,5,9,8,25,23,33,28,25,28,19,17,23,24,26,25,8,7,9,8,8,7,42,43,45,27,43,6,3,7,0,5,8,0,0,0,0
Chr10-7993421,LOC_Os10g15310,28,27,3,56,36,50,40,40,40,61,21,49,84,83,88,84,85,77,47,67,89,26,29,23,12,21,13,110,113,114,107,110,101,102,42,98,18,9,15,29,20,23
Chr10-7994884,LOC_Os10g15310,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,2,77,49,54,0,0,0,0,0,0
Chr10+11984899,LOC_Os10g22980,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,9,0,0,0,0,0,0
Chr10+11985179,LOC_Os10g22980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,30,27,82,0,0,1,0,0,0
Chr10+11984655,LOC_Os10g22980,0,0,0,3,1,3,0,0,0,2,3,1,1,0,5,4,5,0,0,0,1,0,0,0,0,0,0,2,1,2,1,2,3,0,0,0,1,1,1,0,1,1
Chr10+11986116,LOC_Os10g22980,83,69,53,113,86,88,56,24,31,81,60,70,5,43,42,129,118,144,167,164,161,31,32,48,62,57,63,227,224,228,408,400,368,3222,4999,4671,113,123,121,62,58,52
Chr10-13659474,LOC_Os10g26340,40,11,44,48,28,40,35,65,101,5,4,4,10,11,9,6,7,7,6,7,6,10,7,1,8,9,10,5,4,5,4,3,3,30,15,14,0,3,3,2,4,2
Chr10-13658387,LOC_Os10g26340,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44,40,44,10,10,10,2,5,3,0,2,1,0,0,0,20,10,17,0,0,0,0,0,0
Chr10-14433939,LOC_Os10g27350,6,7,16,6,7,12,7,4,8,0,1,1,4,3,6,3,2,3,1,2,2,8,3,4,0,4,8,4,6,4,11,13,12,0,0,0,3,3,2,1,0,1
Chr10-14433996,LOC_Os10g27350,2,3,4,4,5,8,4,7,0,1,1,1,0,0,0,2,0,0,2,3,4,2,0,4,1,1,1,1,1,3,9,0,2,0,0,0,4,5,2,1,8,0
Chr10-14434210,LOC_Os10g27350,24,5,1,16,10,23,15,8,10,1,1,0,0,1,2,1,2,1,1,0,0,6,6,1,1,2,3,4,3,1,6,10,14,0,0,0,5,6,5,13,14,21
Chr10-14434091,LOC_Os10g27350,3,1,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,3,1,1,2,1,5
Chr10-18703337,LOC_Os10g35060,3,3,5,5,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Chr10-18703178,LOC_Os10g35060,200,161,173,352,273,320,79,84,63,250,244,241,603,566,579,417,520,481,209,231,202,87,102,75,221,265,202,126,140,120,85,65,58,94,129,99,48,60,45,174,162,173
Chr10+21226302,LOC_Os10g39710,0,3,0,1,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,52,15,0,0,0,5,1,3
Chr10+21226366,LOC_Os10g39710,27,28,21,29,10,14,30,28,25,5,3,8,0,0,0,7,5,4,2,0,1,17,13,11,46,44,50,1,2,0,0,0,2,83,162,61,0,0,0,32,13,31
Chr10+21226907,LOC_Os10g39710,28,31,30,8,9,5,6,29,26,4,2,0,1,1,0,5,4,7,0,1,3,20,14,21,38,39,25,3,3,3,6,9,2,260,386,285,0,0,0,27,29,27
Chr10+22693913,LOC_Os10g42190,5,4,4,0,0,0,1,1,0,0,0,0,2,2,0,1,0,0,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,6,7,19,1,0,0,1,2,2
Chr10+22695148,LOC_Os10g42190,175,187,181,176,171,147,128,110,118,17,18,18,28,22,28,69,58,57,57,61,56,42,36,15,29,28,24,28,32,31,18,13,18,9,71,8,29,38,23,270,269,268
Chr10+22693785,LOC_Os10g42190,104,89,133,81,111,96,135,123,131,21,23,35,72,52,72,120,143,119,169,155,158,56,37,37,30,71,69,7,62,10,17,17,16,26,58,22,32,30,30,48,48,48
Chr10-23035366,LOC_Os10g42710,154,297,223,313,210,243,303,336,325,468,483,488,718,680,728,953,899,859,673,713,683,447,454,443,659,699,680,307,372,338,271,235,301,322,360,336,233,243,259,166,180,161
Chr10-23037176,LOC_Os10g42710,0,0,0,0,0,0,0,2,0,0,4,3,0,0,0,0,0,0,3,3,3,0,4,2,1,1,3,0,0,0,0,0,0,3,2,0,0,0,2,0,0,0
Chr10-23037915,LOC_Os10g42710,4,4,6,5,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,2
Chr11-2093118,LOC_Os11g04910,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,4,4,0,0,0,0,1,1,1
Chr11-2090706,LOC_Os11g04910,11,10,15,17,6,10,0,1,4,0,0,0,4,1,0,3,1,2,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,3,0,4,6,7,4
Chr11-2090803,LOC_Os11g04910,14,14,13,22,21,20,11,18,15,1,0,0,5,2,0,8,7,7,10,10,16,2,1,2,5,5,5,22,39,20,13,9,16,0,0,4,32,35,33,5,3,8
Chr11+2568461,LOC_Os11g05650,190,110,142,102,134,129,89,124,137,58,64,61,38,37,40,48,43,33,55,34,61,72,71,60,71,35,66,120,84,140,62,64,68,26,47,43,88,106,105,321,348,422
Chr11+2568371,LOC_Os11g05650,23,8,34,26,18,19,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,5,1,1,0,0,0,0,0,1,3,2,0,0,0,3,0,0,29,18,22
Chr11+4255596,LOC_Os11g08110,1,2,9,0,7,2,2,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,10,13
Chr11+4254835,LOC_Os11g08110,3,2,2,1,1,3,3,1,2,8,8,5,0,3,1,0,0,2,1,1,2,9,11,12,2,1,0,10,3,0,7,3,9,0,0,0,2,3,2,3,2,1
Chr11+4255872,LOC_Os11g08110,4,7,10,0,7,12,14,15,16,13,4,5,3,4,3,3,5,5,5,4,6,8,7,6,1,1,0,15,3,11,6,9,8,6,2,23,11,9,9,23,16,23
Chr11+8827769,LOC_Os11g15570,0,0,0,1,2,0,3,4,6,13,14,5,1,14,11,23,7,14,5,4,4,30,28,32,129,102,100,9,11,5,25,25,16,110,198,291,13,16,11,6,1,12
Chr11+8827916,LOC_Os11g15570,0,0,0,0,0,0,2,0,6,1,2,2,0,0,0,0,0,1,0,0,0,2,2,0,4,3,4,0,0,1,4,3,3,0,0,0,0,0,0,0,0,0
Chr11-9022077,LOC_Os11g16350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,345,304,294,3318,3561,3697,83,1023,900,2,0,1,0,0,0
Chr11-9022012,LOC_Os11g16350,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,8,46,79,70,8,4,2,0,0,0,0,0,0
Chr11+12852621,LOC_Os11g22396,0,0,0,3,1,3,1,3,4,2,0,1,5,8,5,0,3,1,2,4,4,7,3,2,4,5,4,7,1,8,6,12,9,37,13,27,0,13,8,2,8,5
Chr11+12851919,LOC_Os11g22396,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0,2,1,2,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,3,1,8,0,0,0,0,0,0
Chr11+12853198,LOC_Os11g22396,15,15,15,21,22,17,16,5,8,19,16,20,18,31,31,9,14,27,25,28,29,23,20,20,20,21,19,51,51,54,47,42,37,16,16,33,34,36,39,28,26,27
Chr11+12852436,LOC_Os11g22396,0,0,0,0,0,0,0,0,0,0,2,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,17,1,2,0,0,0,1,0,0
Chr11-16869374,LOC_Os11g29120,0,0,0,0,1,0,0,1,1,2,3,2,5,4,0,1,1,3,0,0,0,1,1,1,4,0,4,2,3,3,3,4,3,34,18,54,1,0,0,0,0,1
Chr11-16866310,LOC_Os11g29120,77,77,76,77,44,68,67,68,61,117,89,84,79,51,59,24,37,64,56,54,46,56,76,71,50,49,49,113,103,126,90,138,100,4,7,10,130,99,140,158,120,168
Chr11-16866611,LOC_Os11g29120,0,0,0,0,2,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,2,0,0,0,0,0,0,1,3,0,0,1,0,3,0,1
Chr11+19172307,LOC_Os11g32470,24,30,26,3,19,15,19,23,21,31,31,30,43,36,40,48,38,44,45,41,36,41,48,41,48,67,41,50,23,35,13,26,24,7,7,20,37,36,47,40,38,40
Chr11+19172632,LOC_Os11g32470,0,1,3,5,5,6,4,5,4,1,5,2,8,1,3,1,5,2,3,3,3,12,16,19,6,5,5,10,9,12,23,16,19,7,2,2,8,10,8,12,13,10
Chr11+19172702,LOC_Os11g32470,2,1,1,1,2,0,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,4,1,2,0,1,1,1,0,3,5,5,4,0,0,0,0,0,0,0,0,0
Chr11+19172439,LOC_Os11g32470,2,10,10,0,0,0,1,1,0,3,0,0,0,0,0,1,1,1,0,0,0,4,0,2,1,1,0,3,2,7,2,2,4,0,0,0,3,3,1,1,2,1
Chr12+2823192,LOC_Os12g06060,0,2,2,3,1,0,2,2,2,10,28,12,24,20,11,8,1,1,0,0,0,3,7,4,9,13,17,38,43,42,11,16,24,0,0,0,10,11,9,0,0,0
Chr12+2818116,LOC_Os12g06060,1,0,3,0,0,0,4,3,3,4,3,0,5,6,9,0,0,0,2,1,2,0,3,2,6,6,2,1,0,1,0,0,0,1,0,4,0,0,0,0,0,0
Chr12+3282174,LOC_Os12g06740,10,1,7,2,10,15,4,3,1,1,1,1,2,1,0,2,3,1,1,0,0,1,1,1,0,0,0,1,0,1,1,2,0,0,0,0,0,1,0,0,2,2
Chr12+3283410,LOC_Os12g06740,1,0,4,0,4,22,6,6,1,1,4,0,1,3,0,8,1,5,0,2,2,1,1,3,1,2,0,0,0,1,2,0,4,30,11,28,0,3,1,0,0,0
Chr12+3283710,LOC_Os12g06740,5,20,22,17,14,14,1,2,0,1,1,1,1,1,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3
Chr12+3283204,LOC_Os12g06740,48,30,47,46,49,19,11,7,20,12,15,10,32,40,35,46,52,57,18,14,14,7,8,5,15,9,4,12,14,16,14,12,10,1,24,29,17,14,18,28,36,24
Chr12+3282349,LOC_Os12g06740,20,22,13,22,13,19,46,28,30,49,50,18,37,30,38,57,49,57,22,36,23,13,26,11,26,29,30,4,6,3,22,16,20,25,14,32,22,20,19,19,19,26
Chr12+5028367,LOC_Os12g09550,5,4,7,8,5,9,33,27,31,17,10,19,2,0,13,12,18,18,32,26,23,3,8,11,11,21,0,11,10,12,12,9,15,1,1,3,19,18,17,16,14,14
Chr12+5023265,LOC_Os12g09550,0,2,2,7,4,4,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,4,3,3,0,0,0,0,0,0,4,0,2,0,1,2
Chr12+5023926,LOC_Os12g09550,1,0,2,0,0,0,0,1,0,1,1,1,2,2,4,1,1,1,3,1,2,1,0,0,1,2,4,2,2,3,8,4,2,5,9,0,2,3,4,0,0,0
Chr12+5028238,LOC_Os12g09550,4,6,2,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,19
Chr12-7820146,LOC_Os12g13824,60,78,90,64,66,60,78,63,69,61,50,44,29,46,25,60,55,61,50,59,57,63,75,64,42,39,40,46,52,32,143,146,152,227,212,161,36,36,32,42,46,20
Chr12-7820271,LOC_Os12g13824,7,9,8,6,5,0,1,2,2,14,9,5,7,2,6,1,7,0,0,0,3,3,3,6,2,2,3,5,7,5,16,13,10,6,3,1,10,4,14,9,4,4
Chr12-7819951,LOC_Os12g13824,25,24,6,101,127,31,12,15,24,23,26,29,54,44,50,59,63,34,27,27,27,24,23,22,15,13,11,35,37,26,36,36,32,28,31,31,21,13,20,61,64,70
Chr12-10457007,LOC_Os12g18130,0,0,0,0,0,0,2,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,15,13,10,30,56,43,0,0,0,0,0,0
Chr12-10454469,LOC_Os12g18130,5,14,14,7,2,6,1,9,15,7,4,8,4,6,5,2,2,2,6,7,11,2,1,5,0,6,9,2,9,9,23,19,20,13,56,12,5,9,7,10,3,6
Chr12-10457465,LOC_Os12g18130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,15,15,13,0,0,0,0,0,0
Chr12-10454645,LOC_Os12g18130,0,5,1,0,7,2,0,1,0,0,0,0,0,0,0,0,2,1,2,1,1,0,0,0,0,0,0,2,0,1,5,4,6,0,0,0,3,0,1,4,4,5
Chr12+13658119,LOC_Os12g24020,2,1,2,2,3,5,0,5,12,31,32,33,812,757,807,142,135,165,2685,2618,2539,23,25,42,1332,1568,1562,1791,1781,1753,67,63,67,1783,1764,1153,283,278,283,5,3,6
Chr12+13658737,LOC_Os12g24020,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,0,0,2,15,14,15,1,0,1,26,26,22,9,8,4,1,1,1,0,0,0,1,1,1,0,0,0
Chr12-15284075,LOC_Os12g26220,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,13,4,20,0,0,0,0,0,0
Chr12-15284455,LOC_Os12g26220,7,3,12,5,4,6,35,32,40,350,406,400,407,471,378,117,102,133,43,47,41,20,20,19,16,33,32,91,79,61,89,83,93,809,504,383,35,65,59,9,9,8
Chr12-15284314,LOC_Os12g26220,4,0,4,0,0,0,3,1,2,24,30,21,13,15,12,2,4,3,0,0,0,2,3,4,0,0,1,11,9,4,9,12,14,70,81,67,11,5,2,0,0,0
Chr12-19180662,LOC_Os12g31860,1,0,1,0,0,0,6,7,8,3,0,4,16,21,15,15,10,16,48,48,47,5,12,13,28,37,36,77,73,69,27,25,23,10,9,13,22,26,11,1,1,4
Chr12-19180942,LOC_Os12g31860,2,2,0,0,0,0,23,32,11,15,17,16,62,69,32,40,38,39,284,289,298,101,96,98,257,222,278,327,357,306,155,156,160,72,115,101,106,155,122,10,13,11
Chr12-20540795,LOC_Os12g34018,66,92,51,6,6,3,10,8,11,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,2,0,0,0,0,14,23,29
Chr12-20540125,LOC_Os12g34018,228,247,106,48,37,46,14,15,15,0,0,1,2,2,1,0,0,0,0,1,1,3,4,5,1,0,0,2,0,2,0,1,0,30,18,68,1,1,2,254,208,295
Chr12-20749061,LOC_Os12g34220,4,0,8,3,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,9,12,3,0,0,1,3,6,6,2,1,4
Chr12-20751954,LOC_Os12g34220,1,0,1,0,0,1,4,1,8,2,3,4,1,1,3,1,1,2,0,0,0,1,0,1,3,4,0,1,1,1,0,0,0,16,24,1,0,0,0,0,0,0
Chr12-20749967,LOC_Os12g34220,6,9,6,5,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1
Chr12+21666294,LOC_Os12g35630,8,3,1,5,3,7,6,5,6,271,257,232,169,167,158,204,175,178,42,44,47,8,2,6,2,2,2,38,39,16,1,3,4,26,99,46,10,31,14,0,0,0
Chr12+21663909,LOC_Os12g35630,0,2,1,1,4,2,5,2,3,386,362,381,61,57,52,53,59,55,25,34,30,7,6,6,2,2,2,38,38,20,6,6,6,0,0,0,21,20,22,0,0,0
Chr12+21666213,LOC_Os12g35630,0,0,0,0,0,0,0,0,1,38,32,29,21,25,15,19,2,39,1,3,2,0,1,1,0,0,0,3,1,0,1,0,1,0,0,0,3,4,2,0,0,0
Chr12-22954077,LOC_Os12g37400,0,0,0,0,0,0,0,0,2,4,12,5,0,0,1,0,0,0,1,0,0,22,16,20,8,5,2,1,3,3,0,0,2,2,2,0,3,2,6,0,0,0
Chr12-22954132,LOC_Os12g37400,1,1,0,0,0,0,0,1,2,3,6,4,0,0,0,0,0,0,0,0,1,11,12,10,5,5,6,6,1,1,6,0,6,19,31,11,5,7,4,1,2,1
