chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,endosperm1,endosperm2,endosperm3,imbibed_seed1,imbibed_seed2,imbibed_seed3,shoot1,shoot2,shoot3,leaf_20days1,leaf_20days2,leaf_20days3,leaf_60days1,leaf_60days2,leaf_60days3,stem_60days1,stem_60days2,stem_60days3,root_5days1,root_5days2,root_5days3,root_60days1,root_60days2,root_60days3,husk1,husk2,husk3,anther1,anther2,anther3,mature_pollen1,mature_pollen2,mature_pollen3,pistil1,pistil2,pistil3,embryo1,embryo2,embryo3
Chr4+16587089,LOC_Os04g28090,53,35,24,25,27,33,37,24,38,41,8,24,21,20,23,24,25,21,33,25,28,34,42,31,17,16,14,22,18,24,24,23,23,21,4,2,30,41,35,52,51,57
Chr4+21010520,LOC_Os04g34720,8,9,7,5,6,6,14,15,8,0,0,4,0,0,0,4,3,5,1,1,0,4,1,4,0,2,0,5,19,10,8,5,8,0,0,0,12,28,19,22,19,4
Chr4+21010711,LOC_Os04g34720,63,70,47,77,31,41,65,78,26,25,23,24,17,23,22,43,21,28,38,24,39,14,18,28,19,28,28,16,16,26,14,19,17,14,1,2,33,38,45,52,40,39
Chr4+21375796,LOC_Os04g35170,3,1,4,4,6,7,6,0,0,0,0,0,0,0,0,1,1,1,0,4,1,1,1,1,0,0,0,0,0,0,0,0,1,10,5,5,0,1,1,3,4,2
Chr4+21377152,LOC_Os04g35170,46,53,42,81,72,36,64,79,56,72,84,70,49,26,31,67,84,85,88,85,96,86,81,82,65,61,57,63,51,47,50,51,56,75,85,12,73,68,54,57,59,60
Chr4-23149920,LOC_Os04g38970,105,92,191,160,165,149,129,130,157,18,22,27,60,42,39,68,69,54,25,22,19,14,16,11,58,62,78,33,36,34,53,46,48,28,127,219,42,42,51,110,103,117
Chr4-23150154,LOC_Os04g38970,4,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,18,18,38,0,0,0,0,0,0
Chr4-23148261,LOC_Os04g38970,27,30,27,38,38,39,19,12,19,6,3,9,14,10,0,6,6,6,7,7,6,4,2,6,9,8,7,6,18,10,4,12,13,0,1,1,14,15,10,25,18,25
Chr4-23151252,LOC_Os04g38970,2,2,2,1,0,0,0,1,0,0,0,0,3,0,1,1,2,0,0,0,0,1,0,2,0,0,0,1,1,1,0,0,0,0,2,2,0,0,0,0,0,0
Chr4-23367249,LOC_Os04g39280,29,29,31,0,33,10,15,18,21,1,0,1,0,0,0,10,17,18,12,11,15,5,5,5,9,12,10,16,19,16,8,7,8,2,4,3,30,33,29,47,45,46
Chr4-23371959,LOC_Os04g39280,5,3,1,0,0,0,0,0,0,11,14,10,0,0,0,0,0,0,0,0,0,21,36,29,13,31,20,0,0,4,5,4,5,1,0,2,1,1,0,0,0,0
Chr4-23544094,LOC_Os04g39540,85,79,47,68,61,90,42,38,45,15,13,13,34,42,41,36,28,50,20,20,19,25,27,20,28,22,26,5,17,26,10,16,21,9,16,51,7,8,6,25,27,24
Chr4-23544181,LOC_Os04g39540,4,8,4,3,2,1,1,0,1,0,0,0,0,0,0,3,2,2,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,35,25,13,0,0,0,0,0,1
Chr4-23543941,LOC_Os04g39540,14,18,20,26,21,18,14,21,34,10,12,11,35,26,43,17,22,25,9,16,12,7,6,8,22,24,15,8,10,9,0,6,5,0,0,0,7,3,4,4,1,0
Chr4+24468762,LOC_Os04g41229,0,0,0,0,2,1,0,1,2,52,72,64,59,60,61,60,69,67,7,8,19,58,59,59,220,224,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr4+24462034,LOC_Os04g41229,0,0,0,0,0,0,1,7,3,1,2,1,0,0,0,0,0,0,0,0,0,8,1,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr4-24515449,LOC_Os04g41320,2,31,9,21,3,16,31,26,17,25,25,27,40,24,17,28,29,23,25,20,24,72,68,70,31,27,50,38,39,30,65,66,64,68,71,63,27,22,30,14,14,17
Chr4-24515646,LOC_Os04g41320,5,6,7,3,1,4,0,1,3,3,4,7,1,0,2,3,3,4,3,3,1,0,5,0,3,4,3,1,3,4,17,18,12,0,0,0,3,2,4,9,10,11
Chr4+24527660,LOC_Os04g41330,17,21,3,30,62,50,22,18,20,10,7,8,16,15,17,36,29,23,25,31,38,16,14,16,20,20,18,34,31,26,16,33,25,114,49,125,27,31,33,12,8,16
Chr4+24526984,LOC_Os04g41330,1,10,2,5,2,2,0,1,1,0,0,0,0,0,0,0,0,2,3,1,1,0,0,0,0,0,1,0,0,0,3,0,2,0,0,0,1,0,0,3,2,6
Chr4+24526363,LOC_Os04g41330,1,11,5,4,2,6,6,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2
Chr4-25944706,LOC_Os04g43824,3,0,6,0,0,0,1,9,6,1,3,3,0,0,0,4,4,1,3,2,3,5,6,9,4,2,3,1,5,4,7,4,6,0,0,0,8,14,11,6,5,9
Chr4-25944591,LOC_Os04g43824,11,9,13,13,14,17,74,44,85,42,51,57,24,40,28,37,29,22,27,37,23,90,67,75,51,53,53,19,20,28,26,22,24,77,43,21,53,52,53,18,19,18
Chr4+26113741,LOC_Os04g44100,71,64,68,46,113,44,31,45,32,0,2,4,0,2,0,0,1,0,0,3,5,3,1,2,0,1,0,4,8,21,5,2,6,1,1,4,4,7,8,69,78,75
Chr4+26113859,LOC_Os04g44100,80,64,58,83,97,32,80,95,72,12,12,9,4,1,2,1,2,3,1,2,0,17,15,22,4,4,4,4,13,2,14,16,12,28,7,46,4,14,8,58,55,55
Chr4-26664733,LOC_Os04g45070,45,30,52,61,74,66,89,59,68,1399,1432,1514,1441,1505,1587,1706,1875,1742,943,1245,1322,1113,1094,1132,663,635,578,698,663,675,296,281,272,259,93,1,179,163,175,68,31,35
Chr4-26665441,LOC_Os04g45070,0,0,0,0,0,0,2,0,1,25,25,25,2,3,0,1,30,12,1,0,2,28,13,46,37,24,19,31,115,64,13,8,34,23,16,17,1,1,0,1,3,1
Chr4-26667691,LOC_Os04g45070,0,0,2,1,0,0,0,0,0,0,1,2,1,5,1,2,2,6,0,0,1,2,2,1,2,2,7,2,3,1,3,3,3,13,7,7,2,0,1,0,0,0
Chr4+27564628,LOC_Os04g46460,4,0,4,10,4,4,4,0,3,51,56,6,33,16,27,36,16,33,21,23,26,17,14,17,13,23,7,10,0,11,11,0,2,10,25,5,9,7,8,1,1,0
Chr4+27566527,LOC_Os04g46460,4,3,2,4,7,7,1,10,6,1,12,7,15,1,1,12,6,7,4,4,4,3,5,10,10,3,3,1,1,5,2,3,2,0,0,0,7,9,9,3,1,3
Chr4+27566357,LOC_Os04g46460,18,8,7,7,12,12,2,2,3,32,32,36,38,10,32,37,29,34,16,30,17,14,21,14,9,10,10,9,21,7,3,3,4,0,0,0,18,18,18,9,7,6
Chr4-30090779,LOC_Os04g50870,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,4,2,1,5,2,3,4,0,0,0,1,1,1
Chr4-30085359,LOC_Os04g50870,0,2,2,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,19,17,16,40,2,35,4,7,5,0,1,2
Chr4-30091154,LOC_Os04g50870,3,3,3,0,0,0,1,1,0,1,2,0,0,2,2,1,0,2,4,2,5,0,1,1,1,2,0,3,2,3,3,17,17,30,20,26,1,0,0,0,0,1
Chr4-30085399,LOC_Os04g50870,4,8,7,12,12,18,2,7,4,1,3,1,1,6,2,2,1,0,1,0,1,3,1,0,1,0,1,3,2,3,20,14,15,0,2,1,8,14,19,7,5,3
Chr4-30090961,LOC_Os04g50870,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6,6,6,0,5,3,0,0,0,0,0,0
Chr4-30171867,LOC_Os04g50970,15,15,15,0,7,1,1,5,2,1,1,1,0,1,1,1,3,1,0,0,0,0,1,0,0,0,0,3,0,1,1,1,1,0,0,0,0,0,0,15,16,14
Chr4-30173855,LOC_Os04g50970,8,8,7,22,1,20,0,8,17,11,2,19,21,16,12,24,7,5,7,4,3,7,1,12,5,7,5,3,8,8,9,7,6,91,100,147,3,3,3,4,2,3
Chr4-30172149,LOC_Os04g50970,225,592,347,442,349,416,505,354,335,536,622,548,281,362,323,703,735,769,769,572,696,275,334,310,428,508,403,1000,1070,1013,232,253,215,259,216,80,294,308,247,296,226,243
Chr4-30172047,LOC_Os04g50970,5,8,1,1,1,2,0,0,0,2,3,3,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,2,3,1,3,0,0,0,0,0,0,1,0,1,1
Chr4-30311578,LOC_Os04g51180,126,90,137,114,129,93,76,129,130,75,70,65,68,79,79,61,82,80,62,60,62,81,76,70,85,91,82,62,76,66,166,129,147,33,32,92,28,78,73,111,107,118
Chr4-30311490,LOC_Os04g51180,0,0,0,0,0,0,3,5,3,4,3,3,4,3,1,0,1,2,3,0,0,3,3,3,1,1,1,1,0,3,3,1,2,0,0,0,3,1,1,0,0,0
Chr4-30311381,LOC_Os04g51180,2,3,3,3,1,1,8,3,8,1,4,11,1,1,0,0,3,1,1,1,3,9,1,9,2,1,0,6,1,2,0,3,2,0,0,0,0,3,2,6,7,5
Chr4-30511131,LOC_Os04g51500,8,4,7,0,0,0,0,0,0,3,4,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,2,1,2,1,0,3,1,0,0,0,2,2,2,7,5,4
Chr4-30510977,LOC_Os04g51500,32,32,35,20,16,11,31,27,16,24,26,31,21,54,53,39,38,41,25,22,23,20,20,24,30,23,24,20,26,19,11,14,12,15,18,40,34,32,25,20,28,31
Chr4-30511643,LOC_Os04g51500,2,6,3,0,5,0,0,0,0,0,0,0,1,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,4,8,0,0,0,0,0,0
Chr4-30510410,LOC_Os04g51500,10,14,10,3,1,0,4,6,4,12,6,7,4,7,5,5,4,3,7,4,14,5,4,6,4,9,9,6,7,3,9,8,11,3,4,4,16,11,11,13,13,12
Chr4+31696646,LOC_Os04g53214,1,1,2,2,1,6,29,23,28,16,17,18,35,39,25,31,49,41,45,50,43,12,16,15,20,16,22,17,16,20,10,11,12,9,7,4,16,24,29,3,5,0
Chr4+31694308,LOC_Os04g53214,0,12,7,10,0,36,5,1,5,1,1,1,1,1,0,1,5,5,9,10,9,4,2,1,3,5,7,3,3,2,10,10,9,0,14,31,19,20,15,1,10,9
Chr4+31696408,LOC_Os04g53214,21,19,17,10,15,9,5,13,9,1,1,2,2,3,5,11,16,12,16,10,2,0,10,9,3,3,4,15,12,14,8,0,6,3,0,12,10,13,13,14,9,14
Chr4+32481960,LOC_Os04g54630,4,4,0,1,2,0,2,2,1,10,10,14,57,42,43,11,9,21,19,19,19,2,2,5,0,1,0,43,52,54,8,9,9,71,65,25,10,11,13,8,9,8
Chr4+32482344,LOC_Os04g54630,8,29,27,11,15,13,10,8,10,88,76,85,695,649,706,736,620,688,313,244,301,4,7,5,14,11,7,315,363,365,81,59,49,163,129,72,39,33,28,45,51,48
Chr4+33251253,LOC_Os04g55840,41,41,29,55,89,54,22,10,18,3,1,1,0,0,0,0,0,0,2,3,2,0,0,0,4,3,3,7,7,8,29,36,33,41,85,14,30,20,21,19,22,17
Chr4+33251462,LOC_Os04g55840,57,23,17,42,42,36,13,12,5,2,3,1,0,0,0,2,2,0,1,1,2,1,0,1,7,5,7,2,10,0,19,35,23,0,0,0,27,23,27,20,18,12
Chr4+33245444,LOC_Os04g55840,2,2,2,2,3,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
Chr4-33604477,LOC_Os04g56370,0,1,0,0,1,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,1,1,1,1,2,1,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0
Chr4-33604414,LOC_Os04g56370,0,0,0,10,2,1,1,1,2,31,32,33,34,37,22,4,14,5,6,5,6,2,1,3,0,0,0,2,2,2,0,1,3,0,0,0,13,16,16,0,0,0
Chr4-33697953,LOC_Os04g56510,5,5,5,1,1,3,2,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,6,8,2,6,4,3,5,0,0,3,1,5,1
Chr4-33697885,LOC_Os04g56510,15,8,7,11,9,7,2,30,39,34,31,21,37,39,37,30,30,30,26,18,16,36,34,38,56,59,39,49,49,58,138,129,139,238,209,169,42,33,44,17,13,19
Chr4-33698139,LOC_Os04g56510,20,11,11,12,14,11,3,1,1,0,0,1,0,2,0,2,2,0,0,0,0,1,1,2,1,0,0,1,0,0,10,9,9,16,19,10,4,3,4,13,12,12
Chr4-33697729,LOC_Os04g56510,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,1,2,2,1,0,3,3,3,3,4,0,2,0,0,0,5,7,5,36,132,241,1,0,2,0,0,0
Chr4-33707716,LOC_Os04g56530,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,5,6,4,0,0,0,1,1,2,2,1,1,0,1,0,0,0,0
Chr4-33709398,LOC_Os04g56530,5,3,2,0,3,2,0,1,5,0,0,0,1,4,4,2,0,0,0,1,1,2,3,2,2,1,1,2,1,1,1,1,1,0,1,2,0,0,0,0,0,0
Chr4-33707453,LOC_Os04g56530,90,96,75,59,58,66,172,162,188,90,93,85,61,72,44,143,81,144,104,94,96,85,84,94,417,498,402,92,93,94,117,127,128,325,211,394,224,226,235,78,113,58
Chr4-33718092,LOC_Os04g56530,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,5,11,8,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0
Chr4-33711959,LOC_Os04g56530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,68,52,0,0,0,0,0,0
Chr4-33765024,LOC_Os04g56630,131,145,115,69,115,98,94,146,121,87,98,88,103,118,145,127,102,110,85,85,89,54,55,39,67,78,72,36,68,45,65,65,67,55,71,56,128,120,106,34,81,72
Chr4-33767288,LOC_Os04g56630,4,8,6,0,2,0,1,1,0,7,1,2,0,3,1,3,5,4,1,1,2,3,4,5,2,2,2,3,3,6,6,8,8,0,0,0,4,0,1,4,9,9
Chr4-34508739,LOC_Os04g57920,0,1,3,7,11,9,6,7,1,17,24,24,15,19,12,6,8,14,6,5,6,13,19,17,4,2,6,2,10,14,38,23,36,2,34,38,30,31,32,20,4,3
Chr4-34508884,LOC_Os04g57920,14,14,15,5,5,8,4,5,5,21,22,18,16,13,5,12,12,5,5,5,3,11,4,10,6,5,5,12,14,19,25,20,21,0,0,0,12,12,12,10,11,13
Chr5+147485,LOC_Os05g01190,21,25,35,48,76,59,33,39,48,29,29,22,26,34,29,34,32,35,14,26,16,30,34,34,21,19,22,42,33,42,24,26,27,34,28,26,44,45,43,28,29,28
Chr5+147709,LOC_Os05g01190,0,0,0,0,0,0,2,3,2,3,3,1,4,4,3,4,1,3,1,1,0,1,1,1,1,0,0,7,4,8,6,4,3,0,0,0,5,7,4,4,1,0
Chr5+1258513,LOC_Os05g03140,33,27,24,37,20,30,25,22,12,18,18,18,28,35,26,24,27,19,42,39,41,9,14,18,5,4,4,26,31,24,15,8,1,28,9,6,15,22,28,34,34,33
Chr5+1258696,LOC_Os05g03140,493,381,452,461,482,450,180,237,232,311,307,316,581,597,615,291,295,301,633,645,614,214,221,231,159,129,125,434,437,418,210,192,196,135,275,207,171,177,174,310,321,325
Chr5+1258802,LOC_Os05g03140,34,9,30,0,20,26,7,6,6,28,34,31,99,79,77,44,45,47,85,69,96,14,23,22,14,16,12,29,41,35,23,17,16,1,32,33,19,12,19,8,10,11
Chr5+1285605,LOC_Os05g03174,0,0,0,0,0,0,1,1,4,4,6,11,2,2,0,0,0,0,0,1,0,6,6,6,0,0,1,2,2,0,4,4,4,1,2,2,0,1,2,0,0,0
Chr5+1285285,LOC_Os05g03174,16,13,9,15,15,7,42,59,46,344,300,332,20,11,19,11,12,14,31,32,25,267,301,295,58,55,63,99,109,100,63,82,83,134,149,162,54,71,68,29,26,21
Chr5+1285157,LOC_Os05g03174,8,1,6,0,0,0,3,2,0,15,20,34,3,2,3,0,3,1,3,4,3,35,30,23,4,2,13,28,20,17,19,21,25,48,5,34,12,3,19,8,4,11
Chr5+1281661,LOC_Os05g03174,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,10,50,0,0,0,0,0,0
Chr5+1281562,LOC_Os05g03174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,11,1,19,0,1,1,0,0,0
Chr5-2128874,LOC_Os05g04570,0,5,0,0,0,0,0,2,3,3,2,2,12,0,3,1,1,6,0,1,1,0,2,0,1,1,1,0,1,0,0,0,0,8,3,6,1,0,0,1,0,0
Chr5-2131066,LOC_Os05g04570,0,0,0,0,1,0,1,0,0,1,4,2,1,0,2,1,0,0,0,2,0,2,0,2,0,1,1,1,0,0,0,1,0,0,2,0,0,0,0,0,1,1
Chr5-2131144,LOC_Os05g04570,0,0,0,0,0,0,0,0,0,0,4,7,5,4,7,11,3,1,14,13,14,3,2,5,1,1,1,7,3,4,3,0,2,7,4,23,1,0,0,0,0,0
Chr5+2499564,LOC_Os05g05130,8,11,12,4,0,9,20,10,21,33,40,35,25,25,20,25,14,17,20,27,16,12,34,29,37,32,37,31,32,29,27,23,24,33,30,28,36,36,46,13,10,12
Chr5+2499687,LOC_Os05g05130,1,6,3,3,7,0,3,2,1,8,6,6,17,12,15,6,4,7,6,5,5,6,5,6,9,1,7,6,3,5,4,8,8,0,14,5,2,2,2,0,0,0
Chr5+2612554,LOC_Os05g05300,8,8,8,5,2,1,13,2,7,3,11,2,0,0,0,2,7,4,10,3,11,8,7,5,4,2,2,5,9,9,0,3,6,0,0,0,9,10,9,11,13,12
Chr5+2609943,LOC_Os05g05300,0,0,0,2,2,2,0,0,0,1,1,1,3,2,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,40,12,0,0,0,0,1,0
Chr5+2610350,LOC_Os05g05300,0,3,3,2,0,1,0,0,0,2,0,0,25,9,10,1,2,5,1,0,0,0,2,2,0,0,0,1,1,1,0,0,0,3,2,1,0,0,0,1,1,0
Chr5+3231898,LOC_Os05g06310,56,75,34,35,4,30,12,12,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,8,3,25,1,0,1,75,79,208
Chr5+3232070,LOC_Os05g06310,24,23,22,9,14,11,9,3,13,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,44,41,46
Chr5+3232780,LOC_Os05g06310,1081,934,908,938,945,910,1146,1367,1197,825,848,889,186,196,213,281,241,281,434,445,396,1485,1544,1387,619,1010,1356,494,563,349,435,447,408,246,230,281,1038,1025,993,1442,1396,1468
Chr5+3232257,LOC_Os05g06310,4,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,26,19
Chr5-4195759,LOC_Os05g07790,28,40,46,30,8,14,3,0,1,4,1,2,0,0,0,1,0,0,0,0,0,2,7,4,2,2,1,1,2,0,2,2,1,2,0,0,1,0,0,16,12,29
Chr5-4195655,LOC_Os05g07790,19,19,19,31,24,28,12,13,14,70,47,55,11,2,7,0,1,1,22,0,19,41,44,43,27,29,35,27,23,29,19,16,13,2,4,5,10,16,16,10,9,13
Chr5+4408160,LOC_Os05g08090,0,0,0,0,0,0,0,3,1,0,2,2,17,13,14,13,14,13,18,16,11,2,0,1,4,3,5,4,3,4,10,5,8,0,0,0,0,2,6,0,0,0
Chr5+4407066,LOC_Os05g08090,32,33,34,66,39,42,43,52,36,15,28,16,27,28,25,15,36,57,31,33,32,21,28,15,14,16,14,34,37,27,34,19,27,44,75,73,40,43,42,21,17,22
Chr5-4581275,LOC_Os05g08400,0,0,0,0,0,0,3,0,6,1,0,0,0,1,1,0,0,0,0,1,0,1,2,4,1,1,3,7,10,9,4,8,14,21,11,10,20,25,19,0,3,2
Chr5-4583403,LOC_Os05g08400,0,1,0,0,0,0,5,1,2,1,1,1,1,0,2,0,0,0,3,1,2,7,5,4,5,7,8,4,4,4,1,2,1,0,0,0,2,2,2,0,0,0
Chr5-4583072,LOC_Os05g08400,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,2,0,0,0,3,5,4,3,1,2,1,2,0,0,1,0,0,0,0,1,3,0,0,0,0
Chr5-6721008,LOC_Os05g11810,8,5,2,3,2,1,2,25,16,42,21,32,20,22,22,9,13,13,5,3,5,5,10,2,576,786,692,40,21,28,29,30,27,38,41,1,77,74,59,9,7,6
Chr5-6721739,LOC_Os05g11810,1,8,2,5,2,1,24,22,23,16,14,21,10,10,9,15,9,8,5,4,4,17,24,16,54,48,47,19,14,22,49,39,2,29,79,37,29,29,33,0,0,2
Chr5-6722321,LOC_Os05g11810,0,0,0,0,3,0,3,5,2,0,2,1,0,0,0,0,0,0,1,1,1,5,1,3,6,4,7,2,5,2,4,5,1,17,12,27,2,2,1,0,0,1
Chr5-6721855,LOC_Os05g11810,0,1,0,0,0,0,0,1,3,0,1,2,0,0,0,0,0,0,0,0,0,1,2,3,3,3,5,0,1,0,0,1,0,3,0,0,2,2,3,0,0,0
Chr5-6722115,LOC_Os05g11810,0,1,6,1,2,0,5,1,3,3,2,2,0,0,0,0,0,0,0,2,0,2,1,3,0,6,5,1,1,0,5,4,2,2,0,3,3,4,5,0,0,0
Chr5-6842970,LOC_Os05g11980,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,7,1,3,4,0,32,9,2,1,1,1,0,0,0
Chr5-6843093,LOC_Os05g11980,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,4,3,1,0,1,0,0,2,12,19,8,64,50,42,2,3,6,0,0,0
Chr5-6843941,LOC_Os05g11980,0,0,0,3,1,1,2,0,1,0,0,0,3,1,0,0,2,2,1,1,1,0,1,1,0,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
Chr5-8697557,LOC_Os05g15370,67,34,67,54,63,56,45,76,70,24,28,26,12,9,8,5,6,5,25,26,18,43,52,38,32,22,33,23,29,30,9,7,5,16,1,6,41,38,30,103,68,112
Chr5-8699595,LOC_Os05g15370,0,0,1,0,0,0,0,0,1,1,0,0,2,1,3,0,0,1,0,0,1,3,1,0,1,0,0,3,3,2,1,1,2,0,0,0,4,0,3,1,7,8
Chr5-10124710,LOC_Os05g17604,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,2,0,3,1,1,0,1,0,1,14,11,14,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Chr5-10112477,LOC_Os05g17604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,39,32,4,3,4,1,1,0,128,138,196,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Chr5-10112383,LOC_Os05g17604,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,15,13,3,0,1,0,0,0,1,85,94,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr5+11661240,LOC_Os05g19970,0,2,6,1,2,1,3,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0
Chr5+11661113,LOC_Os05g19970,2,1,2,3,4,4,11,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,2,1,2
Chr5+11665852,LOC_Os05g19970,8,9,15,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4
Chr5+11666375,LOC_Os05g19970,1,3,9,3,9,4,7,4,5,2,2,3,3,3,5,3,3,1,2,0,1,7,8,3,10,4,2,5,2,1,0,0,0,0,0,0,1,0,2,6,1,6
Chr5+11666249,LOC_Os05g19970,209,225,210,281,190,284,248,234,210,70,87,62,135,112,158,96,105,125,99,95,91,64,70,66,67,77,78,57,54,69,70,72,76,115,110,109,80,78,100,209,229,199
Chr5-12833541,LOC_Os05g22614,1,0,1,33,46,5,1,1,0,3169,3182,3354,2953,3116,2904,2368,2630,2557,537,553,427,30,37,35,1,4,0,424,502,482,47,43,49,541,225,107,70,92,77,1,1,3
Chr5-12833444,LOC_Os05g22614,0,0,0,1,0,1,0,0,0,26,56,54,38,32,37,37,38,37,7,6,2,1,0,0,0,0,0,8,12,9,0,1,1,96,21,17,0,0,0,0,0,0
Chr5+16111719,LOC_Os05g27660,7,15,17,12,17,19,7,11,6,1,1,0,4,4,2,1,5,9,11,11,11,1,3,1,2,10,12,4,1,4,4,7,7,0,0,0,6,6,8,2,2,2
Chr5+16111602,LOC_Os05g27660,5,3,4,0,0,0,2,3,3,1,4,2,0,0,0,2,1,4,2,2,5,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,4,0,0,0
Chr5+16112148,LOC_Os05g27660,132,153,154,137,203,156,304,291,299,57,43,59,45,42,57,73,80,79,100,101,98,155,162,157,249,315,255,59,48,68,46,51,50,38,17,91,72,69,71,116,104,109
Chr5-16302822,LOC_Os05g27940,3,3,3,7,5,4,3,3,4,1,3,5,0,0,0,0,1,0,0,1,0,3,4,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2,10,8,10
Chr5-16302914,LOC_Os05g27940,616,331,388,380,451,490,349,96,677,294,276,276,147,124,125,158,140,128,175,187,196,355,527,485,242,294,404,244,207,188,176,181,179,127,34,92,363,267,301,725,704,719
Chr5-16302606,LOC_Os05g27940,30,60,102,32,17,20,6,3,0,3,6,0,0,0,0,1,1,0,5,1,0,3,3,4,2,2,2,1,0,0,5,6,4,4,1,1,2,1,1,23,39,18
Chr5-16302689,LOC_Os05g27940,11,5,5,8,4,9,2,5,5,4,2,7,1,4,4,0,1,0,2,1,1,6,6,5,1,3,3,3,1,1,3,2,2,0,0,0,3,2,2,18,18,18
Chr5+16691249,LOC_Os05g28500,1,4,1,8,9,12,4,1,1,3,4,5,2,8,12,14,9,9,4,3,5,1,0,0,1,1,1,3,4,4,2,3,2,0,0,0,1,0,0,4,3,4
Chr5+16691067,LOC_Os05g28500,107,48,24,135,118,48,10,8,9,217,205,209,954,645,583,509,521,613,182,231,142,75,56,70,20,24,23,108,156,99,86,102,110,487,370,198,49,51,63,70,67,65
Chr5+17552298,LOC_Os05g30280,0,0,0,1,4,0,0,0,0,1,2,0,0,5,0,3,3,7,8,2,11,8,6,6,39,24,30,4,0,5,0,1,0,0,0,0,0,1,1,2,0,2
Chr5+17551303,LOC_Os05g30280,0,3,3,0,1,1,0,0,0,3,3,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,2,0,0,0,0,7,18,25,0,0,0,1,1,0
Chr5+17548974,LOC_Os05g30280,0,0,3,0,3,1,3,6,0,0,1,1,3,5,5,2,3,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,5,12,0,0,1,0,0,3,0
