chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,dry_seed5,dry_seed6,dry_seed7,dry_seed8,dry_seed9,dry_seed10,dry_seed11,endosperm1,endosperm2,endosperm3,endosperm4,endosperm5,endosperm6,endosperm7,endosperm8,endosperm9,endosperm10,endosperm11,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,imbibed_seed5,imbibed_seed6,imbibed_seed7,imbibed_seed8,imbibed_seed9,imbibed_seed10,imbibed_seed11,shoot1,shoot2,shoot3,shoot4,shoot5,shoot6,shoot7,shoot8,shoot9,shoot10,shoot11,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_20days5,leaf_20days6,leaf_20days7,leaf_20days8,leaf_20days9,leaf_20days10,leaf_20days11,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,leaf_60days5,leaf_60days6,leaf_60days7,leaf_60days8,leaf_60days9,leaf_60days10,leaf_60days11,stem_60days1,stem_60days2,stem_60days3,stem_60days4,stem_60days5,stem_60days6,stem_60days7,stem_60days8,stem_60days9,stem_60days10,stem_60days11,root_5days1,root_5days2,root_5days3,root_5days4,root_5days5,root_5days6,root_5days7,root_5days8,root_5days9,root_5days10,root_5days11,root_60days1,root_60days2,root_60days3,root_60days4,root_60days5,root_60days6,root_60days7,root_60days8,root_60days9,root_60days10,root_60days11,husk1,husk2,husk3,husk4,husk5,husk6,husk7,husk8,husk9,husk10,husk11,anther1,anther2,anther3,anther4,anther5,anther6,anther7,anther8,anther9,anther10,anther11,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,mature_pollen5,mature_pollen6,mature_pollen7,mature_pollen8,mature_pollen9,mature_pollen10,mature_pollen11,pistil1,pistil2,pistil3,pistil4,pistil5,pistil6,pistil7,pistil8,pistil9,pistil10,pistil11,embryo1,embryo2,embryo3,embryo4,embryo5,embryo6,embryo7,embryo8,embryo9,embryo10,embryo11
Chr2+25624766,LOC_Os02g42590,37.56675418,42.38783178,22.71129208,33.82822802,44.31177835,38.05547154,32.47719755,42.43556944,41.9830191,45.38306729,45.36207596,92.83338199,40.36673509,125.6711943,124.8834444,71.40064601,105.0989516,63.97200284,106.3666644,146.9024227,129.7541864,79.10507882,31.92491395,29.05720858,29.52174074,32.47805367,31.01312309,38.7679296,34.85509566,37.36870196,33.77348462,39.38535261,35.09530088,75.35004043,89.59134013,97.58128828,94.97074364,70.01246302,91.93041234,60.92101461,88.75477884,93.20881458,94.80085354,80.93794286,159.6460691,138.4698597,136.9961012,180.9903491,141.6427185,158.4708057,141.185023,141.8572199,164.599425,152.0526251,128.9793299,140.3708408,115.3269002,182.5914796,112.1828019,156.6429853,136.5609357,148.9534534,120.5757123,141.9691957,166.4125433,169.1798926,146.2275117,113.7699702,133.9880372,161.8093078,130.5370684,117.7550454,105.3867018,127.0971137,126.6115248,118.8038812,96.88256272,39.46342218,43.83227247,41.19196667,39.07471506,33.44373539,34.63521663,40.71074394,35.48304902,39.89909836,34.22106115,30.51963386,118.4914628,129.9339499,125.1417261,119.4922585,127.7379879,132.0499547,99.83161914,125.8099822,123.5965825,105.8927013,125.9670553,87.59261111,71.7860486,110.9888903,83.67809344,99.81663892,83.7342519,60.34416249,101.1741783,45.95641228,100.9579683,53.95910383,118.1264952,107.2316041,85.87614005,83.16017509,83.48395695,110.9938091,89.52664257,68.22482162,74.41674537,88.11941444,123.8674622,86.71447796,46.31123223,74.97256205,98.13935063,44.54918019,54.49626319,73.29747986,13.97438549,2.364403254,10.89078221,2.241060972,97.41978259,95.25737875,101.1458588,101.2605391,104.8710943,104.7316589,109.9046384,100.1368755,95.90095205,103.5276204,97.56883212,59.11663545,71.98232811,62.1511576,65.52537214,78.40661182,23.1404545,30.85266843,69.19104116,70.74681564,58.06355619,65.94760383
Chr2+25624638,LOC_Os02g42590,24.16424682,14.75049647,21.82084412,28.21335746,20.15809776,20.05473184,27.65818533,22.73278899,25.73909514,17.22603062,29.16566489,30.08846409,14.48492739,13.56383357,6.022922785,41.19117138,19.84231771,10.21188548,18.24590894,38.81765753,25.64513406,16.56544677,5.805881478,7.842037728,5.948421468,5.307434747,8.091960885,9.06880284,6.476864291,8.861787465,6.511211211,8.390357802,6.33914644,15.32496572,12.92432956,13.7816162,13.66455359,14.63645391,12.39631273,12.74163657,12.63073558,14.57218361,14.26847916,13.3650533,14.32865387,24.12783069,23.3221827,20.45862972,24.58549966,17.49771434,5.873030412,26.99600773,20.98744377,15.57076708,25.72777555,14.16838477,13.26931756,12.51307093,10.48223204,12.81375376,13.0580716,9.20825181,15.64655604,13.94420232,11.49100489,10.92994507,7.620074034,8.881223475,11.44130272,9.527274246,15.20558178,9.228163783,13.42172659,11.67068792,14.32975743,23.4527999,17.42292914,9.548561621,8.182077181,4.999680682,8.445204067,7.84750146,7.920354398,7.189676244,9.205210049,7.771351738,6.677755569,8.281202819,17.38314411,22.3563632,17.01000054,20.28509161,17.70658589,20.60399699,19.66810713,15.96178239,14.08844593,22.25401705,21.6003548,1.631001488,17.84865465,1.714455644,20.93778994,11.71133568,18.69997943,14.77849618,17.62688194,17.08225683,8.871058031,11.63078617,11.88183872,11.37292882,12.21381191,12.46530051,11.95539543,13.51224519,10.54588127,12.09924433,13.98524769,10.01680724,11.89948639,94.26150008,63.69293303,30.46953541,113.9871711,20.9631536,11.92408475,15.56961865,15.76546463,70.40813399,18.36779229,38.84637992,7.19035215,12.64069462,3.886922547,9.588813026,8.111609094,8.22294507,12.31712745,6.913579664,11.47920829,9.888610915,9.329172625,42.52916273,35.10802402,20.36790724,29.5585175,24.2578136,22.24472368,27.66853257,32.60316912,15.24422659,30.16292622,20.75911804
Chr2+25624470,LOC_Os02g42590,47.12602036,40.78295567,49.64528272,30.60925753,54.10066614,40.86639952,44.9847648,39.31497872,48.21383779,46.38503727,40.00899779,35.38028214,31.32596746,31.23703023,38.80160173,30.590202,31.11677515,24.18298564,28.75685497,33.88547398,33.23371454,33.78141366,4.006170357,5.904408899,3.905957952,5.046501871,4.097893686,5.012890656,7.256753884,7.622053963,8.448631494,2.799866304,4.532011549,5.879553589,12.83675994,15.71106354,10.27840231,13.18436299,7.439413386,5.825291788,10.10632705,10.58554667,7.340660747,5.832518885,18.70834757,9.167461119,10.17318947,4.785965478,12.96363033,18.63030133,18.4199892,6.195683048,14.24456456,18.35394981,11.15550595,14.66533928,11.11178971,18.32559376,11.36073557,8.0413846,17.0598955,13.40581268,9.920533149,14.91773018,9.462997428,15.47676594,10.66260948,0.745771064,1.199696484,4.442008734,6.046491483,2.710624082,0.736351684,3.083951195,6.931081858,6.209926422,7.673737038,2.227048852,2.833844982,2.117795308,2.565841408,2.498373527,3.430379546,2.754769423,2.392482711,2.20644002,2.50848183,1.758757124,11.80005217,10.11349931,10.06326457,9.474589367,6.209516261,12.30564947,10.5849924,10.66128173,9.269632456,13.89960679,11.11958241,7.521003236,8.061025336,6.648255317,11.07953454,6.767363133,9.205485765,11.95909955,8.895210353,5.496770605,8.547524861,7.037196011,3.028424527,5.012743721,8.734361925,6.078536021,4.582974891,5.280072268,6.433341955,7.976591913,11.57661412,4.24631501,12.01294238,0,0,0,0,0,0,0,0,0,0,0,10.29125301,11.89774205,8.985154608,5.80014918,8.601992629,11.5520786,11.95372422,10.94704068,4.209086293,9.23001265,7.827173987,47.46669804,40.12126624,42.53544505,60.33664985,53.35396714,62.19980309,35.4496078,36.85045322,54.82483095,46.05296297,72.52399086
Chr2+25624916,LOC_Os02g42590,0,0,0,0,0,0,0,0,0,0,0,0.315242903,0.195706234,2.605330821,0.418150546,2.030093886,0.239693694,0.261554041,0.702829814,2.368600157,0.208794149,2.966587672,3.428614422,0.300824472,1.479311899,0.315837792,1.622551046,0.255801775,4.406612784,0.919454915,0.23531896,2.78043276,5.735830805,0.604459224,0.625514766,2.260621903,0.85790917,1.620089408,1.150331826,0.690361082,0.434896,0.569495639,0.577767563,1.442838058,5.926346406,6.527193445,5.548002859,6.772373971,6.817109287,6.169393859,6.750969418,5.924306793,5.597047636,7.018432945,6.975831334,3.539939879,2.686400148,4.351845429,2.462593479,2.919142638,2.343609107,1.95348317,2.622794698,2.710345588,2.51437823,2.523541427,1,1,1,1,1,1,1,1,1,1,1,0.656108751,0.151606062,0.650601113,0.938764719,0.038677475,0.415523258,0.252237696,0.632185964,0.686492918,0.265825409,0.00992723,1.410679682,1.642948348,1.173196258,0.845307662,1.934212429,2.965827417,1.590548356,2.124480913,2.442747413,2.063984768,1.403430972,3.808784201,1.717034261,2.257231003,0.592513326,1.579969084,0.91073174,4.30201394,3.211792525,1.095409554,1.017047397,1.041272244,4.867458219,5.382447492,4.594597236,6.788502242,7.796860421,5.244229769,7.331929439,5.516275455,5.257973654,2.123901103,2.64089739,9.190211229,2.228717825,10.46660471,26.79291887,5.626399519,16.63186553,4.708607259,12.1640214,0.207572252,18.29389933,5.162443181,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Chr2-27667943,LOC_Os02g45490,32.69499221,21.94164533,26.72362545,35.36542511,32.52713572,28.53751013,16.71100039,28.85360772,32.19452031,19.82089921,20.19786414,27.7358883,0.971848643,24.89602946,35.39374583,35.43119302,40.13397651,19.09477393,17.90250311,12.70226956,35.79187548,21.08745105,74.57144629,56.60031733,68.60168111,72.63622823,54.33850213,60.59079189,72.15763372,65.32041303,75.34440904,55.55166682,61.81796312,20.73226496,15.36418076,19.2463981,20.72397241,20.10867172,17.63034807,17.60160191,26.69303203,21.07611498,22.02536215,12.98221128,38.09344878,33.17893688,41.31042579,48.66042439,40.86542786,42.5987266,37.01382636,34.57273853,43.83418127,37.70172309,39.3429041,48.76364118,54.98221214,35.51800099,51.96657142,46.57957904,47.66243624,59.27884965,61.96589556,49.04122205,55.68670728,61.71141503,34.71502606,49.04513931,39.67460451,40.00162005,38.95093912,35.74422691,21.2696761,23.86913976,45.31616523,43.70722747,16.64679609,11.19404137,12.40419944,13.46849303,10.90506783,17.24260349,11.26742239,15.16546954,15.1792992,11.24048544,14.46488119,13.46984977,11.84561579,11.78076012,14.28741234,10.96447543,13.81619646,14.29928179,12.98262018,18.97060722,6.804312397,9.057884478,11.9999406,39.64398476,63.43704611,24.11632136,44.34875136,31.35153385,28.3840112,28.49673497,29.14581789,32.05402948,22.7165898,37.40889743,16.95669908,17.25860998,16.05936858,17.48007281,16.8262604,18.55554231,17.92277216,17.68297375,16.81670328,17.7107114,17.74012159,23.85933867,2.764839384,8.286014292,15.2683431,19.82143025,32.70296239,11.56637068,39.67464354,3.426265094,29.56114944,22.97025543,24.29762416,23.40355708,25.44779868,24.09943577,25.30547431,23.39646107,24.55436636,24.39750912,20.994772,24.15676295,24.42186942,41.85393793,49.6340285,44.30572688,52.12839594,46.89308443,50.67699054,41.71935109,51.73033064,54.37160932,47.93848995,41.63091573
Chr2-27668743,LOC_Os02g45490,7.689477747,0.975498794,6.814090767,0.414909938,7.978953781,18.34790866,11.83605803,13.93050481,7.615253221,6.51116869,8.48528397,8.042672349,7.607165819,1.769099589,9.451837981,0.673484992,3.383049397,10.8250413,9.175409694,3.526953458,5.785318103,8.708482904,3.259142056,4.533167307,3.598257065,2.76847157,5.603601243,2.86403665,4.225357376,4.759930066,5.391041232,4.448573552,4.654251495,2.501972449,3.657700797,1.165079669,1.497093343,1.577115771,0.578595865,0.421812364,1.31321336,1.181404847,3.436220772,0.760650855,2.754485378,0.644789288,1.987958842,2.672285017,1.063482055,5.302094661,4.054356154,1.219240376,3.292447577,1.414629283,5.092927509,4.109226393,5.778864584,5.387300074,6.259993639,6.636333574,7.799672082,5.733813523,4.948496379,5.91395664,5.902127141,4.702467048,2.855266264,1.679570704,2.67468113,2.446745674,2.283850707,4.609436678,3.778476449,2.900990709,2.458797557,4.300086539,3.03233424,2.974958209,5.523170404,5.559998114,0.296957461,2.469271523,0.801379366,4.172022942,3.056774719,4.820304977,4.408213755,3.410790543,1.989099257,2.039018773,1.265029138,1.471766814,2.689130003,2.467895625,0.242660349,0.208042113,2.528856926,1.187917329,2.084895497,4.897068306,2.080157738,5.339948181,3.590826394,4.290601188,3.593091665,0.004401998,4.393400481,6.366332578,4.758464961,4.380716399,15.49600257,11.67554707,17.52810878,12.11874206,15.79771071,13.0763683,10.92792042,12.38257036,8.417297782,16.93871178,15.37981748,14.91052976,5.087125768,6.18048088,13.71118933,23.55578639,1.764052361,14.0539449,20.58613625,1.782478361,29.59162333,4.075834773,7.112502117,6.414364118,6.211897507,6.619117673,5.92625889,5.537462083,6.216246706,5.886833534,6.097303832,5.21953554,6.033135266,6.699036592,5.699625607,5.913385373,4.796575188,6.927965872,5.334340763,6.159401096,6.608382275,6.790250785,5.399950651,6.557582166
Chr2-27668218,LOC_Os02g45490,6.526758692,3.108758307,5.869718294,12.00414054,3.394627167,8.6990539,13.33429567,8.530365001,0.225504844,0.369922774,6.082404821,2.884543552,0.419592494,0.747909506,2.184340777,0.217346326,1.278023874,2.99414026,0.193770991,1.237767363,2.213080754,3.093007404,0.548291859,0.010688358,3.846167304,2.339424006,0.412100827,3.266621029,1.483946263,3.119707796,1.477991541,1.519219703,0.182522193,0,0,0,0,0,0,0,0,0,0,0,0.054861365,0.289930803,0.334894531,0.471471987,1.05838773,0.412298843,0.562502246,0.200345816,0.306671919,0.243438014,0.908553008,0.950067934,1.291355154,1.944699458,1.635206861,0.955518714,1.029803172,1.489982795,0.853474246,0.947541358,1.588142143,2.009646415,0.041579648,1.540431858,4.361670743,1.508425629,3.14755514,2.557976258,2.099498098,3.733397294,5.294172509,3.737438534,0.180504026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.020272115,0.424234635,0.19284262,1.955137825,2.554644107,0.274624403,1.375688311,0.595893247,1.72788867,1.397124891,0.042912269,1.063316939,0.365845091,0.368624653,0.898078257,1.653317193,1.090888649,0.001114416,0.595762072,1.720596451,0.518937932,0.64473091,5.155875824,5.149439979,13.56994983,4.317606842,4.642070718,17.89570379,8.459353462,0.826601535,1.352873362,24.47885438,5.76708915,3.680521071,1.602904154,5.598532542,5.067110543,3.43434559,4.277813788,1.996771017,2.464078332,1.930059889,1.663286529,0.463652654,4.776605666,4.433691129,4.698900515,4.701338849,3.966718082,4.011150147,5.036294521,4.619113432,5.013196145,4.278988286,4.282674264
Chr2-27668298,LOC_Os02g45490,1.618780642,4.821496571,0.157886072,0.586302392,2.317403256,5.758104479,9.602203903,10.95222922,3.430285318,9.152820158,6.698868263,0.069140642,0.148941237,1.516374059,1.795297467,2.008981318,0.012703891,0.981419965,1.135861197,0.404339912,1.154625433,1.333927535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500024222,1.45909001,0.081613032,0.858283872,0.421152032,0.813578781,0.504442202,0.505053458,0.251872525,0.253923045,0.334440714,1.172617399,1.108733067,0.044936642,0.540429919,0.059414437,0.627313474,0.643980178,1.069575992,0.69951372,1.218189634,0.637627532,0,0,0,0,0,0,0,0,0,0,0,0.277260922,0.645714381,0.052200369,1.19843204,0.870874437,0.105150187,0.196687641,0.149548433,0.43138866,0.695217265,0.694632051,2.181992189,0.588258886,0.199845924,2.362759962,1.12769934,1.301080418,0.00304923,0.895062483,1.469196829,0.881448543,1.33078729,0.340691214,2.24242842,1.797098797,1.139818803,0.302830087,2.496224344,0.024170823,0.709380566,1.527817494,2.879026709,6.228411219,0.104064455,0.956359803,0.960038817,0.741905323,0.80733213,0.843652429,2.85130581,0.22447694,2.197762427,0.235945245,0.517600765,1.456924127,1.787119328,0.892021481,0.252001821,0.228076923,1.572919879,0.458883627,1.302027453,2.354814603,1.813329915,3.362823441,7.626469356,8.79653585,7.022856792,7.541860629,5.699799715,7.387229589,5.528595592,8.444556894,8.748807905,6.771929685,8.898619384
Chr2-27909551,LOC_Os02g45820,8.066784323,0.445131084,5.846618916,6.487836624,1.086272913,17.57511279,0.045107736,5.372852451,0.081276104,8.709594967,7.891857367,0.284063085,2.592083347,1.324118403,2.4612237,3.213228945,3.594171047,5.998763229,2.01227317,0.176988405,4.524264007,1.597618863,0,0,0,0,0,0,0,0,0,0,0,0.040078716,0.162681399,0.070217501,0.651429828,0.421499705,1.305199179,0.562856267,1.086087526,0.049026692,0.219201773,0.583775116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308764741,0.446066586,0.383421854,0.258057274,0.819731394,0.36421581,0.410129209,0.058142752,0.382434125,0.416935776,0.513887817,2.057564481,0.673515589,1.865786502,4.391768098,3.460401735,2.545256559,3.869819583,3.432218723,3.395686192,1.690348955,2.777999088,0.096156213,0.584895996,3.679877011,0.666397543,2.069213637,3.395239498,0.203707684,0.105084782,1.464405258,1.463714378,1.486790845,1.88845497,2.319640013,1.770708222,1.391178008,0.889589582,2.091377579,2.904491393,3.673801774,0.867460914,2.683315604,2.41499561,3.254715586,1.599960659,3.147232413,0.313310653,1.329854155,2.706738734,3.487167779,1.447987171,3.300800111,0.281115732,2.565699901,0,0,0,0,0,0,0,0,0,0,0,0.724091497,2.049216932,0.437807185,2.226034366,0.2909239,3.881644534,2.157925818,1.504953602,2.167232713,0.128476295,0.574091595,3.698663431,7.345879079,2.856375203,5.436839419,6.083504352,6.212716504,2.235979152,3.669991633,2.055317367,1.791119919,4.773268437
Chr2-27909703,LOC_Os02g45820,38.49573896,32.2989777,41.03572865,20.30443698,30.66237023,67.16403128,21.11440667,34.20128864,32.30469556,17.63302277,35.43036362,27.1280746,48.01168257,48.39346934,36.98896359,43.25254185,47.9526157,37.06737818,38.36552039,40.61870997,47.22061087,44.53055268,117.3981235,98.27543491,107.1013449,93.74174055,93.38002262,95.37204927,87.19346047,96.9101255,76.27340207,88.80475724,120.1558108,56.80549287,55.89078724,55.77517555,56.57913433,55.43088155,56.73572623,55.75262239,56.28472882,55.97931213,57.19585972,56.15013642,22.74500147,21.16361331,21.95284238,22.06624428,26.62318046,18.9142763,16.88043591,25.86932603,19.49891172,28.59464459,16.80322615,39.67269627,23.71700639,31.79910594,56.35501485,55.44699377,38.27550913,37.56322444,30.89766543,32.8527773,54.54558897,48.02554404,48.6828557,43.50150016,43.68657304,38.53128051,45.50446533,47.20696415,45.90118726,35.7082481,43.82553272,24.2945319,44.47705169,118.9985036,122.6370216,123.0768124,114.6826143,112.6838513,119.1015054,129.7822736,119.7957405,122.1601221,117.1402965,129.8715796,73.64143197,63.69797615,85.21681653,77.0574053,84.34720927,49.47581704,103.3644196,114.4871193,89.71746451,51.80739146,82.0335072,40.27448318,41.67208094,51.51033939,39.8840118,37.32332287,48.28049169,40.59009101,36.83046652,28.20643827,32.15693148,27.57548249,64.55610692,68.93367675,72.09940057,63.91227087,74.96803572,62.31578014,65.74420151,63.22819462,63.406658,64.87078833,71.48828994,3.173206891,13.95455492,9.810217979,39.12842201,4.370221876,14.25486906,31.21600506,21.97318608,19.57475472,2.42424445,14.9811902,88.76893626,92.71343028,100.4532077,95.39157631,91.96343652,96.59066077,99.31211657,82.89090252,83.97176997,97.49568312,97.23531966,51.86171548,52.69560361,51.50875632,51.36374314,52.43802666,50.49870692,51.61790624,50.85572016,50.50253945,51.31376285,51.95293807
Chr2+28335208,LOC_Os02g46480,11.50202445,4.408318883,1.969866698,6.220483168,6.263329585,3.491208346,5.703587563,8.545243555,2.000916811,6.502330455,5.98065581,6.649097999,5.955391859,6.877826915,6.825421946,9.266366323,4.533343039,7.88520713,5.973822763,4.994456968,7.268293023,3.657170117,10.38446641,1.628116193,1.141223684,5.808285429,2.295909644,2.021447717,0.97245411,3.667803447,6.969612888,8.568702032,3.943434336,0.873066706,0.753936223,0.255598635,0.497771497,0.179901458,0.405128574,0.228921967,0.869144828,1.159714583,0.501356714,0.723376072,0,0,0,0,0,0,0,0,0,0,0,0.507962711,0.171342276,1.038135614,1.056507427,1.981420657,0.258558033,2.235831465,0.008154223,1.302448002,1.934969461,1.701303977,0.655922993,1.399238035,0.341451143,0.81973855,0.526694096,0.685996453,0.325532559,1.039622621,0.030415436,0.770438991,0.386891656,2.351536783,2.201614971,0.010614097,3.078564625,7.282478316,0.829676205,6.165501336,6.193650295,3.681262029,3.543192124,1.001646897,1.980447059,2.653477735,1.286286115,1.834927912,2.123914706,1.503880618,0.342898431,0.525951476,0.748954366,1.587465446,1.079116178,8.819196627,2.754644264,1.800965387,0.749298152,4.55755029,8.415125333,8.503126165,1.396863869,2.343166964,0.155677795,6.563050285,11.19145009,9.964735019,7.957887902,13.87817717,16.75811284,4.818757267,8.735565963,5.442342031,8.685826138,21.49340543,2.769880326,810.462145,67.46899907,259.3979923,784.2679952,261.3721723,453.4216548,438.9804478,327.831199,336.1184582,327.9017627,603.1207505,1.677246313,0.307419956,0.447694462,0.292418534,0.270502537,0.389310388,0.350476317,1.014060123,3.474747242,1.881373235,0.129910666,8.461613334,9.518567877,10.10668086,8.69802452,8.40393023,9.021523736,7.43159809,8.647337252,9.060456851,8.101338655,10.36101851
Chr2+28335310,LOC_Os02g46480,195.377704,166.6312683,175.5586326,174.4029218,354.2827463,270.101047,234.8051747,225.1582952,142.68791,103.442769,132.8557081,249.2233023,194.7200418,179.7664481,313.3222778,360.8046415,296.6079897,278.5542952,76.43869002,239.7602161,239.4394382,238.6717174,175.8138953,167.0480728,210.8136828,194.2342817,188.0615141,241.3988507,202.676912,228.9655438,167.4298658,155.594605,223.2124023,120.5630623,106.6114211,117.5406556,102.6096505,94.50282539,81.94093735,128.6706118,105.9108395,104.2106107,111.2306749,144.324478,158.6770693,153.7940003,159.2617505,156.7169716,158.1045333,147.9345194,157.4609608,157.5722409,162.5966027,151.8419673,156.3321952,218.1525036,234.9132141,204.6846063,223.2458876,207.0400119,215.3777094,180.1949413,179.1983301,176.9849437,221.7828473,214.7603979,177.7480399,202.5108571,175.2710393,153.1437433,190.6541866,142.6990655,174.9424455,160.774065,187.6244005,172.2414587,186.5062579,240.5525902,248.5966679,277.4918864,234.1915941,249.1695738,270.8736495,239.9398739,267.7200961,220.2274207,210.105817,251.0048546,186.0820145,250.4869426,277.7941233,192.7666524,280.4261481,265.3154581,249.9589966,216.7602874,260.9755082,204.7614689,235.0406036,253.8574039,251.8441288,193.4959745,221.5141281,280.988352,253.1426832,278.6902121,214.4768864,188.6343432,180.4054489,179.6812784,338.5767728,342.0882559,315.8022329,313.2419562,384.9696668,309.9599608,287.5852947,287.8894795,340.1675042,346.0505966,335.3840921,6490.006802,8230.010295,4640.970934,10400.03745,10433.66295,943.1376673,4637.858163,5799.204031,8380.443637,7966.041634,6077.3584,97.65003851,90.91356826,81.72318576,94.81294524,100.0144573,78.47923946,89.2535115,47.63172658,114.1729238,77.64246455,101.2599659,117.7991291,155.0448412,129.7068637,156.8346565,135.0479338,159.8874239,136.5157995,167.9324613,170.6051812,124.6203806,129.8318026
