chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,dry_seed5,dry_seed6,dry_seed7,dry_seed8,dry_seed9,dry_seed10,endosperm1,endosperm2,endosperm3,endosperm4,endosperm5,endosperm6,endosperm7,endosperm8,endosperm9,endosperm10,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,imbibed_seed5,imbibed_seed6,imbibed_seed7,imbibed_seed8,imbibed_seed9,imbibed_seed10,shoot1,shoot2,shoot3,shoot4,shoot5,shoot6,shoot7,shoot8,shoot9,shoot10,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_20days5,leaf_20days6,leaf_20days7,leaf_20days8,leaf_20days9,leaf_20days10,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,leaf_60days5,leaf_60days6,leaf_60days7,leaf_60days8,leaf_60days9,leaf_60days10,stem_60days1,stem_60days2,stem_60days3,stem_60days4,stem_60days5,stem_60days6,stem_60days7,stem_60days8,stem_60days9,stem_60days10,root_5days1,root_5days2,root_5days3,root_5days4,root_5days5,root_5days6,root_5days7,root_5days8,root_5days9,root_5days10,root_60days1,root_60days2,root_60days3,root_60days4,root_60days5,root_60days6,root_60days7,root_60days8,root_60days9,root_60days10,husk1,husk2,husk3,husk4,husk5,husk6,husk7,husk8,husk9,husk10,anther1,anther2,anther3,anther4,anther5,anther6,anther7,anther8,anther9,anther10,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,mature_pollen5,mature_pollen6,mature_pollen7,mature_pollen8,mature_pollen9,mature_pollen10,pistil1,pistil2,pistil3,pistil4,pistil5,pistil6,pistil7,pistil8,pistil9,pistil10,embryo1,embryo2,embryo3,embryo4,embryo5,embryo6,embryo7,embryo8,embryo9,embryo10
Chr1-42395715,LOC_Os01g73080,0.694661004,1.511956432,0.869436242,0.208454809,2.989646871,1.838241755,1.527130634,0.927839337,2.667636777,0.197694398,0.881248081,0.886086876,1.955907404,2.445870594,1.856096295,0.782011735,0.214225609,1.977264207,0.427894061,0.728950213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.613479979,1.553067975,1.814997769,1.07098517,3.35127515,1.113133308,1.856923015,3.77304134,0.631499987,3.13929058,0.764397483,0.949499891,1.701433913,0.206605474,2.445802572,2.250244929,0.897957351,0.604283717,0.565510148,1.292205994,1,1,1,1,1,1,1,1,1,1,1.332966831,1.417527875,2.412880258,1.573882146,1.048283209,1.569002367,1.919042883,1.416082391,0.918156125,0.89166916,1.404987363,0.973724359,2.992160254,1.34648755,0.801377027,0.666867443,1.572284353,1.013859459,1.677020075,2.628172504,1.109756288,1.344951976,1.950404185,1.2591264,3.906608945,6.010484667,2.896678613,3.85362128,0.368387271,4.882400592,4.033900761,1.454512094,2.375560026,0.968934049,2.913602867,1.528855205,3.828069155,3.143306666,2.790329563,2.681980333,0,0,0,0,0,0,0,0,0,0,2.381674703,2.781518659,2.8727589,2.179389511,1.962277066,1.910443916,1.279648436,2.257887899,3.230418674,2.999682067,3.407634704,4.103405306,3.362934863,2.93936158,2.725804576,3.931347377,3.641587775,2.518483929,3.751468528,3.99767324
Chr1-42393584,LOC_Os01g73080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457083466,0.651911312,2.928454893,3.016008921,1.39299939,3.527067294,2.752132294,1.851621432,1.097496141,1.266515211,0,0,0,0,0,0,0,0,0,0,0.961638327,0.144887333,0.216428691,0.7940954,0.277142668,1.913963698,0.45084838,0.225450486,0.932528331,0.137186241,5.211979482,1.958328824,3.968379472,3.494154434,0.444934472,0.99438299,3.310409222,4.286459617,1.711245352,6.354293046,0,0,0,0,0,0,0,0,0,0,0.997158583,0.681689658,2.17012951,1.073611425,2.024445889,1.356755278,0.585002804,0.805372498,1.36869589,1.2194431,0.03163487,0.227372431,2.226955034,0.503043101,0.309354382,0.200481449,1.109974854,0.223639556,0.431060828,2.946208805,0.33534744,1.118460405,1.056155562,1.127335568,0.513814765,1.587637295,1.3347507,1.184239966,0.944333165,0.604557903,0.104207333,0.052248952,0.181412846,0.975975113,0.405808196,0.286715379,0.858295541,0.554332732,0.614981433,0.534324731,1.3635923,0.305922803,0.699934271,0.015807256,0.402513469,0.704171358,0.451155713,0.698809792,1.53157114,0.691629237,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Chr1-42399744,LOC_Os01g73080,10.7733226,8.921665899,25.31079055,5.48740216,15.25368169,17.89530754,21.63783975,9.537203599,13.21025456,12.08143611,6.053435928,9.990609315,15.2893009,7.44647705,16.87801427,14.10292433,13.56158688,10.51850228,10.33115661,13.85651243,20.93471902,19.87327877,21.71904245,17.60778362,21.23831223,17.76393454,16.58490827,18.0807744,21.27466739,20.76145454,2.035294835,3.446535055,5.18419566,10.64594006,1.907353914,0.574034799,6.847851399,4.209395764,9.029991832,2.1931567,1.106797776,0.826530296,0.800161058,0.890129842,0.274010178,1.007158258,0.831958242,0.234266586,0.667826178,0.405398844,8.774447928,1.068074592,2.952847654,0.140833159,2.59850928,3.16308649,5.493510774,5.069891388,9.415342867,1.743457671,2.287160824,5.877652594,5.355979762,7.890735022,5.074449953,5.492119903,7.280300807,7.027333389,6.124881897,9.724725728,0.650597957,0.875238138,2.380804096,1.758669333,2.094471489,2.433337487,1.922647776,1.783575446,1.766510827,3.248528459,1.302093039,2.31271443,4.098110124,3.061987441,1.843606077,1.903653253,3.102924279,3.153032367,4.165883845,3.853304633,10.92382628,2.633843866,7.196428977,5.952529898,8.575405481,10.85928196,8.483464583,11.21915801,4.845813265,4.906094128,6.181971529,2.402824839,0.073658392,4.226015577,2.534191018,1.561861489,3.956648695,1.033058726,1.682011089,7.783944394,0.236006295,1.817045082,0.785462817,0.120378784,0.247653993,0.369088353,0.524533958,0.182973962,0.867364517,0.445274118,7.617399334,7.52883816,10.92462997,9.506170051,6.708206951,8.104455166,11.50849677,11.58127488,9.305648743,6.885156768,18,18,18,18,18,18,18,18,18,18
Chr1+42453370,LOC_Os01g73234,9.290606542,23.82584694,8.482556563,7.850174219,13.68535222,5.649883384,19.1848977,23.89565534,3.085584104,7.933202186,8.068422472,9.848220514,3.476754265,12.84080902,6.226373337,6.944985815,5.173251034,12.69979057,9.42172939,5.104167575,17.15377661,14.11268137,31.99896522,11.74758375,16.49705643,7.220481013,20.33140835,17.18237651,11.23053268,0.560456217,26.93726445,32.51561509,33.15983776,41.18078838,29.45328778,39.67260019,32.28876282,31.30539142,35.0918158,26.77745009,63.38152441,37.8790407,40.27215056,21.98581201,25.58154467,38.57331285,36.88669151,51.53181974,25.49744788,42.22772629,34.64354839,53.59486329,38.0054792,42.83295081,36.98525296,50.26000596,46.41649463,32.05803365,18.23235036,23.79805149,6.884326828,6.902027773,11.08426749,11.52836871,9.928164837,8.937434497,9.692875476,8.225041032,12.65501856,9.802437538,8.137073548,7.653496976,7.027002982,7.739815068,6.727108041,6.986562132,8.467012174,7.747688849,8.136606246,7.893131884,4.910761478,4.907114267,7.262094989,7.854663864,7.813294629,11.53721107,4.526625218,7.628870011,4.50601535,7.892292666,9.497540021,8.435437649,8.388910779,8.677564215,7.886629899,8.76655076,8.034330076,8.510216671,7.38297217,7.990456389,2.170332574,1.370505098,1.301080523,2.459788911,3.152168053,2.445094599,2.48071433,2.846124616,3.232610198,1.110755476,0,0,0,0,0,0,0,0,0,0,5.412591856,5.684570494,6.315618138,6.988554644,7.000860804,4.976593618,5.202365864,7.867154366,5.197607512,5.78588618,6.5164266,5.40912173,4.311921616,8.170500382,6.271530396,6.046295393,4.859221943,5.001007547,6.832223269,6.381362566
Chr1+42453170,LOC_Os01g73234,0,0,0,0,0,0,0,0,0,0,6.569067507,0.931322726,2.1490654,0.050164228,1.877672418,4.974530409,5.505587707,4.704862376,1.085323745,0.841551022,0,0,0,0,0,0,0,0,0,0,4.34354683,4.942230343,5.263781136,5.814102856,6.137424534,4.425329188,4.080565042,6.647664222,6.087498751,3.401793539,0,0,0,0,0,0,0,0,0,0,1.326088538,1.436515972,1.367629188,1.149680525,1.189812112,1.644457686,1.589030615,0.793064044,2.012722959,0.855602993,1.263676767,0.169769668,1.280951507,0.39263322,0.315182672,0.482650083,0.211185665,0.113463279,0.922287103,0.612526697,1.695286182,0.073718383,0.963810301,0.481830019,0.505333318,2.351054662,1.870654566,0.000683213,1.653648014,0.923593976,0.455036707,0.628361056,0.592973824,0.347087073,1.026746287,0.216182,1.294997939,1.498408598,0.032702175,0.065428426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583849873,0.104127784,0.174108844,0.444431241,0.10238732,0.097193337,1.050380685,0.78035003,0.719616325,0.197245553,0,0,0,0,0,0,0,0,0,0
Chr1+42454466,LOC_Os01g73234,0.8688747,0.822069416,0.199321861,1.623845971,2.164529997,3.654675931,0.231493392,2.116780994,0.554267884,5.190288369,8.978154356,1.964368935,3.163606851,6.008131886,10.69795519,10.19148396,5.163602871,0.543674217,3.130649564,7.293694435,2.393450175,1.617300665,0.159477236,0.73541629,0.739821791,0.053006468,1.326221644,0.524321539,1.438110543,2.444853907,4.944962724,7.936313966,6.183004859,5.519949881,6.70099811,6.264857378,2.309827449,6.403316463,6.529532753,7.107262594,0.185428294,4.248721951,6.402295165,5.246693686,6.891856527,3.056494249,5.439482105,7.242269167,5.8911409,2.527176593,19.03283952,11.98595675,9.285066402,8.090545366,12.37576066,15.07918511,7.883991774,8.057361864,7.611192917,7.84833125,2.637079911,4.255947275,4.59811899,3.480354959,4.026667518,4.802824251,6.350279911,3.80729778,4.224020283,4.532019707,1.716261975,4.188572055,3.683414821,0.812955593,0.06995948,2.36297222,4.19613463,1.638304202,1.012112078,2.652733316,0.130671957,0.18409994,0.314256236,0.336221398,0.125420501,0.022704444,1.072896827,0.769493943,1.417995528,0.180381513,1.029441326,0.653803145,5.14425397,1.481069761,2.232410637,2.607815234,4.444536944,3.041073652,0.150548825,3.202825067,5.906073776,0.537699474,1.972387308,5.003640529,0.503687125,0.904428037,4.727057478,3.410589829,0.422033172,2.064041222,3.0272136,7.683270802,2.152845458,2.243368753,4.077846614,6.41308605,3.620832714,4.400365619,1.912352029,2.866466011,2.398345516,3.427176826,3.396995745,2.60364614,2.715646101,2.918253689,2.24156045,2.516903832,1.169506279,3.255104528,1.330128942,0.546435206,0.874024297,1.385802068,0.880407899,0.559101406,0.254491864,0.392884555,0.507482886,0.797063508
Chr1+42453327,LOC_Os01g73234,0.987683933,1.888757289,1.421550574,1.784445113,2.187854911,2.271479976,0.587656796,0.880536719,1.939418957,2.134645011,1.059609209,6.513354195,5.452131389,9.417130405,5.344806417,7.415082422,1.165296903,8.0072804,2.488465261,0.682029926,5.715711459,3.511760062,5.586107738,9.291430654,3.622746372,2.368117232,9.381085501,0.187138686,11.17841241,6.404837489,10.93060359,14.95993217,7.103413374,12.38726485,16.55597409,14.02308607,12.90801349,14.87584773,8.487412335,13.16421163,2.059143462,3.566741011,2.215452762,6.223199349,9.728095055,4.573603723,4.290623949,5.249271927,0.113250404,3.510283301,1.459883812,4.912804793,15.28707298,3.317761159,7.814906555,8.581021274,6.404829695,6.01894667,12.38041772,7.701722463,0.277058419,4.557839619,0.405687579,5.14948545,3.011887545,3.921716671,3.884987117,5.551530383,0.942024301,4.161747331,1.5582307,2.473989998,0.521686438,7.617505081,2.947804494,3.619924682,5.32610169,5.826264603,2.134338652,0.628245331,1.247531149,2.22092253,2.499190772,2.835639695,1.100967245,1.32525367,1.604770243,1.123521069,1.745739055,1.646624371,2.910235167,2.584268632,0.345670924,4.352567231,2.342092435,0.842378527,2.119358913,1.536514353,2.883507429,1.848473508,2.638269156,0.302266977,1.719489194,1.996462266,1.289034453,2.521514461,0.027907114,1.143641803,1.224702673,1.258117412,0,0,0,0,0,0,0,0,0,0,1.327969134,1.329134904,1.735596093,1.314283775,0.585896739,0.764612422,0.271722395,0.443008904,0.019423948,1.663284064,0,0,0,0,0,0,0,0,0,0
Chr1+42454310,LOC_Os01g73234,45.79758411,41.69765442,43.30273007,40.83895336,45.20003636,40.43269889,28.32639398,37.50641847,26.25710008,48.75490732,83.29298697,49.57504517,77.68435647,11.86053118,59.6172745,66.41846253,76.60207775,56.27880372,65.47648068,48.11987215,12.54528424,18.39354637,29.15667095,17.83568582,20.66670225,30.24180878,26.65815149,20.72665982,20.72822284,21.80225709,256.5573952,257.5965394,290.0319962,359.8933641,330.2550694,207.5540366,251.6886533,333.8168934,304.565499,331.8148632,149.5759177,150.891153,147.8536018,155.227547,158.4180342,153.9469456,154.511254,142.7287605,154.1727441,160.8104221,169.6069894,212.1305759,186.5050648,189.6548797,198.662704,236.6438812,199.8987507,245.5149823,207.3100784,191.9949295,82.44319288,79.62631213,91.25748134,89.39378586,86.67448987,87.51960399,84.56672554,79.16042689,100.8148014,78.37826257,61.82255994,67.1834842,61.72348732,76.76770587,66.19437647,65.47484837,89.66769875,65.21917339,56.96374812,76.03250604,44.49583321,56.57080369,52.69234507,41.59110497,48.1387946,53.62683876,48.99373935,54.01536426,47.15175829,44.43461487,56.78136588,50.36655131,55.47059687,48.81107005,55.16753788,50.64184085,51.49896678,47.21399154,55.62569801,49.13576101,51.16784293,61.47240471,70.78001727,56.88147798,58.60718939,62.02382149,46.60940943,48.27530594,45.53531971,56.16327253,64.92977178,98.31553881,28.74990221,67.45934915,16.95705366,1.117595822,23.31061128,37.08513562,52.05415689,28.00332474,56.8711866,59.48823215,57.38406895,59.46778421,58.97349172,60.15868846,58.34730218,58.86084724,51.85888526,50.30305057,33.85222205,32.32565737,36.46674816,33.05835963,39.06228089,43.26656649,41.89063537,42.28469656,35.05338792,39.86998024
Chr1+42451678,LOC_Os01g73234,12.3181375,14.67944012,5.127358349,0.079831721,4.617351536,2.24357698,2.065400847,13.14379866,10.96596995,5.470713909,8.226448968,6.552658439,4.38503863,8.295617819,6.762640825,7.821391214,6.923108873,5.574489673,3.816511939,5.74287684,1.725602159,1.424871819,2.684007714,4.764954208,7.767696142,3.580477798,4.512050284,4.452118964,4.473678987,0.184593001,6.344511295,6.308110914,3.960290994,4.904319103,4.730046778,4.534499492,5.253851592,4.848347172,3.855040996,4.138979296,3.638761333,0.842992035,0.12488247,4.742695414,6.562630292,1.260691272,5.908838875,2.864259192,5.689776765,10.06582139,1.794500622,1.744018881,1.366354263,1.638031059,0.244793728,1.579651967,0.221503332,0.186629148,0.903847988,0.883588599,1.815285439,2.43992973,3.841291546,2.584700208,1.143446406,4.891210163,2.916273303,1.857053198,1.183047896,2.779758628,2.577375752,0.640411924,1.532592065,0.552935336,2.88357804,4.345654148,1.769526519,0.43362574,1.807473085,5.539849312,1.144771596,1.741893762,1.74403172,1.253430264,1.076304037,0.651224652,1.778856094,2.286199091,1.158966852,1.164795195,1.154440171,1.402839199,4.773544713,3.416480159,5.998211899,2.171072549,4.600311384,1.656379488,4.883410065,0.497221485,1.738239239,0.51151522,0.351004324,2.166447961,0.463289511,1.587854089,1.538503717,1.115026477,1.567540745,1.761045182,4.641522522,53.5984461,68.94333978,0.243719726,4.753442696,49.66030062,27.52027558,47.14863312,15.22959835,39.84558458,2.756426885,1.953149248,1.86401144,1.048254019,2.350214485,3.495292382,2.922644465,2.431654983,1.777447477,2.197861006,6.711306748,2.068642962,2.249678506,2.581905396,5.768632156,8.97357924,4.605893423,3.026034919,7.045300549,5.447186623
Chr1+42454589,LOC_Os01g73234,9.644638602,5.520149018,0.053238316,10.05155186,1.965554735,11.4175531,1.155645716,3.018810712,0.761941487,5.871122971,4.101658034,7.931531123,2.869910324,4.504601526,12.61377133,9.659701379,13.09259496,1.462146702,1.237330589,5.120191139,4.010052465,1.979355685,1.959892712,0.937673344,0.456731338,1.674399168,0.47328372,0.478181601,2.885965863,0.871729224,0.669210941,0.931088028,0.113421912,0.009470605,1.152155306,0.346178983,0.728359795,0.39933127,0.3099627,0.345193447,0,0,0,0,0,0,0,0,0,0,1.918088131,1.109097993,1.573892774,3.989318025,0.150125998,1.182552655,3.050227907,2.97651527,0.939084688,2.642017647,1.064540233,1.203022437,1.245786882,1.209650472,0.822694797,0.179328541,1.370915226,1.925245342,0.875456599,1.275366746,0.70112569,1.495207531,0.896195799,1.759044653,0.055209985,0.197429277,0.367732363,0.450635026,0.341250835,0.725789569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62995399,0.899224076,3.03642774,2.437752556,2.275226596,0.156808741,3.228190725,0.370907042,3.12612206,1.355359074
Chr1+43019086,LOC_Os01g74250,66.08021795,78.11975738,65.94617008,78.36169851,80.09239986,65.05712293,70.25829065,74.6629305,82.03389419,66.58562871,112.2211374,85.01234581,130.0791798,159.5600508,151.1092404,93.53122375,78.3391511,123.0914527,125.5603797,120.2704645,61.30061299,52.30957217,50.67901743,50.72487413,52.50997337,46.44792479,71.14937485,47.2788156,37.6774108,5.647952494,48.22284272,40.65951153,49.33934768,52.50231963,35.22711763,45.64929691,49.5318412,45.43016882,58.49179029,48.04359312,38.07848729,48.90288939,56.66026654,57.9349086,63.0572404,38.34203213,40.18502635,45.36463363,50.56719901,57.16995169,43.81114409,42.09452012,39.01842643,40.60939683,41.28496705,43.1969849,39.28916712,39.92003702,41.82693737,40.63728532,16.89366793,19.43122973,25.71501137,17.73498477,17.290205,22.75196632,23.04754458,10.84365815,27.68113178,27.13481362,21.66119596,22.19544818,19.77414718,27.95549286,13.47366752,17.17804573,21.82750915,18.21049052,19.21608359,18.26752532,48.66381797,89.80684298,66.25158875,88.55527546,68.13718395,84.74226653,61.75120539,58.09404738,52.76817346,75.79897042,21.74194264,1.190863923,31.66645982,24.50310027,31.90326374,39.37277441,19.89231218,24.2167372,23.55392025,22.23050934,55.6549237,54.59010208,55.13889027,55.61809267,56.02249991,54.93519188,55.85580196,55.394231,55.98591741,55.55608097,951.4155527,1090.03158,838.748956,502.0406444,634.218669,1181.368037,395.6493883,1097.870461,857.457502,842.455811,15.84339587,16.89300209,24.20826214,14.9446043,12.42700916,28.1595066,17.15344876,16.43904992,16.77357187,3.730527334,39.28977602,41.65477345,38.75593795,37.34474147,39.68731651,40.8310792,40.83172563,37.98514358,41.06509617,42.33003108
Chr1+43018766,LOC_Os01g74250,3.375468184,11.30073595,0.213142474,2.69597383,19.9128194,8.860279895,17.55759511,2.886370768,16.42095085,0.668495543,1.947581122,1.661733254,1.375969682,1.88140594,1.906646933,1.219284864,1.480840242,0.2722595,1.544052554,0.366833938,1.795564978,1.220613063,6.36710813,5.341736321,3.932833462,3.320165843,0.663077011,6.488282665,2.826911741,6.244348495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703595656,0.853067161,2.284878991,0.204071889,2.373789121,1.384124112,1.529557701,0.131922769,0.394286451,1.90716752,0,0,0,0,0,0,0,0,0,0,0.909687887,2.261017682,2.908699094,3.340020625,3.26994431,0.946754066,1.584549504,1.658539927,1.605911278,1.691074504,3.532438421,3.245746654,2.69419608,2.227235785,2.47521622,0.915196756,3.981819083,3.301216931,2.996919381,2.845200714,5.16572767,0.995021411,4.275574217,0.845312696,5.555902538,0.130306522,2.520400005,1.253199452,0.760233666,0.275870759,1.449626072,3.29585676,1.260576896,0.211177152,1.584213502,1.610157323,2.801433443,2.286019241,3.079065216,1.801614248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.908236554,3.922315508,4.742703691,6.235223561,7.861342367,5.792689133,7.713424702,4.767352782,2.407316569,8.480971074
Chr1-43120067,LOC_Os01g74460,26.5516429,32.6831886,26.92092871,24.98567548,26.45564738,26.80287486,29.02112706,23.21688073,30.6789633,36.06018177,79.28465682,25.41088616,43.50269574,21.63049992,104.6329538,61.61543417,10.83220571,43.49834953,84.26790668,99.81921756,9.016317307,35.06959372,46.53538424,54.00446873,19.62429562,43.53898348,27.41482625,40.1064067,61.63207159,0.103007039,35.84241306,33.34834581,30.56953721,25.80666175,45.66715403,45.68938058,50.21619919,31.39188979,41.71190908,41.81509711,42.9881355,44.57070164,48.40406681,39.88300451,43.63123232,49.46876887,43.30880549,43.0346524,44.13983653,46.46025487,36.41412517,27.70573232,27.6777134,25.06831857,35.65468187,37.49783975,36.54905692,32.81475139,30.32630073,32.05205873,16.75256754,20.54466516,16.7337917,19.30789388,17.82962347,19.92360864,19.14353307,19.14297556,19.84512091,19.28631213,51.75458992,19.72994223,49.66725792,43.89093711,36.24493259,58.14549355,47.35080791,37.68863241,40.01288524,40.0905253,14.16414939,23.59799393,30.2074681,23.25047536,31.33446557,32.91778139,28.96676403,30.2068021,30.48648937,20.15419742,25.20617362,36.14844152,29.65022887,26.53895517,30.36959297,38.27786676,32.73107492,31.74029473,35.19940567,35.26576958,21.43941996,23.22598345,18.93930271,24.22368352,26.23112603,15.78919781,22.17904772,27.45621259,19.04419081,23.14352961,31.74506859,27.4474635,2.343927326,14.6417855,68.25795281,66.46050151,32.29269932,8.520864069,81.94283081,14.45505866,20.59939641,23.92159321,28.83504524,26.3552167,26.81301545,29.27623945,36.45761681,30.04835576,20.47598031,34.85284119,35.63312261,29.30156682,46.93250347,45.22404237,63.97577054,26.08804201,44.56580928,49.67470495,28.16547957,29.7002742
Chr1-43120318,LOC_Os01g74460,49.5242727,44.72990589,49.73051724,47.54140135,49.12044484,49.22317261,46.1187318,44.03412567,59.37732481,51.54831368,64.14404574,69.03422916,74.7354633,59.2655329,70.56008453,64.82612789,56.33674849,68.73411288,52.30905963,84.37926299,21.05864547,20.84490422,22.00143775,11.94046305,29.47983612,16.3266815,32.156987,14.77732404,19.11749933,26.63157443,53.24018903,48.94330222,47.56783026,59.32981827,46.57508232,47.69555595,52.84244457,47.50633662,51.16499677,51.17522403,43.0462425,55.66887415,51.4713849,39.61823863,53.85040171,43.17287223,50.1255483,44.58774863,47.53854642,62.32933518,55.38435036,30.94202256,26.76238948,47.20202763,45.98590421,48.61055148,51.28962253,45.35581127,43.41315404,37.5685668,37.01526293,35.75625383,37.5858599,46.26819495,44.93965,41.27245154,29.52141302,41.2173418,39.39447702,37.40563308,49.92217714,71.4484468,60.36939053,50.58627366,63.52721725,58.16043099,62.79614334,59.25374089,53.70149724,54.86213691,56.56352798,49.73862874,49.58366942,47.11137838,48.26488858,49.92994594,43.17373938,39.57933871,56.29368686,49.72215064,56.71968852,58.68791623,55.23990127,53.38468034,55.70506271,56.84392695,53.3212719,58.12153827,56.48482032,55.33792777,95.57206873,87.80589115,92.83796134,94.75832638,87.83929551,92.28520498,96.62042224,90.05425095,94.19427131,94.1361463,29.47067762,76.78843996,25.71716484,40.53430456,53.20563792,44.5070995,102.4007816,97.74292112,14.73632355,47.5561356,63.14358688,80.62950435,74.74895408,59.38292497,59.98466512,69.90632781,72.45095833,64.48198796,69.90117488,61.16108919,47.58503884,31.59310776,41.4879421,44.98267673,36.96911053,39.89846983,29.41910458,47.32865935,42.69644681,29.87976331
