chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,dry_seed5,dry_seed6,dry_seed7,dry_seed8,dry_seed9,dry_seed10,dry_seed11,dry_seed12,dry_seed13,dry_seed14,endosperm1,endosperm2,endosperm3,endosperm4,endosperm5,endosperm6,endosperm7,endosperm8,endosperm9,endosperm10,endosperm11,endosperm12,endosperm13,endosperm14,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,imbibed_seed5,imbibed_seed6,imbibed_seed7,imbibed_seed8,imbibed_seed9,imbibed_seed10,imbibed_seed11,imbibed_seed12,imbibed_seed13,imbibed_seed14,shoot1,shoot2,shoot3,shoot4,shoot5,shoot6,shoot7,shoot8,shoot9,shoot10,shoot11,shoot12,shoot13,shoot14,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_20days5,leaf_20days6,leaf_20days7,leaf_20days8,leaf_20days9,leaf_20days10,leaf_20days11,leaf_20days12,leaf_20days13,leaf_20days14,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,leaf_60days5,leaf_60days6,leaf_60days7,leaf_60days8,leaf_60days9,leaf_60days10,leaf_60days11,leaf_60days12,leaf_60days13,leaf_60days14,stem_60days1,stem_60days2,stem_60days3,stem_60days4,stem_60days5,stem_60days6,stem_60days7,stem_60days8,stem_60days9,stem_60days10,stem_60days11,stem_60days12,stem_60days13,stem_60days14,root_5days1,root_5days2,root_5days3,root_5days4,root_5days5,root_5days6,root_5days7,root_5days8,root_5days9,root_5days10,root_5days11,root_5days12,root_5days13,root_5days14,root_60days1,root_60days2,root_60days3,root_60days4,root_60days5,root_60days6,root_60days7,root_60days8,root_60days9,root_60days10,root_60days11,root_60days12,root_60days13,root_60days14,husk1,husk2,husk3,husk4,husk5,husk6,husk7,husk8,husk9,husk10,husk11,husk12,husk13,husk14,anther1,anther2,anther3,anther4,anther5,anther6,anther7,anther8,anther9,anther10,anther11,anther12,anther13,anther14,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,mature_pollen5,mature_pollen6,mature_pollen7,mature_pollen8,mature_pollen9,mature_pollen10,mature_pollen11,mature_pollen12,mature_pollen13,mature_pollen14,pistil1,pistil2,pistil3,pistil4,pistil5,pistil6,pistil7,pistil8,pistil9,pistil10,pistil11,pistil12,pistil13,pistil14,embryo1,embryo2,embryo3,embryo4,embryo5,embryo6,embryo7,embryo8,embryo9,embryo10,embryo11,embryo12,embryo13,embryo14
Chr1+37179692,LOC_Os01g64010,56.81442963,70.53372589,55.513582,58.88944878,68.55181653,59.83626295,61.02747607,65.08409522,75.78966627,43.43977586,71.59077115,75.14692592,72.46611217,50.12901158,119.1322201,111.9434979,134.9695845,126.3006202,95.1096515,109.276912,79.92243591,128.5056641,125.0068931,95.89146459,105.6179684,107.9348829,106.8175704,121.3422861,119.7232656,119.560936,126.5541486,120.7234424,121.5153762,121.8156564,123.1679859,127.0135558,120.4933107,116.1948695,116.6321787,112.151841,122.3900432,116.2468395,55.27219591,63.70486012,49.84200179,63.44398876,67.36432943,63.84718256,87.53258509,74.76096852,53.8664208,65.99479799,66.8550983,70.83134875,69.57458485,63.14569317,34.13718586,36.35369535,34.45934613,39.32421163,57.07603204,38.40413272,51.99194949,49.64342847,37.93522709,53.07243139,44.12943597,33.45568091,35.58706589,40.65992644,40.86977853,54.15522791,66.11778106,55.35313555,51.2610118,53.97312267,61.35401329,52.3371928,62.74910444,60.39541621,76.15505061,61.91109171,63.5528381,47.12174241,69.150691,81.607612,75.74654608,82.87789859,77.08275976,71.42217032,94.61002077,67.66759098,76.46590274,102.5753644,79.43453341,70.32880368,81.4056805,84.02909311,62.2066169,59.78941755,59.96924837,61.63735144,63.05205813,60.34464606,65.41976904,64.17636854,54.9287745,59.53558599,61.55031176,64.15663764,58.17814336,63.75893282,61.11385609,66.50494996,66.71874892,54.01941263,63.69994078,59.13902288,50.60582504,50.84253778,52.93708417,56.50293758,64.46806009,63.63184639,59.22167684,56.37331379,67.04474791,54.60092976,58.38361938,56.18796542,74.35059377,61.14778619,62.93680474,54.09195767,74.04084584,56.33246979,45.02336324,64.48067103,64.31463254,64.95243373,152.0460823,123.5282755,176.11349,144.9645387,96.07481878,135.4946661,145.5585073,147.3841091,144.8300196,132.0617628,162.9564319,116.3897172,135.6413976,109.6099536,120.1513348,258.1895067,139.7881948,285.0675288,182.7597366,227.1205642,302.9780539,30.28350989,200.7642048,116.8994692,287.9541071,290.7292113,281.7469707,67.03138011,67.14383613,85.56119228,72.88878218,98.27276651,77.30559321,65.86414352,73.18099937,73.24127263,54.63094949,99.6297151,59.27267434,87.49019923,82.26389523,72.81370865,80.15141776,49.29469505,78.25860058,58.92712955,83.25933667,85.65286623,115.3842947,113.1198301,108.0121319,63.50207474,94.13199749,79.37493155,70.36475141,81.5464637
Chr1+37178383,LOC_Os01g64010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.701660307,0.88453832,0.2720449,1.5458348,0.197547516,1.554746432,1.078784911,1.083841069,1.325362471,1.565003356,1.580629748,0.289545651,0.308030489,1.243771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606446098,1.608719732,0.988224254,0.788181592,0.257034496,1.090249354,0.10264427,1.29763373,0.149757278,0.936721665,1.0084321,0.104640841,0.257950027,1.725446527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23589075,0.663916612,0.572921815,0.070151523,0.620104397,0.042472381,0.20473553,0.505413488,0.137423519,0.593871487,0.387236229,0.145778997,0.535077472,1.214517555,26.96104331,38.97339033,19.37744958,15.87229043,51.1009529,48.7048814,35.24352935,40.86963877,81.14665819,71.20704367,30.02190356,60.5425448,43.46541216,34.15871585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr1+37184884,LOC_Os01g64010,10.91626652,13.53609886,3.458985733,4.915299367,0.10605062,1.209171379,8.836838233,0.91450238,2.964361814,13.00229078,2.951135971,7.197379946,6.506695364,3.023311209,2.931490589,1.688892599,1.919755867,0.037322652,1.568729432,0.525111632,0.784811159,0.718788328,2.90026192,2.695920768,2.913597824,1.857687705,0.559650869,0.556585527,4.168867463,9.135324796,9.319454227,9.66082232,6.489396562,13.37346471,0.035572737,2.159786374,13.91590664,1.090424385,3.099174288,6.123463077,13.70138876,9.573382895,3.142107454,2.300465909,2.354139388,3.167097154,2.183973561,3.378140855,2.631280593,2.175355161,1.82829709,3.452471694,3.319621079,3.098335378,1.283532127,3.101101354,4.569612038,4.577213628,3.480658135,5.099531375,4.873559643,8.203596541,1.421694196,1.769196441,0.902097768,2.862113449,1.052003279,5.61789486,2.346515523,6.148136137,0.490752107,0.684123603,0.653423051,1.766440038,0.056243406,0.079649929,1.536504975,1.365644654,0.255272676,2.188356124,1.813064481,0.228933336,0.750217764,2.259976051,4.486908787,3.470188765,3.027291925,2.661624769,0.863667013,2.201079626,2.092688407,1.11021418,2.633289348,1.88180242,0.413551812,3.080617901,1.695488697,1.340302257,7.301918492,6.476937878,6.586037875,4.646666478,9.070468689,5.88263026,7.616148741,16.58853696,9.24629179,5.531436244,9.018228241,7.176894463,6.834178648,4.793554427,6.110867323,4.070898878,7.789736111,3.458077013,5.832048447,5.758437419,6.455167353,5.071437458,5.902322216,5.36084443,5.174841893,6.549426788,4.893906541,7.529394596,3.476670353,4.163731637,8.28786971,13.42800781,2.13492102,13.13002694,0.691305817,5.094766531,1.554347703,2.060227299,1.576358758,2.852205581,0.699883486,9.835247756,14.02924499,15.64471056,16.01214437,11.6472359,14.14890601,16.29491378,19.55398535,13.30630228,17.65474726,16.83084185,15.94252305,10.2143349,16.9653011,10.57260948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.01059746,8.2556598,7.356856921,8.915300564,7.470450389,8.943164946,7.211511476,8.185398891,7.1622612,6.768570013,7.785492506,9.272497274,7.007068117,8.598238029,12.65090107,12.09439435,12.03630035,12.84769057,12.80046357,11.83187242,12.57909462,12.21689735,12.55594648,12.52542638,13.93266347,12.8077261,11.56500166,12.87975315
Chr1+37178333,LOC_Os01g64010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.380311266,2.137165101,7.711243203,1.278436299,5.500815469,2.685856983,0.40473912,2.667256213,1.813441267,3.309401849,5.824815523,4.647639374,0.174701594,0.270078962,0.288122036,0.048763828,0.298525536,0.49099051,0.615832097,0.595697501,0.582307491,0.090383222,0.484507319,0.447777549,0.053319818,0.645423309,0.285301487,0.108168365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.516674697,0.145712844,1.189373663,0.556373617,0.073439967,0.747359038,0.454745232,1.138074854,0.942811585,0.744005199,0.224723725,0.69121221,0.175945972,0.533953956,83.86100467,12.15671626,4.839570776,17.37442121,100.4168823,52.93268085,46.00496963,121.8228983,56.31513953,37.2071039,51.1406022,92.73156032,1.562522407,19.92933619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr1+37184806,LOC_Os01g64010,0.007247642,14.67662192,11.62224804,29.95346951,6.282329822,22.68593908,11.9211868,12.96447093,14.08923387,11.29900426,2.503699914,4.231956929,18.96943235,8.674044454,1.756197641,1.126368088,6.526191321,0.067857904,0.676531841,8.788566454,3.511146661,3.451607653,5.420773404,0.429917084,0.760600447,2.097812541,0.699217656,2.282790694,8.462288568,8.604113501,11.0297437,5.066814673,0.770199116,8.557446925,7.608810306,4.457353759,8.26164141,3.847270338,8.417601656,10.5880652,7.791330742,9.853967629,0.615109172,1.009068585,0.395949299,0.379193484,1.15992336,0.542885221,0.43025776,0.319948371,1.028596861,0.296255547,1.259078189,0.410606604,0.191481925,0.626477785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110839835,0.38184522,0.258785185,0.125990813,0.400178092,0.537384146,1.367142421,0.131276818,1.001412716,0.316334027,0.153706093,0.562864115,1.200930253,1.510557411,0.159735079,0.356873323,0.240784358,0.095343703,0.945762494,0.222246606,0.484472621,0.838881912,1.227405442,0.735392847,0.108067388,0.800633783,0.928808793,2.169177525,3.915500345,2.892393074,2.786766608,1.470939371,2.687850082,2.660030691,3.195426836,1.792027953,0.367054133,3.065469808,1.682565547,0.622470969,1.692928744,4.175223104,2.175635173,2.052960694,1.108977498,1.247185761,1.732852483,0.883149509,1.863384809,0.04534063,1.279619288,0.591630064,0.425218685,1.380564738,1.672550144,0.48265862,5.794670127,3.452461056,2.937462774,5.882339146,4.58293692,4.572061387,3.895149662,5.003968304,8.884428839,7.556774772,7.907483526,6.247801593,7.101233473,5.377489703,6.844344114,3.503086329,11.40702423,8.183983873,10.01828376,7.645054128,8.767928283,9.435374174,6.494576878,8.487421039,11.27272985,1.920431585,4.837107558,6.117169488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24281668,2.976565157,2.241628716,4.22244776,5.766496554,3.802203246,3.856114453,4.44893339,2.530937923,6.352832598,1.287245143,3.183632701,3.863290348,0.202233212,10.96393661,10.40189226,11.82627422,12.38350087,12.92422339,11.30029174,9.803227108,10.40365024,10.97657097,11.37463339,11.77289646,11.34165998,10.27565668,11.15631099
Chr1+37179862,LOC_Os01g64010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.314331437,5.258636692,3.244442195,2.599641265,2.381594762,1.716943225,2.241876052,0.188965575,0.060990332,4.887233512,3.942818678,5.005953815,2.388918459,0.371474298,1.231859446,0.967221466,0.272335898,0.826430786,1.159265938,1.89822529,0.008292911,1.235361545,1.536940564,1.973933915,2.27311414,1.407759217,0.060926282,1.135365192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314003063,0.138604227,0.081313386,1.130410866,0.844850314,0.463148804,0.704103264,1.945747617,0.311383298,0.575617799,0.749060821,0.794049016,0.072801249,0.386551414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09668989,0.332773694,1.124666782,0.120258447,0.190175283,0.207573995,0.708916811,0.633539104,0.954440447,0.756460491,0.981210861,0.17783959,0.428855423,0.644090857,2.517935926,0.656238633,2.492616816,3.718805738,0.614916652,0.579019073,1.805021398,1.71662167,0.713094238,0.483553969,1.520596403,0.569410434,0.70338879,1.832107463,2.970606568,0.027080396,2.131759729,0.442689175,2.800456748,0.583279644,1.411885579,0.270384683,1.076081483,2.56750633,0.038283333,0.861660289,1.048064184,0.994483692,0.311259202,0.62150892,0.046005334,0.448612335,0.132565508,0.165237348,0.990491461,1.277638069,1.165029216,1.22824917,0.264052893,0.496370547,0.731601708,0.620428126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35639081,6.251419443,2.355467147,4.19906041,1.612427257,2.694992997,4.033208892,5.41447365,4.662334296,4.427770858,1.9426156,5.271301693,4.621603632,3.975203336,0.047544918,0.135544876,0.568693117,1.782022714,0.328824027,0.313775898,2.086292754,0.568021457,0.034021321,1.203833257,1.064188437,0.792819333,0.591648297,1.686841443
Chr1-37527313,LOC_Os01g64690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300554681,5.573290954,4.091274678,5.394113765,1.935033603,1.571289636,3.433172499,5.116006355,4.193649534,6.428982316,2.423169126,1.206663633,3.531169277,0.939408592,3.329654575,3.633823965,2.285390509,4.354087137,0.50003357,4.936787161,4.88892068,4.465162184,3.573351591,0.815032117,3.826488307,1.598205699,3.79650594,3.072920053,0.090920848,1.02956275,0.501808322,0.617629537,0.556592269,0.096368293,0.932780427,0.942837493,0.699376298,0.58074027,1.121010678,0.896377799,0.240743176,0.809597667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.133658661,0.084413843,2.553837168,4.171504042,0.36881551,1.63743209,3.199305826,1.156020607,1.857242958,2.262306199,0.04175224,1.344324359,1.364360625,1.522384496,1.033470798,0.11339759,0.773865255,0.69662059,1.006653811,0.155835524,1.626355435,0.494507584,0.014118255,0.014023351,0.04580562,0.674569998,0.387416943,0.670078974,4.178687349,4.258593379,3.958645405,1.207149594,3.398965541,4.686111593,3.676767183,3.226041744,3.285351388,3.732807412,0.396506572,1.040051649,2.73961579,2.17287073,2.983353473,2.263625967,2.043996765,2.136148106,3.15413244,3.440670984,3.102762397,3.123094091,3.323479209,2.07784019,2.599878991,2.054250207,2.447884366,2.215599338,0.230008974,1.122224472,0.71096643,0.300609459,0.781722968,0.210199463,0.622699083,1.087655007,0.706999542,0.702805791,1.630331098,0.655744134,0.062648292,0.140770102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.916647884,1.726100695,1.769824778,2.711736537,1.298161058,2.356057217,2.956833297,2.086850578,3.26655807,1.607350096,2.119029654,4.007657632,3.233034303,1.913072719,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr1-37527409,LOC_Os01g64690,99.07433837,107.009367,65.93163214,93.46906889,110.0631392,101.3765912,36.59153252,120.3680532,132.3953507,119.4814513,85.28484666,106.4937127,91.90405589,135.9596653,155.7465953,79.22628417,120.7824806,87.87994194,148.7555942,142.4601331,174.4789848,117.9689133,43.89828375,127.6848824,113.6827094,141.8654125,78.2430522,97.8395163,78.6199688,85.89795438,78.2066696,82.20397779,81.82804162,87.48480111,84.56840246,75.65406075,83.02517469,80.13459285,84.63595981,82.9844844,72.37554688,82.2470112,107.4948239,83.67913983,102.8486409,96.13347515,90.60517715,95.17344705,98.82442244,81.44972665,123.2616029,78.95268138,98.42269977,78.59995093,89.32593475,94.4895719,86.63472567,84.26453858,87.79102234,82.51496847,88.69952416,83.01153428,84.59103173,81.78362006,82.88323396,87.07286914,80.11924718,84.92778068,76.92316548,80.36232311,97.42397005,90.70912008,93.21890204,91.62164848,92.7029274,100.0843549,94.16349079,93.49803989,102.4137212,90.89188846,100.4344791,90.01078698,92.80242979,82.63371971,66.71334377,53.28478921,45.42866509,58.72119131,55.10506795,46.72490077,58.4361798,51.03020795,91.19384247,99.42113426,68.05652454,75.03244616,44.10590134,78.68945954,167.6392106,145.9657009,174.741635,162.9939031,139.0959923,181.7746507,173.6520389,173.6365409,169.1723459,170.2008864,174.5144801,136.3095564,186.8847911,169.746354,111.5881831,109.1259394,105.5338062,113.883098,108.4367435,113.7360576,107.1407919,114.7565721,109.818049,110.3304115,104.9140593,109.9122712,119.0888345,112.0645969,75.34076053,95.25402282,110.8562601,79.75638711,101.9385312,108.9246517,96.01659799,96.7698529,93.24507746,106.7399156,103.0871202,96.23987582,86.23629882,104.6450257,91.30094054,85.18657605,96.52687438,69.58419348,60.81387342,71.83674657,76.87799297,58.08557624,74.1692603,70.20433252,58.15555368,97.88510407,73.35329416,60.14980682,69.42605898,79.33096635,73.19734385,62.83581018,82.36956287,82.29563545,74.98744454,79.81380122,74.42665278,77.17709804,70.41946725,66.92369758,66.09701635,71.93400757,130.834112,126.8073896,121.568308,138.0240329,139.0967401,125.9111722,109.0926389,126.2655248,116.9312924,130.4148363,124.3123059,121.089451,142.9038029,130.8118675,121.8610947,124.9082719,123.0075903,123.2354697,125.6134878,121.5259792,122.8748837,119.9264033,125.1244661,119.7657381,121.8469902,120.7716983,122.0444199,128.7722062
Chr1-38206951,LOC_Os01g65790,6.735254768,7.316565028,6.857753573,11.903958,3.706474483,9.514684029,5.38479392,8.666470907,7.207161218,0.41505338,2.48901492,12.73036201,13.00304934,5.762105491,12.5069429,9.638002783,7.039693645,3.592236434,7.441537031,8.896759899,7.168584307,6.314320993,2.523379038,0.232699915,4.170605612,0.095339559,0.789312764,8.673468434,22.28323596,63.24843034,99.13591232,50.72398196,42.30901341,104.703271,64.03698845,55.20941649,35.907786,87.9377488,75.94775373,54.78934958,77.65533607,63.16737646,324.0483014,308.9494677,374.7729907,309.5896684,365.6425689,300.2136321,303.1886121,381.1280181,324.9908853,297.8976136,281.7812191,398.243376,375.633845,396.5152818,15.29602066,15.54558927,7.761489943,12.82292402,16.63498266,7.419653383,3.853263402,19.11964536,3.112517017,2.888452268,5.887235161,13.74529715,15.11674009,5.908127552,10.86849966,11.27667595,1.889875654,16.02620745,4.020603857,10.13717123,4.726558006,12.89773284,11.88745896,11.64266579,12.4512283,10.48535154,12.11305839,18.03345355,11.51832548,9.8561854,6.922920239,14.14487317,11.80516446,8.223724489,8.338404499,8.741176871,8.336963447,10.00374957,8.048064047,14.03958392,8.041125152,11.06591791,61.82994991,70.64214021,73.07197662,54.03285884,66.63597114,65.08952955,71.48204714,71.22706839,67.07065355,74.27254125,62.81702061,51.4611385,57.91879695,67.62189572,179.8982187,177.5582929,184.5948496,192.9528577,195.9597992,191.9186196,185.655892,184.1606536,185.8577485,197.1894667,182.6037481,189.5307567,184.3554817,189.1139395,227.8534763,232.0170615,212.1302002,145.5041822,178.8812908,175.9595297,169.4510123,161.3148238,204.1154367,220.943446,158.63753,173.2408392,122.1685958,156.5401917,118.2727375,139.8915351,98.8526805,114.8264262,107.4015594,129.1680283,110.9280054,139.6810141,117.6492052,131.9965561,103.1929802,111.0678415,107.5493499,129.6287899,15.78645087,14.39719149,59.90030874,142.4540734,91.19642752,8.862211594,32.15447853,78.78651266,10.72429754,75.38152361,28.6153454,27.63597224,59.78204368,12.20088032,76.79091152,84.17903683,68.47722977,71.46197096,88.70828257,82.26774345,78.86986645,90.887631,88.52889768,70.4360801,74.70429811,85.58242408,76.9015263,82.09595322,37.47569781,37.58775056,43.84472507,38.12817676,35.83288108,40.53732469,39.94690139,38.16854671,43.80410866,38.76935244,40.73053446,41.32706783,36.32568529,36.31120077
Chr1-38208579,LOC_Os01g65790,18.80492539,9.385642581,13.24420201,7.243385716,16.96313227,0.5976554,10.24602614,9.450827869,19.1005263,2.701022448,8.821175176,2.704598402,6.726496673,16.96622855,11.16247589,6.257583118,14.27662691,14.07315378,3.706705379,15.27020652,19.42640724,4.127177325,0.139969353,15.28842516,16.55913025,16.51577489,3.449640879,15.48795882,2.471263963,4.066125468,2.993807376,3.046681836,1.477152285,2.628879559,2.151555257,4.943201156,6.775090145,3.633681778,5.275877835,3.594444446,1.403234361,5.275120152,8.821369567,6.009966692,8.677420882,0.422357747,4.227334438,4.188244023,4.881699871,7.366744203,12.70159519,3.825876527,2.745747205,10.31409429,2.524673959,8.480435536,13.41503291,9.983219157,11.07764915,10.4226578,10.44800404,11.75193943,12.80036625,11.84386426,10.91031477,13.29698814,10.60468418,11.41929448,14.1959949,12.07522427,8.404966729,2.387160391,4.685509351,4.954627737,0.78042431,1.780301698,5.309916373,1.303135058,7.679988556,1.873172665,0.823917435,8.534995269,6.551978988,6.809482733,0.25364218,6.319581006,1.357032766,2.563928099,1.944298961,1.059392281,1.498301344,1.942877667,1.342757283,2.450620302,4.451860114,4.396253843,3.866125152,1.47977591,0.392454473,5.754496823,1.129998073,7.823465299,5.570903079,1.203288106,3.142748528,7.894159626,3.852530198,7.629465643,5.599431821,9.04639483,3.473526034,11.04108021,6.347713312,3.426553996,5.029543289,6.59775862,4.703404075,7.866547266,5.040846529,4.661917509,1.98758892,2.460625754,3.196243064,3.408809987,1.919485379,8.074894637,3.974823294,3.374590985,4.355549302,5.028938514,5.086175763,5.937825638,5.578897256,3.29949519,4.675782279,4.351407097,3.796453709,3.022072525,6.76842169,0.421015278,8.983137019,5.694625456,6.240905013,6.047424947,5.284809693,12.46147842,3.806677105,11.60549685,5.387218784,12.79389311,13.0985401,3.041834947,5.086270286,3.834867712,44.90847316,62.65529431,38.20039906,86.78750377,33.03224129,13.15687134,78.13015665,102.7544682,76.95430879,74.71824065,9.285173444,50.4370004,62.2164987,72.08897267,1.260740348,2.072315708,2.467886688,0.498087813,0.89116052,1.281443489,1.313528062,1.513069767,2.239383114,1.539864037,2.256964162,0.724872723,1.239780513,2.811578018,5.293027598,4.910611053,9.348690596,4.556175921,8.173988516,1.273911894,3.920567585,5.065278731,5.757153006,2.128304319,3.470677574,9.506751444,9.785705196,9.743331594
Chr1+39160828,LOC_Os01g67420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326551231,0.703405951,0.062801275,0.303152758,0.355264964,0.177472563,0.860055881,0.456517027,0.161492926,0.013949974,0.548270796,0.493331719,0.336879796,1.302566198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.455475334,0.182959828,1.036083312,0.01689544,0.319988709,1.230035801,0.681322897,1.374850152,0.205967289,0.917120463,0.903350672,1.000089084,0.307457191,0.721516366,5.282146657,1.704945453,0.459011397,0.22238702,2.162547976,0.871016862,0.283185895,4.175350512,2.828888791,2.695820176,0.799092984,1.722620171,3.00274099,2.495645573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25361877,0.362776683,1.203404919,0.675067149,0.770497143,0.805550259,0.061456791,0.133278212,0.222293284,0.517764678,0.375151533,0.026522279,1.035122684,0.722646739,1.148289756,0.709965228,0.170478703,1.229653942,0.474152816,0.233831043,1.60419348,0.651532277,0.324709556,1.359789551,0.468095701,0.506856207,0.385735412,1.279713565,5.71220446,3.198703891,4.244076525,12.34565181,4.632463519,22.12169354,12.82068239,12.00515117,14.88852757,4.73593756,6.968676703,12.08233812,5.656835684,11.45595523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr1+39159354,LOC_Os01g67420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.900162168,0.539632367,5.664905061,2.210045411,0.943494935,1.05157222,1.647371124,1.165983456,2.716794011,1.550263456,0.203747683,1.417122174,0.799517647,0.537415326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.013566198,0.090534897,0.894264766,0.044698236,0.665877801,0.632728265,0.469468636,0.5876816,0.513801174,0.341680461,0.680717352,0.35930828,0.126909423,0.267143057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.796178469,0.776152917,0.124662072,0.857568918,0.743663508,0.350428741,0.966024462,1.332859455,0.656333121,0.058054253,0.370812522,0.449756052,0.109346312,0.075516342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29325614,1.767511141,0.282626946,1.671390536,0.74259462,0.145228596,0.773493698,1.187373659,0.440071237,1.123030176,0.596387901,0.559598276,0.860196591,0.386507842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032590202,5.443057636,23.46981893,0.709455796,29.8132488,18.64206134,20.63532097,20.99158978,12.1686244,34.21660279,21.23043318,14.85004759,17.36821996,12.00206695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr1+39165713,LOC_Os01g67420,28.4159216,54.14703934,62.66149826,77.23377992,5.937663505,99.74333045,3.946111745,35.1673546,14.93063621,10.59876464,108.1378164,120.2832173,28.29135351,15.85878598,99.98467046,122.7317612,97.85575227,16.5740038,35.56075137,122.083554,132.6548557,152.4126498,49.97781655,104.7832498,134.7692887,142.0268562,52.02586295,155.3903503,44.29493214,57.83645016,90.93259458,85.92146781,75.84814652,92.26875737,72.32064321,72.92926114,43.73749417,65.76590372,88.70149748,70.82067332,80.18533973,94.77246757,16.17604065,18.21345267,13.30744763,12.06980609,9.56455922,13.60239438,14.56005965,12.68403287,12.05329404,14.23528349,13.6630012,11.78017679,14.76118915,15.51506077,4.972527939,3.160260488,1.10782776,1.808592412,4.08521134,3.049643984,5.707705583,4.960508594,5.603385759,2.741963229,3.211577559,2.745671585,6.202762587,5.042558377,4.039113396,3.494182307,2.014451427,4.302763362,3.667447355,3.980941448,3.323776908,4.902464854,4.665807171,3.204944279,4.278984707,5.006255244,3.927828672,4.48584339,18.98453426,24.01101739,13.45680321,22.00499489,16.39563992,15.34754476,20.43050745,12.48320611,20.13997979,16.54249218,20.3915396,16.9865278,10.17630055,23.35520552,14.13045978,16.95752665,14.60203918,14.60948063,15.62327574,17.26773669,14.76306568,16.14115545,16.34451203,14.73931329,17.11184217,14.37513421,14.96998607,16.2333108,20.35231992,20.26049704,17.98920739,19.01123997,22.25473714,12.9335884,18.79473806,22.25224048,21.3445302,18.02872199,18.88989069,14.35417326,19.31740031,20.04694069,19.87464794,19.02361181,18.0187452,18.61113446,18.03857528,17.72252336,17.8167156,19.18602886,18.36680096,18.86311945,18.25716696,19.70846171,18.9268853,18.66448788,9.905527719,16.81960853,9.658865664,10.33555461,11.6980396,8.765423938,11.11304112,8.244924634,9.841844277,10.19744367,11.40832469,12.22992128,14.76717833,8.423218963,89.05314493,67.02308625,36.63622522,45.96443318,53.80055482,48.58051106,79.62152722,28.87837482,111.4656498,49.73520691,117.6534048,37.41831998,19.71180416,57.87707028,23.94857533,18.91496269,25.95037637,27.32951602,22.15368274,19.97473823,26.49679285,17.66968821,21.57359897,25.08969873,24.92362201,17.05070475,23.56615848,23.38939214,80.1848556,72.3318515,61.61042966,57.28240136,94.85094402,92.06967114,87.29846121,70.6320763,79.6130833,55.99177248,114.4318807,78.87115301,92.27236613,102.0498771
