chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,endosperm1,endosperm2,endosperm3,endosperm4,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,shoot1,shoot2,shoot3,shoot4,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,stem_60days1,stem_60days2,stem_60days3,stem_60days4,root_5days1,root_5days2,root_5days3,root_5days4,root_60days1,root_60days2,root_60days3,root_60days4,husk1,husk2,husk3,husk4,anther1,anther2,anther3,anther4,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,pistil1,pistil2,pistil3,pistil4,embryo1,embryo2,embryo3,embryo4
Chr1+7273036,LOC_Os01g13060,14.89218399,8.778864414,8.51845006,4.823917131,9.681191439,1.359026252,11.09511114,1.080720926,0,0,0,0,1.266093717,0.149444543,0.701796411,1.144627296,2.637308219,1.350721392,1.494065334,1.729505945,0.255316345,9.52E-05,0.355749828,0.471339375,0,0,0,0,1.917026767,2.879082037,2.089357243,0.779464339,0.357210864,0.115253787,0.586972964,1.156504801,0,0,0,0,0.012910941,0.18037804,0.595956399,0.512349909,0,0,0,0,2.419562058,1.837019515,0.21888625,0.106600746,5.241454286,5.098838191,6.543052302,5.081260126
Chr1+7273124,LOC_Os01g13060,56.22629605,76.71817909,51.93703814,51.86835127,22.23537833,76.15165263,70.58196471,61.51328676,19.08855331,16.3388793,19.38662747,17.71468231,25.92449183,17.47387904,16.55148138,12.85014577,53.79867641,25.81275517,33.65704492,39.97375911,34.25359759,13.09770837,26.60110916,32.18825587,4.96690129,28.62129709,33.99921046,27.61059954,22.43634108,22.73635445,24.16793886,18.75076692,6,6,6,6,27.20385869,25.84735918,11.83654594,10.04351486,10.97894681,13.06846031,9.929599444,15.31752273,8.805194943,5.579793701,13.29769884,7.007677518,13.25918115,12.9653688,9.977434253,14.18566566,21.57345845,23.45407938,20.24996201,18.93080234
Chr1+7273478,LOC_Os01g13060,0.585216325,3.193980661,0.259903896,3.506512198,0.834946099,6.680883536,3.544260462,1.660765289,1.253342033,0.47885908,0.725625545,1.387014758,0.813983042,1.036740789,0.879828977,1.210411263,1.000695671,4.373317464,1.704316338,2.549989522,0.389840359,0.1849883,0.673415062,1.927686264,2.027729175,0.518327783,1.159648313,1.892073351,2.158356726,4.426971217,4.987370183,2.226657791,0,0,0,0,1.094293797,0.173687909,0.511738546,0.685056165,0.338165642,0.7007312,0.527118633,0.568695059,0,0,0,0,0,0,0,0,3.613253619,1.00374276,4.722902855,1.89227495
Chr1+7271210,LOC_Os01g13060,10.17903127,8.46645556,16.49974083,14.80577743,19.28375668,3.17512984,13.69153796,20.45884337,31.6308368,36.3484221,35.31559919,44.10175544,62.51598953,62.84814824,62.88323733,70.84260692,111.2005249,93.11446371,123.3212506,115.3669356,106.4346903,95.08009304,103.3539289,99.11345638,48.33334437,55.8478053,67.02600212,56.73675544,57.98273067,64.36779205,63.12732556,62.44029596,76.56675241,80.57340877,67.70492446,78.81881119,27.38705576,29.90158942,42.68715,55.86503823,56.53848745,56.41821488,55.00818573,68.17337041,65.32973519,70.18635321,57.26168707,55.99936313,52.85443268,39.8100617,48.24338772,45.59975293,11.16575556,15.48542378,7.244697662,21.2287514
Chr1+7511501,LOC_Os01g13470,8.845055614,11.46182473,14.11834679,6.900028696,4.171063134,7.979829187,7.600146505,6.846061095,11.32795268,13.23026066,11.12211407,8.493784481,6.036148439,0.427210663,4.171957742,3.93299391,7.10683884,6.902403797,2.110010128,5.136329343,11.33570754,15.3616615,13.66147672,10.30978479,4.035760268,14.63955474,13.0195603,10.28537891,2.962313108,4.091879296,0.96097505,3.435848901,6.325042639,5.357889597,6.387584392,5.984135894,4.394150106,6.310079536,2.298094426,4.971218387,9.039087238,9.294425787,1.573954074,0.249020626,0,0,0,0,13.24492044,10.74311645,9.833382849,12.10750776,13.68200024,4.735059662,6.749734488,10.83511013
Chr1+7511673,LOC_Os01g13470,20.64094831,38.51525687,16.28229258,20.32641624,37.32218538,43.55134472,40.78553667,41.81442435,102.6628744,100.2990594,54.28319562,112.1637874,66.54155919,30.74169796,52.27170218,65.35261795,108.4717993,96.29249083,75.0273343,96.78763288,100.5799463,80.87252721,92.95146947,116.6312013,77.46005563,72.56551222,67.19011432,63.96522335,54.59901387,56.45854652,55.6821939,52.76467514,55.8578287,48.62368073,37.63339214,37.77189538,67.75290161,45.96868051,13.58767713,50.32052194,51.11658363,48.30318728,57.12926306,49.99116689,2.360717348,0.29622717,2.861320438,20.96404716,109.9878457,124.5455085,108.9321643,104.9057252,28.74246614,30.13811652,36.95027646,25.38149424
Chr1-9140244,LOC_Os01g16170,0.130935487,0.941477299,0.192404049,3.013045887,1.298620599,2.252001362,1.362074286,1.928647288,0.275033697,1.552182338,2.019379124,1.173828215,1.586374259,2.941198646,1.370453711,1.686179683,1.193190456,3.077809011,1.3778904,3.928419169,0,0,0,0,3.762371651,0.321933545,0.775551012,0.547128088,0.160438969,3.539224753,1.788971859,0.679224642,0,0,0,0,1.205127641,1.424631729,1.614579703,1.510927774,0.19221504,0.148601975,0.129917797,0.837007751,15.92718419,1.566360588,15.83087124,3.95120399,0.512943151,1.182156313,0.846587842,1.166003207,1,1,1,1
Chr1-9135330,LOC_Os01g16170,0.031415729,1.2705849,1.746799667,3.246606338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.734137209,3.686534721,1.079478821,2.860535847,5.162416663,5.439661923,6.016720719,5.112037698,0.98526345,0.238046456,0.991321846,0.619325156,0,0,0,0,0,0,0,0,0,0,0,0,31.6979241,7.366927165,9.678040903,3.727687043,0.151640683,1.208194717,0.348828969,0.032157798,0.839819581,0.425284808,0.155941755,0.754487973
Chr1-9136375,LOC_Os01g16170,0.14718189,2.832018691,1.846284528,4.430437374,0,0,0,0,0,0,0,0,0,0,0,0,0.576337663,7.311857342,7.727326763,6.663757308,0.423831696,3.653061435,1.851795079,4.229521168,13.01417654,7.074173354,6.381862671,5.209359225,0.662769149,1.550413388,1.770355972,1.177032405,0.258706969,0.603180096,1.764202408,0.56796203,0.199972825,0.273119663,2.290235883,1.942263006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr1-9133739,LOC_Os01g16170,148.6653303,117.9611266,147.6453073,128.5632354,88.22443149,67.55200078,81.1628663,63.74524818,166.2189835,171.2767881,136.4449407,169.3972247,57.55199527,66.14124534,68.38238465,64.39536679,2108.16755,1965.218807,1923.727043,2068.814978,4203.826485,4110.178557,3680.055605,4188.946178,5705.966129,5374.69693,5453.290482,5409.082972,29.01898478,65.74657263,67.24843569,75.08311736,47.65872199,55.58461196,63.66200798,44.54268334,317.4614147,291.8921997,272.4073816,618.0891471,506.9514935,597.6205405,507.3304734,550.9424261,1210.386925,361.451392,147.2119967,946.2357967,137.6600296,128.8618861,114.3274752,118.941703,143.8844886,100.5546067,91.23583754,119.7086895
Chr1-10999404,LOC_Os01g19450,29.86221075,75.8982539,86.16857973,19.12401985,121.8333631,88.47473827,92.64165957,107.6828694,226.3240481,292.5863562,300.872754,402.3721636,609.2426379,595.5225244,578.1166216,598.4261906,157.0025373,153.2335312,174.0833981,165.7033054,139.7540033,142.8435763,146.1205851,138.1714236,201.2778958,192.1108424,193.2972,191.9108807,624.114119,562.5653127,552.6624655,579.8816494,409.6888957,410.085628,414.4199372,420.9076678,176.6630292,208.7545284,188.0113832,231.2804686,121.0638892,109.3537578,106.7770215,125.646738,95.98937301,85.27546502,178.398191,94.61534856,156.9705672,187.5504348,170.3500586,166.0867356,97.67049246,83.87345113,96.63567161,90.85502661
Chr1-10999561,LOC_Os01g19450,13.01509323,0.714264412,15.79396357,2.531922591,8.850304772,9.213906077,8.294787714,7.520702971,2.859771594,10.00966175,22.64384219,34.82942137,19.32111827,11.79831278,17.86964526,26.4797709,8.649019044,6.926595105,18.11027403,3.454393652,3.42060864,11.29010029,8.478357914,1.013541458,6.825436679,10.09695019,8.339408478,10.24129616,20.55284305,24.48138106,23.92226548,14.84379705,12.2746073,15.19121951,18.16643801,19.74491939,14.05762475,9.668101672,10.41280573,6.658528997,5.926666983,10.2508089,9.829607542,4.97990952,0.752405017,0.024627797,0.053655277,0.931109479,10.24226306,9.485840737,12.30887644,11.83083257,23.53175352,24.83513481,24.89948122,24.51467221
Chr1-11953538,LOC_Os01g21410,1.77181531,22.08954552,9.79786544,26.1843291,9.789171915,7.155893715,5.350461099,12.79566421,3.700376241,2.053696822,6.323692381,1.593766492,0,0,0,0,0.100392802,0.036169786,0.472568529,0.55648113,0.202092508,0.312063562,0.51813691,0.680079673,0,0,0,0,0,0,0,0,0,0,0,0,0.16521999,0.018051508,1.509987163,1.218630012,0.987640656,0.558822481,1.444916906,0.930909993,1.305293078,1.376315207,0.304644528,2.042906248,0,0,0,0,6,6,6,6
Chr1-11953354,LOC_Os01g21410,145.958113,134.2874308,132.7716137,137.4416257,113.1008071,137.8028987,114.7203981,128.0347416,67.65257393,43.11316312,93.9707743,117.4631583,69.36342217,72.25476986,41.06389878,40.40867959,51.27808072,51.07743181,50.69586963,55.63627537,48.59973553,48.9346226,58.88833715,46.82346427,44.2512113,40.88899423,44.1338669,31.03138726,46.90826228,58.32280479,46.04896751,58.43659934,49.49894246,50.08868453,51.98505359,52.34944369,53.54599685,32.67396093,34.52636359,29.40564507,62.47624004,61.22904507,62.97681632,62.08978889,72.81791068,36.36487941,67.08596326,41.45817443,53.05749232,54.22373099,54.60517449,53.20962047,135.1061011,150.5942761,146.2033728,154.4410453
Chr1-11954451,LOC_Os01g21410,5.908687059,7.710576654,2.737164718,7.646919699,0.399484179,1.736351566,0.43805061,2.080933639,3,3,3,3,0.247360277,3.665713007,1.245441509,2.215150805,0.435924449,0.673983365,0.472880668,0.902507838,0.029728604,1.868504428,1.216620641,0.047655455,1,1,1,1,0.241173244,4.43354096,2.597569012,2.256148472,4.568712484,4.254462323,5.237534542,4.734505026,1.902239394,1.488748138,1.071412126,1.59178737,5.958957656,5.474087028,4.838395044,5.612256934,0,0,0,0,2.992359606,5.306491683,1.310576755,3.581033616,0,0,0,0
Chr1-11953049,LOC_Os01g21410,2.322301463,2.932814523,6.279526498,4.942384292,1.949271821,1.497041671,0.638699843,1.229936944,1.344947434,1.025130804,2.673981042,0.955584987,0.116825668,1.35656853,0.371277356,0.284518125,0,0,0,0,0,0,0,0,0,0,0,0,1.068547853,1.855199271,1.068542355,0.954635448,1.852987855,0.158282056,1.78675766,0.729306052,1.747158754,2.795387214,3.649938846,1.342514591,2.448407829,1.038898253,1.536078717,0.310878847,0,0,0,0,2.941414311,3.848144207,3.219676281,0.954823766,0.287055914,0.844156898,0.137720736,0.528118069
Chr1-11954343,LOC_Os01g21410,0.355666018,2.17783074,1.796665927,3.247089013,0.181826264,0.048237342,0.10395664,1.35114273,1.190465145,0.186195137,2.457167488,4.355010082,0.617353995,4.80916714,0.763098944,2.350458572,8.826658658,2.870448359,2.58730849,6.704988574,1.039612707,0.171170882,0.983255486,0.109125831,0.334860491,0.177281959,1.050824616,1.487338711,2.621083271,1.921922172,1.456191605,1.520836797,4.755861842,1.983398728,0.453442679,3.435874689,0.150418424,0.496136591,3.970960873,0.447556231,2.680688422,1.974631542,3.647687814,7.936970601,11.81688534,1.264964596,46.51401946,8.712697919,0.608877261,1.397532435,0.184609396,0.749677177,0,0,0,0
Chr1-12332871,LOC_Os01g21970,0.327590577,0.237714433,1.206743938,0.029783792,0.112817176,0.15337406,3.926389518,2.257109818,0,0,0,0,7.126118691,8.405762732,5.496158487,4.440198313,0,0,0,0,4.271440711,3.818383447,2.364022691,6.559165043,4.183500446,4.434292174,3.932920963,2.258800098,15.30103219,11.33409267,13.59495991,15.37368537,9.752971413,23.26838608,14.19146307,3.519407582,959.3860215,981.6041299,985.8173286,939.6396229,5694.927292,5989.314143,6065.773957,5488.842068,36855.39606,90062.88775,69283.21748,117213.4424,10.94231762,12.40748737,22.25261392,18.44341835,0,0,0,0
Chr1-12335968,LOC_Os01g21970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416976085,0.373312143,1.072655472,0.175688843,16.56883908,4.318760097,19.15500948,31.71372425,0,0,0,0,0,0,0,0
Chr1-12332709,LOC_Os01g21970,1.723578056,3.20585501,1.72180541,2.8068816,0,0,0,0,0,0,0,0,1.202774607,1.378892535,0.411013574,1.043220678,0,0,0,0,0,0,0,0,0,0,0,0,2.305844158,2.16956628,1.160716521,2.199490328,0.337016226,0.100949804,0.237711179,0.226981119,9.229442763,3.244427461,17.61805945,21.48950912,72.92085219,68.24026984,69.08211023,68.59275554,947.8288133,508.2780876,613.1093245,369.5763117,3.057533303,3.594540913,2.243517331,2.568091456,0,0,0,0
Chr1+14797227,LOC_Os01g26120,1.671525863,14.15885217,4.668015788,0.873833385,15.34925504,7.069540816,2.811307987,3.177006033,61.0951563,42.95036156,3.936164978,84.05818378,74.44667876,80.29325142,67.33868753,75.45406745,315.4525253,309.7305482,321.2630289,335.7266783,128.1825303,131.961128,126.5365513,129.9051402,167.830556,146.2656486,199.2641441,169.5920736,18.46782171,18.89894951,13.13300704,20.23822323,16.24281382,11.22689441,14.92640041,11.94906058,24.99879407,27.69508892,23.7816565,18.27282917,17.94533291,14.49539668,19.82689093,7.047661573,3.083054535,40.19186401,17.27917871,10.04992983,18.909844,32.28181481,35.31678075,24.85516869,5.539657676,4.927603543,6.55921814,6.066607329
Chr1+14797032,LOC_Os01g26120,10.57016912,11.79423229,6.331388581,5.790101993,30.3491107,10.58469921,1.511698183,20.84322486,23.33486027,30.36219765,27.50841245,13.43671713,21.53247597,21.45368442,20.64490543,24.0815866,40.17311834,47.48917587,55.02084322,63.71146538,34.90448313,36.88717105,36.20846907,35.48006381,71.20018683,79.62806095,73.82687273,72.72006693,9.203347371,8.633490206,7.681319549,7.04797085,4.407622617,5.352371787,3.819746829,3.78950965,2.440954361,4.762206365,7.115951825,11.15836633,1.533225161,1.558745637,5.412469309,2.023868163,38.92982459,79.849501,0.757794171,16.76886511,5.638259045,9.341704984,6.078362412,3.758762546,0.52753576,3.105678503,0.293987509,2.806397936
Chr1+16056254,LOC_Os01g28680,7.234635383,18.84518594,8.076771387,7.996713874,14.23923497,12.6820072,18.83014686,31.95560658,20.84656558,25.40212877,30.1732103,15.75741128,106.3316841,92.40530151,106.52725,97.57938221,228.0013992,273.7594753,275.6516605,260.4641843,430.5495199,493.2616465,568.9502662,356.6645175,175.1928701,187.652128,135.3978426,155.7048338,110.5223285,191.0591936,174.976674,209.3674953,379.0512614,372.2131565,240.2360877,327.8851058,135.3298994,120.242118,120.5911065,113.72285,36.57843384,36.83760259,39.36232945,37.373074,57.44875468,137.4246764,32.67982211,62.46201628,7.69767929,12.84777348,11.27026405,9.379403008,16.29702153,16.0999879,16.0198187,16.73918204
Chr1+16056051,LOC_Os01g28680,6.311302848,2.695845971,1.917204881,4.080470831,1.302828192,3.626824077,5.738668964,3.369853444,0.906408212,1.469242555,0.536492202,0.893083462,2.645037687,2.377925978,3.359093607,2.079904772,3.99584586,3.80133305,6.473873158,10.14789811,0.084878969,9.988221018,12.8810045,11.3171586,5.752218307,5.071071788,4.476936677,4.92957722,4.308828793,5.783691775,4.672351665,5.801291942,5.613926758,6.196810357,6.768729,10.48697827,2.114049015,2.640451825,3.655365285,4.965021866,0.540069497,0.011427402,1.146321478,1.213782933,3.067635998,1.556651459,0.992652264,4.592003892,2.167768227,0.654874033,0.383741462,1.211751216,6.272229822,3.902044318,0.009413582,1.307861701
Chr1+16047519,LOC_Os01g28680,1.800606266,3.094578232,2.015724484,2.263978852,0,0,0,0,0,0,0,0,4.823266645,4.668958379,4.455715077,5.302504908,6.582654183,8.314104589,5.003945789,9.758462949,2.511795384,2.230256185,2.446751403,2.293810336,0.328890582,0.038548934,0.121126596,1.090713385,0.925632265,1.694930642,0.599829396,0.081976424,0,0,0,0,0,0,0,0,0.431349268,0.542036813,0.372125226,0.604790909,1.636869915,3.90539027,1.183048304,1.766010436,0.146749277,0.809259415,0.189814779,0.302734392,0,0,0,0
Chr1+16051023,LOC_Os01g28680,0,0,0,0,0,0,0,0,3.786837827,0.230986412,2.665095264,0.030393999,0,0,0,0,3.411268546,2.617993119,3.657199205,2.49371263,1.80465316,1.245163851,2.05580813,0.38743845,0,0,0,0,0.760784546,1.123858712,2.400366436,2.45583356,7.46461243,8.872560729,9.149206804,4.912310145,0.292113178,1.659746034,3.753002555,0.752162366,0.727829583,0.301475456,0.753727162,0.371521242,0,0,0,0,0,0,0,0,0,0,0,0
Chr1+16053083,LOC_Os01g28680,0,0,0,0,0,0,0,0,1.003912602,0.621144999,1.277629181,0.721218203,1.308523171,0.390298315,1.299853798,0.787036038,1.469978986,3.260191393,3.340767456,1.129024631,1.823992965,2.777305304,1.639367657,3.410058259,0.039114216,1.595087073,1.110686805,0.536738256,0.101216533,0.575798263,2.66874767,1.756062091,3.932011,5.303749749,4.557222934,4.544173101,1.870418195,2.675893769,0.292727601,1.975010445,0,0,0,0,1.449464547,0.505932558,2.394905853,3.451177874,0,0,0,0,0,0,0,0
Chr1-16347334,LOC_Os01g29180,8.723568478,9.211694585,8.954525033,9.663007382,11.41746968,11.39802409,5.3584087,1.899464938,20.33651662,19.359893,25.1364863,19.63624709,5.677381566,5.171940513,7.869208884,7.360701942,0,0,0,0,0.691663074,0.258065596,0.016027495,0.363335243,4.088506737,0.73562027,4.255033896,3.100717512,6.606297781,6.892598966,7.004257286,6.626686817,2.092255657,0.815924945,2.501645028,3.258391648,9.213824758,9.848202031,10.33597532,9.885994506,13.31842289,14.94233938,18.92499994,3.70601536,0,0,0,0,23.17965147,16.85188136,17.30276507,19.35343046,13.80284975,15.54852994,17.82391451,15.07797136
Chr1-16347485,LOC_Os01g29180,0.585089119,2.53755076,0.049275814,0.551212005,0,0,0,0,24.82954189,11.54598516,5.591689532,13.46823494,0.15851709,1.177792769,0.365558128,0.023304441,0,0,0,0,0,0,0,0,0.145700927,0.550966573,0.534546694,0.024388438,1.120881142,1.077679705,0.64541419,0.60618194,0,0,0,0,4.846151631,0.226874481,2.497151232,0.942620265,0.574349186,2.270949732,0.134959773,1.195324909,0,0,0,0,0.517001254,1.079758142,1.821236353,0.7580574,3.138897573,1.715331356,0.982646989,4.637402527
Chr1-16348223,LOC_Os01g29180,26.75472771,0.384708251,2.619954957,0.221942946,37.18405694,37.55221771,66.38467851,57.3838236,8.456336047,7.952191016,10.68206667,14.07682697,4.666482189,4.686885101,4.643312433,4.141096831,0,0,0,0,2.174571337,1.716279142,0.817873789,1.825147485,1.541624168,2.32756833,1.896810048,1.209906754,6.86901568,0.765078442,2.347859871,0.381648027,2.014950545,1.817996425,1.250421553,1.671315044,0.432040085,4.696499927,6.182868132,4.292254915,9.248668536,9.824014598,9.180036737,9.223665292,15.60232081,5.570281993,1.748609395,14.85953647,8.694850881,11.76602925,16.05205426,9.246450811,24.31747553,24.14363817,24.59540223,24.54997131
Chr1-16346853,LOC_Os01g29180,0.111938208,0.090073999,0.104749551,0.133126756,0,0,0,0,6.793951483,2.135224534,5.580810353,0.540133164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421416588,0.431053649,0.685628,1.000255271,0,0,0,0,4.656671029,3.986075404,2.661697381,1.915254776,0,0,0,0,0,0,0,0,1,1,1,1,3.596706887,3.349474411,3.345292945,4.697784333
Chr1-16347644,LOC_Os01g29180,0.53901531,0.229138591,1.240264021,2.540602688,0,0,0,0,2.976597301,3.949061529,3.456005159,4.451316246,0.099514784,0.795493514,0.963976439,0.239572867,0,0,0,0,0.603496889,0.159765511,0.600619613,0.921229263,0.748222743,0.133404038,1.190047309,0.686094087,2.072060253,0.234463914,0.562515086,1.690126262,1.318021901,0.387805472,0.988318326,0.210257404,1.807895374,1.681283698,2.913308712,2.407087768,4.247830785,2.107034498,0.802472174,1.165306142,0,0,0,0,1.650805437,0.718687656,6.188130589,1.043680807,2.113215787,2.580191028,1.242542861,3.267194057
Chr1-16347169,LOC_Os01g29180,2.169254756,2.058976091,2.123382056,0.320034367,2.995709813,7.610672348,1.432557848,1.888142661,21.71919317,12.70917525,12.99120786,20.28498864,5.656743924,9.365903358,6.86841355,1.895891556,0,0,0,0,0.776403665,0.517742791,1.748591867,1.978077619,2.959046873,3.584225074,1.770721461,1.022572047,4.654929101,0.173611183,2.640990226,4.20886342,0.479762355,0.203129786,0.01487439,0.642441614,8.975131943,15.90993643,3.196253389,5.910813396,6.295038804,5.485690866,6.217752581,5.945116486,0.18630465,0.286019795,0.937300491,0.141032171,13.11636064,5.664331462,7.920519542,14.04360125,5.671739704,5.27350128,5.647738168,4.871704921
Chr1-16348507,LOC_Os01g29180,0.448971957,0.052266843,0.147862799,0.458489833,8.866584645,0.283269944,3.856491873,2.763225986,4.211441082,10.58655683,3.498134759,10.48612536,5.31006729,9.064705933,5.190797797,4.940362411,0,0,0,0,0,0,0,0,0.639462198,0.703967267,1.265340543,2.098772399,2.589093316,2.734375237,2.462973635,0.34272497,0.139514557,0.873826962,3.304998751,2.020820255,0.307861544,2.037440514,0.231230232,0.118799032,1.875642607,2.51941234,2.234583777,1.502133892,0,0,0,0,4.28364039,3.916752309,4.311905905,3.700896138,4.262453895,2.479697741,2.724382802,2.415127049
