chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,dry_seed5,dry_seed6,dry_seed7,dry_seed8,dry_seed9,dry_seed10,dry_seed11,dry_seed12,dry_seed13,endosperm1,endosperm2,endosperm3,endosperm4,endosperm5,endosperm6,endosperm7,endosperm8,endosperm9,endosperm10,endosperm11,endosperm12,endosperm13,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,imbibed_seed5,imbibed_seed6,imbibed_seed7,imbibed_seed8,imbibed_seed9,imbibed_seed10,imbibed_seed11,imbibed_seed12,imbibed_seed13,shoot1,shoot2,shoot3,shoot4,shoot5,shoot6,shoot7,shoot8,shoot9,shoot10,shoot11,shoot12,shoot13,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_20days5,leaf_20days6,leaf_20days7,leaf_20days8,leaf_20days9,leaf_20days10,leaf_20days11,leaf_20days12,leaf_20days13,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,leaf_60days5,leaf_60days6,leaf_60days7,leaf_60days8,leaf_60days9,leaf_60days10,leaf_60days11,leaf_60days12,leaf_60days13,stem_60days1,stem_60days2,stem_60days3,stem_60days4,stem_60days5,stem_60days6,stem_60days7,stem_60days8,stem_60days9,stem_60days10,stem_60days11,stem_60days12,stem_60days13,root_5days1,root_5days2,root_5days3,root_5days4,root_5days5,root_5days6,root_5days7,root_5days8,root_5days9,root_5days10,root_5days11,root_5days12,root_5days13,root_60days1,root_60days2,root_60days3,root_60days4,root_60days5,root_60days6,root_60days7,root_60days8,root_60days9,root_60days10,root_60days11,root_60days12,root_60days13,husk1,husk2,husk3,husk4,husk5,husk6,husk7,husk8,husk9,husk10,husk11,husk12,husk13,anther1,anther2,anther3,anther4,anther5,anther6,anther7,anther8,anther9,anther10,anther11,anther12,anther13,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,mature_pollen5,mature_pollen6,mature_pollen7,mature_pollen8,mature_pollen9,mature_pollen10,mature_pollen11,mature_pollen12,mature_pollen13,pistil1,pistil2,pistil3,pistil4,pistil5,pistil6,pistil7,pistil8,pistil9,pistil10,pistil11,pistil12,pistil13,embryo1,embryo2,embryo3,embryo4,embryo5,embryo6,embryo7,embryo8,embryo9,embryo10,embryo11,embryo12,embryo13
Chr3-21002655,LOC_Os03g37840,0,0,0,0,0,0,0,0,0,0,0,0,0,1.914938348,1.544587998,0.206847244,0.669480738,0.43733111,0.790264601,0.974400928,0.474772236,0.564565029,0.718156856,1.131293847,0.35314839,3.376038497,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11829257,3.578726659,3.175358427,6.941938116,0.953742449,7.784137258,7.827808045,8.872724258,0.618438933,2.885406661,5.488536116,6.677677092,0.949094153,25.65281059,23.14142912,19.71039562,15.74670885,24.79481822,20.41337565,33.67814144,28.97605418,24.88698298,19.08140289,24.01867555,27.08593841,28.36220955,65.87638184,56.32771319,65.10140357,62.61306099,64.11246583,54.24866147,55.97148428,57.4276708,65.68570626,56.75518404,63.09127896,65.32278057,66.46709956,13.59171458,12.05222673,13.18121138,10.84151177,10.51834702,13.32298632,13.62949441,8.699803436,12.33202269,11.80523651,11.31126983,11.8271811,12.83526857,0.852011216,7.924750336,3.914378915,3.181550667,0.071010984,5.950187911,9.651955605,10.24405099,3.727031789,10.65896704,2.054390704,3.327687628,1.748217634,6,6,6,6,6,6,6,6,6,6,6,6,6,0.159247341,11.1667028,1.773548001,6.40584186,8.863577691,5.224263391,6.57455341,3.330541568,4.948249187,19.18644431,11.22938609,0.663283722,5.123547211,0.493576251,0.510878181,0.343999401,1.018728237,0.831204368,0.090123036,1.082506562,1.002423117,0.411120734,1.43597155,0.311077032,0.000716872,0.948379806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr3-21003023,LOC_Os03g37840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.936108061,0.22809214,0.771807009,0.943804173,0.290551547,0.537835415,0.232256945,1.028434639,0.39067457,0.425216862,0.589923822,0.434537081,1.058046119,1.330808094,2.109507824,0.438455644,1.598960689,1.24066829,1.277399064,4.606834869,2.169960441,5.761517798,1.111183976,2.962175975,0.769682521,1.903413915,11.64661147,2.184504574,7.231978734,9.920974045,9.91180513,10.7746731,11.0198933,9.003942854,4.703372277,8.763427512,8.58308832,11.98584922,7.958374107,23.50359318,29.58829741,23.46779413,9.221447986,47.74571105,37.38747327,24.73918897,38.73882554,21.72287436,42.16396603,33.45140077,45.1289565,18.60928637,8.029392916,8.019837311,8.424423311,6.905572694,5.324819103,8.117908068,6.477484045,8.43765498,3.376841113,7.798674196,8.661666639,6.007542832,7.817902447,4.270906065,0.960131258,2.191970414,0.828103778,0.59780349,1.234911619,0.754764389,0.468551072,0.71920785,0.191266244,0.702126949,2.259500584,0.320435931,0.855709785,0.106887134,0.631952316,0.196748195,0.674443417,1.251901321,1.907101985,0.269612634,0.479767934,1.40933725,0.734874535,2.851914797,1.370315475,1.554118729,5.712972279,2.331693508,1.482018264,5.226531428,4.858692053,2.374461153,3.651360191,0.243619139,3.182998849,4.734639931,4.491072234,10.57526193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202097104,0.219042747,0.263513279,0.703883577,0.367290882,0.052924219,0.377323748,0.180819251,0.507753046,0.251365564,0.287664372,0.244962892,0.205573355,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr3+22741020,LOC_Os03g40920,1.533802857,0.518134055,1.433216687,0.284298683,0.253986892,1.072482858,0.293791882,0.169319599,0.767041205,0.009306344,0.110970186,0.936061368,1.574369118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600577243,0.471202632,0.287904745,0.552058738,0.007797632,1.760584028,0.225260602,0.262610592,0.218836399,0.171670066,0.095553644,1.29485105,0.777407976,4.595320701,2.677497101,1.089570143,6.267919436,2.031168858,6.109620136,3.780538635,3.966236986,2.960699154,6.170091753,0.477988841,2.325161637,3.009592562,0.761988695,1.021170298,0.284166537,1.103458639,1.050610075,0.273960879,1.935683024,0.08138953,0.360133898,0.582680556,0.095233891,0.63495227,0.038846556,1.656163651,0.995484472,1.098679153,1.649046045,0.626718629,1.885520547,2.424191673,0.309727595,1.95356633,2.707250695,1.834633547,1.034319975,2.239825292,0.415038556,0.823017028,0.517811094,0.724594885,0.00561342,0.188000076,0.47415453,0.753924675,0.793680022,0.604215681,0.024997497,0.713478796,0.083935045,1.040181018,0.725317645,0.505252634,1.201146878,1.815773484,2.479920295,1.184203382,1.064671863,0.582126462,1.31286219,0.513717916,0.810816224,0.053994913,0,0,0,0,0,0,0,0,0,0,0,0,0,1.804884835,7.880258919,4.392412376,8.573842286,5.043437432,7.857083475,1.398928486,4.6648652,8.929630604,5.774832329,11.07263756,2.371328102,9.109595686,36.42853977,4.369087094,38.32793583,8.3864063,21.56116282,20.40339395,6.24822435,16.78544655,9.925074757,42.64296753,22.39572042,23.03887263,60.99166491,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr3+22743043,LOC_Os03g40920,444.7939128,351.0848167,333.8952305,236.3645649,244.6154333,229.8217479,308.2730969,148.0110874,372.4022008,244.4700535,113.5818289,416.0646522,306.746207,297.475526,406.5821035,350.6938079,160.1061714,407.7260268,382.4463176,286.775789,252.9319554,276.4828075,164.7711132,245.4573939,200.6824979,269.8547389,278.0769329,329.7771855,373.6461341,348.059339,264.214984,393.5771442,374.9247706,309.3733732,351.9594118,334.9168146,310.3579845,354.9784514,280.7203148,1139.447388,1308.69705,1059.337985,1129.781204,1272.815363,1187.152298,1086.472964,1117.463121,1181.361734,1296.604932,985.7196446,1128.235896,1091.472983,504.3599572,550.424499,464.9266546,539.8177771,499.4676158,546.2117371,511.1826584,515.3134339,523.2954541,382.8018661,507.4053521,493.8446284,436.3520667,287.1569209,293.8509274,327.659676,329.9417463,285.6156418,303.5727903,269.0912459,336.7609908,313.6583389,272.7299053,320.1491481,281.8472925,318.5966796,464.2743539,487.5001474,449.8922931,458.6198624,474.8707391,442.0526809,468.4470138,498.2070674,542.4929932,485.3340437,474.5934168,446.1203842,543.4348516,1681.558827,1791.086383,1515.109149,1758.702549,1738.253188,1366.254496,1793.281516,1617.892554,1565.226299,1586.185755,1585.222534,1570.093349,1663.537803,634.2495469,1041.1725,780.2015122,856.0108727,891.3723975,951.0892356,888.034094,789.1934312,924.4980935,776.5596194,774.4974129,896.414735,857.9778572,1039.457944,953.0712661,1046.256542,961.2852623,1076.140086,1092.720579,882.1743046,1070.868545,1029.056508,1002.410938,1016.324229,1048.615623,1040.011626,2194.996691,1873.537423,1868.485466,2137.090544,2103.141749,1968.311127,1976.267694,2227.768216,1872.506865,2022.278797,2232.102109,1951.236935,2360.749911,950.8070165,1887.487181,1406.810934,1529.74506,362.6957025,1696.523777,105.5014674,830.0226796,677.2586465,499.156516,1169.693098,727.0185583,1489.226366,426.6284297,335.3298661,520.6610857,480.7777026,484.6786853,454.1820118,477.9316788,517.3955822,468.0049493,458.6133904,484.2688529,496.5473533,454.346882,266.5301934,266.5700223,264.109837,260.8853264,265.8818657,266.8464941,266.9236623,263.8565653,259.8257958,265.1966794,259.6073557,258.7878959,258.5355116
Chr3+22742016,LOC_Os03g40920,1.461769714,2.060112093,2.375252702,3.073281669,1.675965495,0.807393276,1.81789641,3.744361048,1.945466405,1.705278644,2.550882935,1.938360665,1.100329969,5.206141935,1.796193878,9.837730709,12.567896,4.406059028,0.72559161,11.44969576,0.84897434,2.522178558,3.500694175,10.20863325,1.170618335,5.548088867,0.261734189,2.086550524,0.380995899,4.019638189,0.192180811,1.976743247,1.463458791,0.265285073,1.421049767,0.230206563,1.512397863,1.153491815,1.881057655,1.21669069,3.09042261,3.133735231,0.075570582,1.384596036,1.190037717,1.549835009,1.261788522,2.320314556,2.754680265,0.720435344,1.497210061,0.052606116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.061683689,0.279854619,0.004260122,0.096405339,1.170952742,0.757028265,0.363152806,0.032230717,0.112971439,0.120054753,0.051611318,0.008805301,0.294336222,1.514655144,1.230042172,1.443960879,1.263663229,1.055677158,2.3687556,3.076329193,0.701158385,0.113459133,1.704411331,1.816389135,3.001812747,2.573028954,6.520681574,1.261140097,3.211189567,3.797028719,1.710363407,1.365937337,3.267973014,0.429079488,2.563210008,1.835498192,1.45698952,4.883639456,3.511099517,0.199094283,0.469836269,1.330578481,0.14579944,0.433159588,0.103816114,0.613432201,0.126786094,0.224942404,0.122984596,0.575803964,0.426549476,0.200468546,5.334744482,3.437198223,6.074014851,3.472340829,3.830158731,3.01603223,3.40631949,4.758410173,5.915792051,3.912577986,2.636007959,6.997296752,5.49103822,0,0,0,0,0,0,0,0,0,0,0,0,0,1.193244752,0.104112125,0.358463234,2.457020299,0.019328723,2.617878109,4.993112837,4.363459036,1.308172786,2.774695682,2.440166011,2.351190823,0.998381527,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr3-22911336,LOC_Os03g41200,210.8424932,188.6326346,195.3147871,194.756161,187.952365,192.9419182,186.4836915,198.2672359,207.0597973,193.2829439,187.7989037,200.7878579,196.4314663,185.1502752,228.896832,175.4803379,241.0518137,166.924815,183.9250753,168.8308415,149.3882583,200.027496,208.5113054,212.0218548,203.700823,170.6373274,218.0253144,216.2774737,220.1079378,216.5466247,219.0636824,207.6247766,210.3349981,206.5511968,227.3704888,215.8668154,218.7151549,212.9320903,214.8863515,150.1881313,161.904435,191.3552182,193.4779409,154.0478109,184.8206506,203.8530727,166.5110512,186.3709743,163.4172691,191.940838,217.7440694,210.5127378,119.7368211,78.38643429,127.6712866,118.5202741,114.2806847,105.4104175,116.4789937,89.79610911,90.02799669,112.6369989,78.49498857,97.00938173,105.0565271,124.8584807,98.26267713,144.8030457,102.1314521,179.9542598,108.2149053,140.940145,83.64141428,137.4982971,75.63737887,160.2468248,116.4268103,121.2464433,151.2315452,172.6803691,146.0136848,138.3844227,172.8241526,108.9195959,187.0756953,182.8107405,150.6813171,131.8301482,177.8099826,172.5120516,152.384501,266.839899,297.4903613,267.528036,298.2973303,277.1302367,315.1754988,298.9196941,251.1879668,272.9456103,305.4230108,241.2969826,301.9442069,287.9876308,120.9786645,125.2283905,144.4959811,138.4264448,141.2098443,144.9553271,130.4501262,154.3840604,138.8428911,164.5643046,148.4325549,171.4723446,152.6284361,118.7540837,125.5244928,123.4023305,123.966559,126.2457119,125.9317262,126.2603045,124.9076207,130.3025659,122.633222,121.7135964,124.6176293,124.7697326,180.5703241,159.7106151,144.3537481,170.9020067,160.0606953,176.3325352,154.1017248,137.1412893,157.0333873,167.7028255,151.6160905,145.4263405,171.2708869,101.7694371,76.23526906,54.11359411,44.39370739,69.53210785,70.56241466,62.33412563,50.13631904,86.77276221,88.50156399,67.90006689,51.04114821,50.36394074,123.5582514,104.0040909,128.8233656,119.2778743,141.5975419,126.5779049,129.964147,140.7580908,118.2623796,165.0167136,126.0633313,121.3989392,137.0217536,282.9113629,290.7076051,299.0813213,298.8607018,290.136988,284.4506114,292.0303624,302.2847908,276.4516767,315.3390776,317.6371509,316.8881988,267.6697024
Chr3-22912579,LOC_Os03g41200,0.922507271,0.686728516,1.093535141,0.67974148,0.490330777,0.011668272,0.841557594,0.099085319,0.100707136,0.947783216,0.248356756,0.935867575,0.260082062,0,0,0,0,0,0,0,0,0,0,0,0,0,4.128886636,11.69216981,1.607591635,5.323515052,7.19284232,10.12986448,11.41865518,18.4204459,1.740203582,2.650396779,2.499493065,2.447088761,16.25909116,12.88879027,7.201781672,8.580708007,9.370040544,13.24212451,10.46040267,12.06706825,9.948276158,14.19070782,11.58517717,11.69195794,7.080982565,12.52963963,29.76315842,19.77222159,30.09084078,18.57918622,31.30830666,8.633810799,12.4131144,2.016594949,0.919310929,35.26041399,37.31265344,28.41441589,1.383783461,17.80068708,18.36594116,19.93299129,19.04658392,21.50552114,17.08226805,19.18841853,19.71204392,18.58416843,15.11016771,14.82005519,14.06091966,19.40256006,17.08525833,24.49017892,23.24838308,19.26532454,23.06756497,26.53791404,12.54678016,17.36036766,14.03601841,24.26290568,21.49283842,17.06513239,23.89305592,11.84195759,16.43822023,2.191629327,10.95124801,5.197783803,8.485009126,3.026823587,2.550176763,2.779346366,7.814928844,18.14105117,10.65864211,9.346593221,0.014201157,2.725333358,7.285261346,7.513892152,4.380830726,0.026048452,6.361707284,0.383317701,2.849288172,4.175973026,4.274116173,7.823022064,1.375673769,10.31567717,12.69595086,8.061455608,10.109252,8.846205042,6.103693938,12.05507294,13.11074114,12.1432493,10.92569722,13.42681511,9.917618446,5.950638572,2.174380219,5.831653413,4.092689763,4.0080212,2.664047175,6.701094909,3.069194724,4.874373089,4.697529839,5.593436386,4.634367096,6.712418221,4.075255761,0.966591308,0.717086088,0.231755228,1.888199492,4.526466069,1.677799339,2.312704806,3.420150133,4.498556653,1.469799933,3.024096469,2.651816032,3.045930201,8.243938215,6.661159371,6.730522498,7.59041907,7.960564623,3.81197781,0.948958348,10.54349985,9.019400314,6.184906007,8.29541011,8.66247956,6.44302941,2.665603934,2.472970076,1.540381196,3.147105605,2.34683293,2.987193979,1.336181285,3.042951351,2.644595538,3.67203834,2.425855916,1.690873405,3.945630961
Chr3-23135534,LOC_Os03g41612,35.20818088,37.80122904,40.71234608,31.0803887,36.61457376,39.09801347,43.52764011,33.54172776,34.33706326,45.35605466,28.37842991,35.94499584,31.38175537,26.00348363,33.0248375,32.7470588,31.22595173,29.71032317,28.47827164,37.22860967,28.64895102,25.70116001,30.12087595,29.62439164,27.54922099,30.46106479,21.67877411,27.06763943,36.44734874,1.348023074,27.90526935,14.6463627,31.93455328,6.884265496,16.2702471,8.347523095,18.34267317,27.1229611,19.91191324,14.09439275,13.12385445,15.68160763,18.67970047,15.32322271,14.40961879,20.92750224,9.068985177,13.14843857,15.45609062,17.60795815,15.53365148,19.56889157,9.079110469,5.417758158,7.067667983,3.685433111,1.558099858,3.572758529,2.979475751,5.133333265,1.945335818,4.19028819,5.04105276,2.601725317,2.165931785,7.442680029,8.088921988,10.99946762,7.225735238,9.696532909,8.563884688,11.35371967,9.720588112,12.33443068,11.57300437,6.241053444,3.677267184,10.50906395,12.44177773,12.20069891,10.38539798,11.35716601,11.56303353,13.10789022,15.46331302,7.996704368,14.32764163,11.06751277,16.00640372,12.2745293,15.41204202,8.275735222,6.975758304,12.8701908,1.997030847,1.402826585,11.38897276,7.024968877,2.430382828,11.20575276,15.64261723,17.08285885,15.73632938,14.93918984,4.254143165,3.971811918,4.036701301,4.765578637,4.153636353,5.119745314,5.080636913,4.557468009,3.935844998,4.564407686,4.765811425,4.518298113,4.521889356,8.067680034,17.12798902,3.829194539,0.012178817,10.84042696,5.779217969,9.495303354,13.55210307,7.227637671,1.884949306,9.811013408,18.47922413,6.239658673,13.03437138,6.487232649,12.99586321,11.00095893,6.574024949,9.576924068,7.039298971,11.89247111,10.35812531,14.70891953,9.646004663,12.77699882,7.902438586,24.67829782,39.06204814,25.91525647,30.3826737,7.741379587,5.687060611,18.7572884,18.72439198,20.70051581,3.944866326,16.65995424,13.49298587,11.77229571,16.09799092,19.05182373,16.08597113,10.28106308,12.78731673,22.60937518,22.81186829,14.96057224,19.00428794,19.59309355,14.37820529,11.83669158,2.351730625,65.38512619,62.63770857,67.42888141,66.9439724,63.08926132,64.64851047,64.69592324,62.74282724,62.06980727,64.23183287,67.14217067,63.80839494,63.54995775
Chr3-23135336,LOC_Os03g41612,1.569309905,1.590851579,1.668886586,1.181205288,2.426729755,1.610271424,4.68821025,0.589532547,3.003104653,4.149140449,2.192302763,0.53712856,2.301219695,5.631699982,7.677862241,21.9246743,6.774533215,3.615015632,4.419655166,7.379668734,11.00268182,3.336721694,10.49316006,13.75819022,8.595604843,0.197390095,15.59983862,18.15389128,16.57930191,11.46641078,12.69466585,11.45468585,14.24318633,8.908143691,14.13577889,0.935924268,7.112682789,3.849870895,21.11513926,13.98890602,16.45402163,19.01800172,10.14179492,10.59996585,14.45258943,20.78232073,10.17209473,11.77222782,21.31967732,13.61466839,15.09880808,18.0528444,5.062157283,0.467238781,11.08156161,8.082112954,8.693536592,3.708996187,6.873525406,10.36683486,3.786813821,10.83263473,16.48489729,9.854651462,13.17258252,14.16014444,10.79170662,17.31508026,12.39062433,13.81437758,9.433532412,10.51771038,13.37748177,16.90955368,10.23708147,17.20923601,17.8374331,10.59140149,6.51739135,5.701271009,9.325892811,6.715492069,7.04484249,6.776031728,8.084310661,5.68343251,5.975950034,7.108094165,7.087043706,9.161080605,7.265642414,20.2031629,19.00518873,19.99720824,20.51911741,18.10245808,19.2578244,16.39603044,22.33890081,17.01354016,21.79495307,20.29013941,17.54573101,19.24894003,8.857011811,9.347682145,9.825340659,9.137782921,9.434306824,9.216251043,9.752344539,10.23869268,9.799502176,10.52432322,10.06649868,9.8559752,9.052597749,15.92074085,11.75475087,12.23145453,11.67629183,9.2111106,15.23166727,16.97693253,14.10440369,17.31766076,12.53172385,8.110604121,9.998111446,7.7403663,12.97265874,12.3372466,13.0507833,12.41670164,13.34013379,12.83164378,13.24826283,13.20341635,13.58046264,12.14581081,12.6271704,12.49210477,13.42236508,23.57925679,24.97392451,53.42284068,58.8679459,82.45293904,50.92046086,27.40502404,0.25128327,50.1021682,67.47344026,4.341080855,0.287381257,64.04905932,7.987425667,8.478316594,5.637378051,8.921377198,20.85811151,14.14854351,13.39692691,11.53260566,17.73193888,11.42522106,5.06335088,13.51274057,6.873082228,9.640635925,7.240889865,4.723102836,9.300396582,8.173804311,5.544956808,9.087022337,6.007368123,9.036741715,9.371254404,10.6082319,6.956941241,12.03226892
Chr3-23135479,LOC_Os03g41612,25.01200374,8.398664266,13.52927435,5.187536335,10.67651335,9.442703462,13.5346487,9.595985252,20.59707609,14.96285177,23.84340113,13.47848537,18.68565441,13.35836519,15.2808385,5.570285281,26.72213296,20.36049806,3.396975617,22.93739096,7.751485193,9.450398844,9.51320264,20.76119086,9.547959195,11.6029698,21.48696749,2.028251743,24.47831192,59.32892806,56.08486023,53.42766601,22.70389737,58.39452164,29.0466118,10.57832708,33.56139106,0.831820337,27.34391024,19.43676948,18.60329918,44.28675554,17.85989421,41.12297272,3.186757845,57.13967708,36.79673316,53.31662866,38.02442335,4.843644579,25.62154202,15.35031563,8.187444365,6.649772994,7.14899372,6.549753711,7.74312303,6.380234211,7.468922594,7.457235164,7.004946021,7.167853066,5.047358976,8.486864929,8.646291541,12.67075985,7.431969571,7.391353628,9.997222269,12.60939269,9.633465223,12.40184331,6.969087725,9.627959183,15.39336159,10.20094455,8.324314716,13.9129056,18.6599417,11.40095001,11.19778125,15.94244352,16.13722082,15.43404372,12.40172282,12.79362312,13.26439685,12.70182285,13.06465283,13.77676214,13.21684088,34.23722667,28.20012331,22.19093505,28.37071003,34.65845685,33.26822282,31.13083689,17.96148756,27.00791312,13.61816243,15.30111935,36.78028593,30.40751565,22.41888586,23.18547951,28.1149196,18.43907006,26.0866091,16.85733099,14.3147204,20.65599766,22.60982196,25.82203892,24.86564212,21.17368793,27.18133862,12.71943946,10.73413472,11.82403333,12.70900909,12.85855987,11.01578436,11.04658462,10.18246805,9.068614651,12.91203463,8.129479799,11.49597881,12.88291963,40.4709023,34.72899208,34.19174559,37.01625955,34.87766767,34.47774878,40.01423865,36.07098068,37.07682312,35.66799276,36.12461055,38.93350269,39.48765897,17.7833217,22.17039227,1.12154787,36.36140307,41.76799356,30.93466501,28.71971159,19.5232925,5.940202515,18.34916609,14.91808706,12.22941498,5.649249864,32.14324507,30.675255,25.5283338,32.75932021,27.39726287,30.57561079,25.76975383,24.38388813,23.91966121,26.92907647,19.11744587,25.24378223,25.67822968,13.56233996,14.34483394,11.93545841,18.46895927,10.22363695,14.39782462,4.734283407,13.53041147,9.466089516,19.07908288,9.972300939,9.275478352,15.0778133
Chr3-23135254,LOC_Os03g41612,0.96795409,1.658484251,1.377736979,0.101467964,2.457647164,0.691383371,2.248352954,1.767635486,1.58939281,0.118685784,0.633805484,2.134082905,1.356000959,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35798511,3.285294104,3.382547062,2.482441426,5.747071383,4.636974909,3.505264378,3.445179359,5.055473982,2.253970798,0.868474446,3.730130119,3.595161015,4.912481855,5.68152262,8.319961036,7.732672991,6.684825328,10.48902646,7.922984626,8.827727822,8.339066765,4.405216527,5.579113871,7.856852314,7.187887173,0.064029771,8.251329261,2.137024393,1.569379735,3.088112053,0.710451359,1.603762997,4.615182941,0.465588184,0.059410054,0.597384068,7.289143465,6.994138633,0.803361906,0.971160858,0.293990825,0.089030065,0.265073675,0.252363565,0.718395789,0.1926051,0.55057197,0.223625531,1.297617401,1.243774134,0.70300714,2.834107831,2.434391661,1.985003411,1.953550892,1.694205115,2.639509401,1.062615223,1.57590242,2.825441516,1.743644162,0.884017466,1.954414964,0.148678705,4.491572851,10.09848759,6.04802706,6.728658791,3.033088377,6.944190368,9.894837636,1.580454741,1.623931325,9.42618968,1.685020815,1.552771355,1.765965278,3.317186665,5.8881429,4.098062661,3.162114302,6.166133759,4.364712865,6.204594905,10.60971231,2.057504015,8.249338238,0.208524577,5.240299138,7.893079431,2.429766999,2.591588004,4.59832842,5.221801691,4.13393853,5.36764576,4.087085477,2.86062572,4.93973562,4.456784008,3.062695625,5.596607066,4.645221229,0.313366929,0.473185831,0.269529398,0.850280971,0.356093098,1.105176335,0.167269488,0.608908715,0.716561231,0.398121653,0.54677136,1.353692346,0.902147475,2.309891562,0.577885861,3.235623179,0.058979307,1.15488789,1.361212782,1.81195291,2.026054941,0.681919929,1.947568202,0.299738467,0.98702525,2.405712835,2.495433903,2.859417155,1.670427241,0.522959537,1.377719131,2.744800904,0.430957554,0.832701302,1.23283053,0.775149868,2.640323364,2.407481383,2.87643179,8.282108384,4.913941701,5.183762523,4.211317544,7.187744396,9.540839313,5.32289028,1.368279394,3.079488577,0.712774056,1.155928031,1.803892877,2.267842369
