chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,dry_seed5,dry_seed6,endosperm1,endosperm2,endosperm3,endosperm4,endosperm5,endosperm6,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,imbibed_seed5,imbibed_seed6,shoot1,shoot2,shoot3,shoot4,shoot5,shoot6,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_20days5,leaf_20days6,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,leaf_60days5,leaf_60days6,stem_60days1,stem_60days2,stem_60days3,stem_60days4,stem_60days5,stem_60days6,root_5days1,root_5days2,root_5days3,root_5days4,root_5days5,root_5days6,root_60days1,root_60days2,root_60days3,root_60days4,root_60days5,root_60days6,husk1,husk2,husk3,husk4,husk5,husk6,anther1,anther2,anther3,anther4,anther5,anther6,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,mature_pollen5,mature_pollen6,pistil1,pistil2,pistil3,pistil4,pistil5,pistil6,embryo1,embryo2,embryo3,embryo4,embryo5,embryo6
Chr1-5214017,LOC_Os01g10010,20.85672592,31.78839683,23.75672215,12.97292909,16.04332467,36.24470878,18.13136312,14.52141568,19.26665575,21.28961771,17.19457457,19.38448327,20.80517163,31.01688032,30.01243416,29.02803407,3.391376321,29.92398767,48.51634133,49.29594541,49.30393194,48.51382242,47.82961687,47.8888656,45.60995825,44.13263254,45.0310895,42.11035027,42.92673449,43.50703011,55.83082072,47.65615357,40.32509135,30.81721199,34.70451641,20.43659687,31.79790435,35.77214931,43.51585769,47.79516785,26.18649808,32.48120414,37.10184499,53.13123489,54.97586971,38.13018349,47.01314159,42.27056647,25.11092954,22.46790596,31.34969068,30.77872072,29.2130161,37.38013499,45.8233316,31.67176368,38.74793113,27.69024621,28.57665573,36.54651156,72.01231302,66.29461207,95.78288056,67.29870196,81.07607117,65.3929069,77.02213807,68.68807539,7.835029113,24.41718939,34.05726583,2.577551175,47.92414991,45.29766089,52.85287088,51.41564334,48.01214368,50.79974918,29.57895328,31.32362329,33.47895217,33.31806425,33.15183457,35.30660055
Chr1-5215847,LOC_Os01g10010,2.110132358,0.533769177,1.606725754,0.938228373,1.244861287,0.44555972,1.59642363,0.301740999,1.863683606,0.129699213,1.121563456,0.708653567,0.050570318,0.285622372,0.43984468,0.144496696,0.329721001,0.695339797,8.038584813,9.087869543,10.6057469,8.504021266,15.36816174,5.406122442,4.821469756,9.290223068,3.227366685,9.272481088,10.62148719,4.88007209,4.159899006,3.6394402,4.969373195,0.351949685,3.442817075,3.309964637,2.828947821,3.220717454,4.510636402,3.250705708,3.886764174,1.679000043,25.1316819,14.42906201,20.80510004,27.12648075,19.19605732,23.54248082,16.78070536,3.875210372,7.767040862,14.91670108,15.97301552,5.110956771,0.428991965,1.001170741,0.405306602,0.434874279,0.322666207,0.245700781,7.488584746,6.236601009,2.818644838,4.499180889,5.338204802,4.887497076,1.444442754,2.933070909,2.386639544,0.934987678,2.048158112,0.839551964,0.071549342,2.973613392,5.229444376,2.76454237,5.01144371,4.920807972,0,0,0,0,0,0
Chr1+5412511,LOC_Os01g10280,1.450469758,0.659064982,2.274032368,3.23201863,1.326524728,1.73221169,0.914482378,2.370752678,2.650168781,3.725758348,2.450420107,2.801610157,0.005274907,0.793518468,1.827605265,4.06257054,1.952072591,0.091810141,5.760122277,6.012000658,2.917822188,15.11256095,7.932501434,12.5483133,0.356636069,3.273271946,7.194239436,3.384629581,2.921609607,3.598104096,3.054243731,3.309076611,3.639228082,3.526506026,4.4549638,3.065222542,3.160143702,3.197196294,3.428869488,2.13609285,1.461121059,2.827192456,5.285984318,4.534073055,5.027515822,4.236597339,5.212438738,3.58909343,3.843407705,2.536024367,1.429051303,1.355527611,2.528240172,3.549241748,0.126704396,1.41406876,2.961167007,3.287082178,2.867287745,0.8210791,1.970965221,1.129450925,0.879498403,3.762250756,2.488470366,3.811367894,3.931938264,0.92986708,9.486617619,8.249714779,8.170888724,7.330567275,12.27182027,10.91767309,4.998642473,14.89691249,2.480643506,6.006906753,1.608874442,1.482406715,2.481695992,2.133683282,1.861479815,1.992373828
Chr1+5412761,LOC_Os01g10280,0.783166846,0.32290256,0.85377118,1.155243255,1.128778069,0.51213359,0,0,0,0,0,0,0.155145154,1.023121484,0.07071748,0.454697705,1.509812701,0.344102837,0.861995904,0.26815032,0.857482008,1.772987373,0.612404197,0.076391474,3.036971493,2.291366437,1.542316016,1.906271544,2.281612079,0.733323307,1.725492605,0.383519164,1.246540016,0.29289516,0.297074268,0.73168015,0.900803704,2.918022696,2.616820589,3.981882839,2.099161992,3.132756259,1.880649823,3.006000399,1.627511189,2.170236951,0.663712272,2.518910201,0.680926266,0.531845486,1.789864309,1.17302416,1.749517469,1.370075435,0.288719882,0.987260217,0.034951835,0.606057451,0.930604224,0.155920418,0,0,0,0,0,0,2.338882462,5.812620775,2.862101984,4.795241041,4.359298472,5.412852258,2.796491706,4.82644152,4.416347377,4.622616139,3.326300228,2.882759099,1.863672406,0.563261621,0.820035834,0.367803563,0.343805649,0.25367236
Chr1+5412697,LOC_Os01g10280,4.309679315,11.5572538,8.392785851,10.63589354,8.150834802,1.913932502,5.203959554,8.333728523,9.777409708,20.0745054,14.42491806,8.597360498,7.8286601,0.04585303,4.770254625,1.917322284,7.624249837,0.632676248,1.65363549,4.464668286,0.71544827,1.777980414,4.133350578,2.863867078,0.969330213,1.05885944,2.652860349,0.809582128,0.820204729,0.696409367,6.341173394,3.343313328,4.483758887,2.443080117,1.495217954,3.078603899,0.732783032,2.015205414,1.249321394,1.354490135,2.633735253,0.422448225,1.075341172,1.19349246,1.803463085,1.074875907,2.434423377,1.239180053,1.821623452,1.15929541,1.407317103,1.103968765,1.232299739,0.39022418,5.50715991,4.069307069,0.401946494,14.54727513,4.893584975,1.939492477,2.850305907,0.169423099,1.223302271,1.666935191,0.984768702,1.65382251,0,0,0,0,0,0,6.692154948,2.78320615,3.786249665,2.586985668,4.630952772,0.69322303,10,10,10,10,10,10
Chr1+5499729,LOC_Os01g10430,5.967262307,7.395988707,9.713430776,6.240780896,9.75557616,5.878243778,11.02130284,7.085724021,1.721270707,3.340445797,4.970894755,17.14312193,0.635465844,3.691176509,5.797926482,4.243367135,0.378275606,6.630742032,9.868897292,7.04153364,6.769341635,9.520739527,8.458029777,8.730452459,4.61607798,5.967723631,6.283345834,0.323477564,16.94862364,0.844555206,2.178858958,5.253279347,0.328150146,4.150889581,10.50253038,10.86770346,4.050849046,5.281228012,8.972509932,3.09831944,4.349652033,6.347552312,2.301747536,3.755510853,0.205765943,4.071718501,0.504167126,2.654180825,3.598839685,3.307694738,3.749797911,4.066579897,5.059069641,6.181942053,3.434994918,5.929146627,7.099610825,7.303628056,5.084813743,2.179604141,1.479345531,2.088167651,3.537993047,1.164086019,3.314845513,4.241677909,1.874762928,1.046216482,0.128336053,1.596187597,2.735508378,2.02024043,18.30506537,1.453839493,8.338603934,8.489814882,6.496776023,7.278338757,9.13022696,4.480580688,7.227943212,7.086327044,2.61927517,8.392819606
Chr1+5499067,LOC_Os01g10430,41.20460325,39.46499891,65.55041363,37.49073142,25.16829061,38.42933572,40.52210549,37.89607804,30.10010946,45.52836715,11.32580359,65.19660075,10.20326149,36.94389638,29.93331272,14.59056601,23.46390998,30.68818097,47.93424711,65.85307963,56.1151625,59.64979879,63.81020969,51.23515977,51.89981848,44.41464205,41.97858082,41.09273999,47.5986295,57.65890624,35.4197917,39.47542128,37.70235251,36.48140231,41.80333226,30.63830061,33.31938441,38.66671554,36.49811803,46.17723348,43.18126047,29.19424679,16.59438626,24.54355947,14.39032341,22.04588216,18.91815113,18.84748924,19.20053247,20.16611683,19.19905913,19.2480405,21.72451241,16.84788191,38.76698469,49.87060969,45.26294692,44.34178528,40.94347404,47.74057456,33.09334499,25.81763246,30.56080002,26.54016842,25.25646241,27.45852126,1.286632451,0.135295744,0.520584867,0.237197518,0.402001757,2.346272972,55.50430459,62.78862285,50.71298563,59.86056977,55.65262574,50.25749685,91.85686127,100.0563522,77.11404394,110.5193628,81.39176807,91.38676947
Chr1+5499450,LOC_Os01g10430,24.70352552,26.01836431,23.95354522,24.17612785,24.98923407,30.10586191,21.64200265,22.56795836,25.8328612,20.79792395,18.68707976,21.00328125,19.67934966,15.17418019,7.222407101,1.079576093,12.8398202,15.13624474,19.00422071,22.54885204,19.65562787,21.53334677,23.57506046,25.49014453,21.9176593,14.45369594,39.20839045,28.87907966,28.47045159,21.72486397,11.24534677,8.624712811,19.29341347,8.844807058,10.5504433,26.70726151,18.30252681,18.09050465,9.659234632,15.66163309,21.45846992,13.52994667,20.43582223,18.3897933,11.48545171,12.9325779,9.345371645,17.79429435,13.02844444,9.368215434,9.486848166,14.09218876,11.47190482,9.266494802,21.32906572,27.71853568,14.27322063,13.84203661,8.427482627,19.04122239,5.855306055,6.015006376,6.655260612,6.456482393,5.804813511,6.606591825,16.22572071,1.200943087,11.42171482,5.719044372,11.50988354,3.406927605,22.87987372,19.16662021,16.03218069,19.59194026,19.34943172,20.6322494,20.98875097,20.17357856,14.35463489,7.978398295,17.47878593,22.66228636
Chr1-5670234,LOC_Os01g10610,3.172362624,3.011087783,2.589923953,1.054393654,2.869212229,2.415856782,8.498589301,14.62335069,11.44093323,8.683880027,15.03988334,5.706509212,2.296399841,2.837479338,1.354417579,1.088052826,0.531234666,1.619947485,0.18499955,0.822581104,0.267461024,0.655634861,0.045562745,0.594047319,0,0,0,0,0,0,0.591138013,0.985951339,0.058686912,0.290984478,0.927977931,0.360495387,0,0,0,0,0,0,0.220638566,1.415085436,1.674544899,0.808000408,0.624765292,1.91207345,1.498546942,2.386964404,1.888606447,2.117848439,2.186432466,1.69469271,0.300277176,0.438260406,0.791410027,0.684069995,0.318736273,0.802954072,0.318183262,0.527381877,0.119193184,0.155683103,0.009831802,1.32373285,1.151241277,0.15596618,0.235042135,1.529736181,0.132827033,1.224790949,1.666920117,1.310425811,0.313231832,1.409029657,1.592874656,1.315706336,1.011802509,3.609372557,3.160889063,2.948134041,1.509793102,10.0125061
Chr1-5668992,LOC_Os01g10610,49.11422115,77.18032345,71.54103706,72.30785182,60.04743837,59.92440153,39.49574224,22.60332344,44.83300817,43.77464372,19.43544824,43.778205,64.49359363,47.45375437,81.75628096,81.93798087,65.44569788,109.7414431,43.61911001,40.97665563,42.58869788,40.98298855,42.90032139,44.77669102,70.36996777,88.84848463,64.47726775,95.30063164,35.05761818,97.0730822,164.8179585,106.2097681,114.8263786,140.0195652,118.5678721,150.2204934,75.56866243,62.93343143,66.99008881,62.12491256,66.62638493,55.52830156,37.12965144,38.27768148,50.09603988,39.25946909,41.468169,34.86913352,91.72489386,98.0325669,108.4816468,117.247074,103.8455494,130.7874531,141.2879186,142.8227752,137.9075841,168.5421291,146.821979,132.645445,122.9680957,122.7966591,117.630907,137.2966539,120.4919895,82.39278926,18.84650912,34.45718973,22.29582672,54.94329211,67.15337618,70.68845815,132.5201371,131.427059,159.0840243,118.5257061,151.340892,192.556178,71.06372109,79.53718618,73.30233614,74.28038601,85.23980548,72.94530296
Chr1+6435652,LOC_Os01g11880,139.5593903,231.077835,155.0987905,130.381734,152.1816007,141.1913969,54.21387359,13.96848313,5.427926945,154.3362897,106.8700083,49.3454428,26.51878981,26.08010469,40.29181489,22.16392594,25.03464425,39.06659194,15.33893459,15.98218742,15.73463127,15.62400228,15.20213222,17.27406093,24.12385858,23.43162152,13.51809006,22.00049327,21.23318675,30.22097627,23.68478652,16.84093651,19.25891616,22.58280046,21.06374748,16.31479263,51.31087259,37.67516858,35.5861179,27.7391197,39.80264739,35.90058718,30.20261022,50.08028879,47.872668,47.08009458,31.25351598,44.32977636,28.0054818,29.18463464,29.64294233,30.78019887,30.51104012,31.11614134,64.82197484,71.10995543,66.5740801,57.20887147,73.45186766,68.63131954,27.60367863,16.64864232,22.58002293,21.49612999,7.63494255,22.06209586,22.46053213,3.550593545,13.73839508,11.58141551,0.655015791,1.779738802,24.41084583,39.13187957,50.33155694,47.24929179,33.04046934,35.65661994,187.0577675,178.8520261,159.066572,182.686889,142.5731802,178.5759039
Chr1+6435870,LOC_Os01g11880,19.05333511,47.49612715,50.56160684,14.92440129,34.50231905,33.7406031,23.91988602,15.95617568,24.38662992,9.990081846,15.30282708,20.87513129,25.58329552,7.570632547,16.35776288,3.832352373,19.6554052,3.565010819,11.43143977,3.263992518,4.92532667,10.24875377,2.938061447,5.087708921,10.09310002,3.495318168,17.66304987,18.30705498,8.841608345,10.11955822,9.717866374,6.553363198,14.59048513,9.458885071,13.04308962,5.944000296,16.68906998,15.86676214,16.98171325,16.71695094,17.49936359,14.94876449,8.649955342,8.239474917,9.135594718,10.87736584,7.453964647,16.96118321,20.53542933,9.622186184,12.41238559,8.95801177,13.58750575,7.716055663,40.17633554,35.61732153,45.94025685,59.54411355,35.54175926,40.10030832,11.2436955,8.60388397,5.347613093,10.60835746,9.101753319,6.53855353,0,0,0,0,0,0,19.00553069,18.1874176,20.22256695,19.27112709,17.33248225,15.6827749,38.96854504,38.83509751,38.68470901,42.0202546,40.5485946,39.7802823
Chr1+6436088,LOC_Os01g11880,1.788783134,2.237932995,6.589625661,9.671005016,18.14972939,12.42476597,9.667358785,12.94283486,19.02171114,19.22908438,0.941210436,11.40553078,6.998493756,4.55515066,4.300689661,7.262859968,6.37644466,4.06679165,3.30218386,2.740827165,5.147052862,0.651932584,2.213255942,4.407153008,16.26916135,21.42632553,7.304296651,15.14639898,15.16445509,12.19421742,6.70050361,10.38063539,6.47247044,8.370685517,9.713705067,9.516573048,13.14522663,9.906143782,10.32143963,10.13292529,7.696815221,9.817708062,15.0098939,8.294912582,10.34586852,9.821347238,21.16185169,13.90253249,11.17160512,10.49831032,5.077492456,5.773892038,8.937487559,8.817974954,33.99849129,24.38750446,26.94675763,25.11081107,34.14047149,19.28176845,5.550258279,6.101380119,7.168276886,3.872564887,4.390373997,3.312715471,1.035111105,25.01429883,5.518970506,4.413572801,6.069287968,28.40885492,11.35655277,12.69365534,12.8344679,11.68266931,8.773774763,7.92377824,21.17104891,0.136832568,19.50355468,0.230355961,16.99124073,15.00506972
Chr1+7273036,LOC_Os01g13060,17.01077999,11.48635268,10.69028577,10.67011763,7.933819949,14.61648708,4.580533665,2.032994337,4.026339828,0.362404649,0.669259312,0.069359248,0,0,0,0,0,0,0.116314219,1.080872603,0.130550813,0.203213313,0.282606552,0.287864733,0.422210229,0.095997522,0.569077319,1.583781039,3.998047853,3.325689757,0.699832715,0.587546467,0.201755947,1.450559252,0.267524148,0.849688481,0,0,0,0,0,0,2.879940097,1.11617766,3.416950454,1.02290861,0.411563265,1.442387649,0.168296919,0.224151966,0.016360318,0.240198678,2.64763379,0.629120566,0,0,0,0,0,0,0.705632615,0.608495967,0.363951638,0.638026495,0.161385762,0.652787913,0,0,0,0,0,0,1.227282458,0.023115295,1.042684505,1.380255718,1.880229508,0.386536286,5.522946398,5.057878323,5.336768336,6.16708882,5.186943607,5.392915746
Chr1+7273124,LOC_Os01g13060,47.16508602,40.23306262,51.80674842,13.06118407,67.98657633,52.0507501,57.06550639,37.03904734,45.48899168,36.41843045,62.79685722,52.93209643,21.43678679,16.97113464,19.8614698,18.17182514,18.48555969,15.56101622,26.90247821,16.06860561,24.73569935,19.82733914,28.91508423,15.54994355,26.0432692,21.19605812,51.87382592,18.09031778,34.54520189,47.06834148,27.66402314,19.7608397,24.55122032,31.70447189,37.68032374,32.04111538,16.97898052,13.72541005,53.90323191,21.03449859,7.083862208,19.34384555,11.19820879,15.12582476,10.10410324,17.64916272,13.29321485,10.32635491,6,6,6,6,6,6,8.288484867,4.770992515,5.425452066,17.86552078,0.454954497,5.924799103,14.43435229,10.69324351,12.50441097,9.87371207,7.961797191,6.720693086,2.416086807,7.499769411,1.896356934,0.833790522,4.222726132,0.084445805,14.34064039,12.73675065,7.886218225,10.67120799,11.80146203,13.14468916,22.68073741,22.53871434,24.97750018,22.99446419,27.67122269,21.19520143
Chr1+7273478,LOC_Os01g13060,0.982240256,0.718486799,0.384717091,2.463184289,1.070972934,0.79343511,4.235650664,3.47533229,8.890915937,2.373290966,2.663476238,2.323054893,0.487595643,1.503528536,1.891476344,1.865154093,0.629824713,1.465682141,0.045909807,0.035017609,1.21628331,2.007221706,0.521674007,0.461710783,0.788279262,4.151509005,0.319018137,2.630809925,0.044371518,0.600755568,0.264831143,0.637031052,0.153784244,0.367126434,1.705913505,1.401830869,0.767159591,1.140340152,0.11873055,0.704484757,0.459340114,0.031309167,0.853723122,1.535899957,2.68736659,4.246340161,6.06435814,2.93199886,0,0,0,0,0,0,0.180583466,0.350642276,1.492707163,0.193380061,1.210174312,0.382722018,0.045477231,0.363080285,0.316707755,0.62769094,0.375542627,0.594415654,0,0,0,0,0,0,0,0,0,0,0,0,1.194902831,4.181953553,1.136217464,4.272515392,0.364007814,0.040062037
Chr1+7271210,LOC_Os01g13060,10.15816737,1.083881744,22.89071482,18.56813745,12.22111772,13.93536903,19.79154304,14.70730875,18.21477036,18.95251732,13.52587093,4.514044978,40.21550773,37.19993037,35.71154297,39.64753425,40.90500204,41.15357929,66.52777222,66.41712585,59.50325505,67.3203029,52.35015709,60.86209852,80.6078972,105.0164891,133.318604,81.62283231,63.20855769,103.7907433,97.37766369,101.3946473,105.2809541,98.00058283,103.3916648,96.56448367,63.63851359,49.138506,71.05743949,57.82224425,55.33163394,46.67975633,55.25721248,59.83372414,54.4522567,57.34516703,60.44730962,55.9455855,64.06521216,76.77629408,89.30960561,68.06192828,77.77185586,81.98542591,45.27006511,11.51866988,26.96391583,32.54381289,38.09740955,17.12387035,47.96003704,61.36332587,54.05016472,51.0052414,53.66998334,58.99392947,65.88558045,38.74116311,70.97267701,56.46917302,60.83706175,67.21743123,50.7955509,48.65727247,51.55665897,42.46223079,45.06811565,48.21300683,13.13412211,12.26249473,24.46239132,15.14243375,15.89255034,5.014199502
Chr1+7511501,LOC_Os01g13470,9.96926468,18.03106002,10.93799933,3.68251797,15.22546905,13.07608482,9.835793915,4.330210577,4.160927687,10.00908894,11.90218003,10.43041686,16.86427149,2.096959519,20.97467761,12.39289344,0.527140027,12.01664754,3.525259269,3.897434203,7.028812924,5.353560259,7.160943412,4.073174074,0.592159916,5.903333994,2.424027878,3.064421887,6.817083258,6.983205846,10.35615829,12.76296705,15.82791417,9.677648868,12.28192449,9.414409533,9.059557028,8.492685727,8.332000182,9.758468274,4.061833387,10.12572004,4.558649923,2.429915418,1.670082969,4.687916127,0.363058327,5.854912769,3.089758855,9.177527375,5.076494122,3.137096365,8.770081414,1.870868354,1.324248076,2.980618832,1.788248139,6.828921916,0.886277069,5.325958579,1.660678012,10.73138947,0.811379319,7.647302377,0.021764422,5.991915139,0,0,0,0,0,0,9.358997474,11.76003571,12.48377384,10.74189897,10.9309949,12.42963549,17.00939462,11.03037507,7.188770563,6.941274299,9.566406565,11.52197045
Chr1+7511673,LOC_Os01g13470,20.07499796,17.20494147,24.80889033,9.980173298,17.45607542,41.90813999,41.14561148,42.83912142,43.72496584,41.60440266,37.89882267,41.35578505,103.6535769,70.39566755,96.17710515,85.01596069,75.00024618,114.4061309,14.69132365,31.71237311,35.71205205,56.24767114,41.82423443,57.94746021,94.06338558,102.174016,98.80039656,109.2584937,83.22675478,102.1619905,116.7089298,65.35802649,110.9013161,100.8887111,118.557823,125.6054161,69.19406454,74.0257974,71.57464196,69.52572209,59.57054531,68.95185158,56.74664049,55.58295533,54.23302713,52.52513023,59.85064537,54.8643258,42.98569039,55.91174661,47.59116415,33.98742141,41.93627864,43.63311509,79.29468818,41.11631504,40.23734953,74.03992712,70.31563066,13.52846239,33.72994646,53.97493442,41.89432523,53.55744386,37.94020233,54.78964657,24.61605951,33.43590821,30.06959591,0.761558248,5.688804532,41.53364398,107.0385953,121.7892885,124.0796965,110.8479005,115.5599623,115.0949672,23.56689757,26.17819221,31.92256518,38.58893026,21.40506968,34.02435988
Chr1-9140244,LOC_Os01g16170,3.775369667,3.075763126,1.779561297,2.24339678,1.193165341,0.928422493,0.120596858,0.55802833,1.510327861,1.548978559,1.589029859,0.460476205,0.396979249,1.503557382,0.700235161,1.462372356,0.254480662,2.103649702,2.060647179,1.802449209,1.479347331,0.083711886,1.613518096,0.015736321,1.132612835,1.768657897,1.891538784,1.43634899,5.469348993,0.240320621,0,0,0,0,0,0,1.983155017,0.353378973,3.456692197,0.711101121,2.259265866,1.767220536,0.829780461,2.268717166,2.119448593,0.502237435,0.534590587,0.317583448,0,0,0,0,0,0,0.856239349,1.221258056,1.490111343,1.494817295,1.476815498,0.100118851,0.070963463,0.842462271,0.213011333,1.579975881,0.803356071,1.444411277,5.663924193,9.939800427,11.43583501,5.419614246,5.152191541,12.3576321,0.314581217,0.987821252,0.623661963,0.796597033,0.226378684,0.194688736,1,1,1,1,1,1
Chr1-9135330,LOC_Os01g16170,0.400239009,2.31973839,0.683140916,0.586198818,2.62355615,3.360655379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162428171,2.01225824,0.537578128,0.040341571,2.669615238,1.739881386,5.302969893,3.733638535,4.779351362,2.836572612,5.033872383,3.477791307,1.114458493,0.421004515,0.022730808,0.2836426,0.24443609,0.276797224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.99790642,33.04118882,5.82296082,24.07639115,31.18959589,15.82253394,0.458898746,0.512886025,0.186803354,0.841786787,0.748704609,0.552122825,0.397613667,0.576947588,0.11618034,0.112688695,0.195755403,0.113973567
