chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,dry_seed5,dry_seed6,dry_seed7,dry_seed8,dry_seed9,endosperm1,endosperm2,endosperm3,endosperm4,endosperm5,endosperm6,endosperm7,endosperm8,endosperm9,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,imbibed_seed5,imbibed_seed6,imbibed_seed7,imbibed_seed8,imbibed_seed9,shoot1,shoot2,shoot3,shoot4,shoot5,shoot6,shoot7,shoot8,shoot9,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_20days5,leaf_20days6,leaf_20days7,leaf_20days8,leaf_20days9,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,leaf_60days5,leaf_60days6,leaf_60days7,leaf_60days8,leaf_60days9,stem_60days1,stem_60days2,stem_60days3,stem_60days4,stem_60days5,stem_60days6,stem_60days7,stem_60days8,stem_60days9,root_5days1,root_5days2,root_5days3,root_5days4,root_5days5,root_5days6,root_5days7,root_5days8,root_5days9,root_60days1,root_60days2,root_60days3,root_60days4,root_60days5,root_60days6,root_60days7,root_60days8,root_60days9,husk1,husk2,husk3,husk4,husk5,husk6,husk7,husk8,husk9,anther1,anther2,anther3,anther4,anther5,anther6,anther7,anther8,anther9,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,mature_pollen5,mature_pollen6,mature_pollen7,mature_pollen8,mature_pollen9,pistil1,pistil2,pistil3,pistil4,pistil5,pistil6,pistil7,pistil8,pistil9,embryo1,embryo2,embryo3,embryo4,embryo5,embryo6,embryo7,embryo8,embryo9
Chr1-28447887,LOC_Os01g49470,43.94719549,35.14371157,24.79620873,41.22723213,59.46917758,38.23163772,30.34862886,45.93495475,72.73643528,47.6665341,49.5800529,51.87844202,43.74882148,46.99616942,67.11775282,77.61860329,30.69344156,52.65955664,43.26410912,34.9119441,41.86371238,56.60598169,29.41125977,31.58644178,20.09576642,28.55739968,0.577786951,85.0949896,87.47347529,94.05607282,101.2597834,110.2044058,92.20619787,91.93956936,82.43824424,97.12190674,185.5122299,173.4109203,187.3678785,180.0546577,168.6582732,139.5797265,188.7126114,167.4590321,199.0094763,181.6762141,186.4901843,186.6852153,196.8213633,202.6260717,184.650718,192.9977781,199.4166876,181.3017233,86.56670438,89.11720505,88.02296493,87.56132436,85.05852908,90.13900361,86.02132397,83.59578592,90.91787745,48.78035602,46.92658158,52.70985112,41.69167224,39.98093634,46.02907007,51.98173836,48.71202269,52.48749033,24.30533643,18.67658787,19.14945796,22.84120077,22.29961571,27.34579228,23.0565546,23.59402866,20.01646401,45.10367658,53.40157545,51.85378703,53.18092521,38.48855261,44.95981905,50.3607226,35.55806059,52.01285228,55.70030059,57.58293721,54.90912557,67.99943289,61.45917098,52.28187425,67.75442279,65.27442579,61.95849809,56.27511346,57.22594859,61.76649364,23.90212432,33.97569024,43.27802708,66.32054927,6.881952834,43.13492192,39.01038959,39.99088711,45.84811003,34.82526458,40.62561356,32.57639888,43.21682479,42.27235343,38.42242043,34.99953948,36.62593358,37.0942088,36.52511458,36.24599994,36.4942615,37.51135631,36.5995034,36.09050792
Chr1+29459328,LOC_Os01g51250,4.042381456,4.362459925,6.549184051,10.20266149,7.785743475,3.470324714,4.94239918,7.305947807,5.876025156,9.868602083,8.311383879,10.10855008,5.517337988,7.698071094,8.259409159,8.6481312,8.712432035,7.370346731,5.45876253,0.694656806,0.703571779,1.494963044,1.821995072,5.948663861,3.968012741,4.705346379,3.221913679,0.229931759,0.632639939,0.633808585,0.524786719,0.265037888,1.396553653,1.311702436,0.565491173,0.242833923,0,0,0,0,0,0,0,0,0,1.216684455,0.400693472,1.793841616,0.676840814,1.448969348,0.373240084,0.939433763,0.955656587,1.061575594,0.390419852,1.173671892,0.243832149,0.439579084,0.398148612,0.229983452,0.479758853,0.654915243,0.534463199,2.94490917,0.025912847,0.01574732,1.349744355,0.214317246,3.334625865,1.558352975,0.964443831,0.145125006,1.664841109,1.45565832,1.913098579,6.01390008,4.732781546,0.912960205,2.373778551,1.741802517,0.422824455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.607528644,0.867459511,2.285035902,1.102704597,2.241361107,0.674469409,1.52710528,1.064976967,1.404162371,5.283368776,7.78356104,4.816262822,3.602166986,3.862035247,8.766431924,12.99990069,5.332238409,4.580611996
Chr1+29462796,LOC_Os01g51250,10.01502766,8.252375841,7.031385669,3.739516359,18.60512289,7.130549992,11.27368224,14.54520183,8.259103047,22.94967902,32.05596767,13.70011369,11.8100669,14.12804561,11.94994284,24.46048691,11.56456742,6.506841924,5.800193368,0.476483158,2.324866136,3.748522632,2.726737516,12.91431904,11.0621823,2.487963946,1.043505317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060525611,0.017035538,2.663307831,1.890779195,1.018514822,2.179058451,1.056261855,0.331933443,2.105318526,0.857242317,0.910329498,1.403467835,0.096507969,0.852491452,0.361745116,0.567595156,1.353673569,0.61131205,0.447308213,0.441125083,0.569896935,0.925984862,1.280254763,0.495259169,0.750320437,0.287323366,0.696046929,1.89869802,1.32904081,1.509648871,2.04123109,1.190525656,1.706698613,0.710098884,0.96337712,1.754785954,0.586316942,0.336504115,0.603479646,0.846836493,0.692012043,1.473407436,0.199185985,0.773913538,2.703749942,2.591188614,0.569215034,1.039358172,2.242576788,0.058466964,3.149230855,2.276899557,2.243236972,1.267178729,13.2459399,0.179223652,7.65707644,17.03254559,19.81810486,18.89895513,5.48750751,0.468244884,4.493199286,0.252338258,0.300243604,0.1177213,0.695098808,0.715712804,0.350852132,0.441660011,0.490279878,1.072590242,3.769556084,16.83152192,21.42337021,3.272787723,6.109544149,26.52320385,19.36578548,4.84644305,19.57872491
Chr1+29462866,LOC_Os01g51250,64.20519709,57.56601987,65.93069807,144.2034721,68.08004112,82.74865845,84.06217088,90.37807968,100.9946839,178.2489235,108.5148854,155.6710879,136.2110747,162.9713806,141.9971279,139.5954826,144.3276968,120.3820275,58.08485915,63.36388389,40.91882418,37.65592771,40.06796768,39.48281058,59.74428897,55.01568625,63.86074406,25.32331911,48.06926535,31.57014492,6.882425426,24.17621187,29.07504676,18.88091494,45.49735844,42.51911679,0.466347593,12.29522421,0.894128086,12.32007015,6.339204243,11.96444921,5.653686709,12.3066037,21.12460444,40.88282002,58.68152666,40.64285571,45.44128654,40.56479905,59.44777596,55.42483422,69.1372576,27.77160543,37.61118696,37.51021866,43.23761546,72.13920262,64.66032562,71.04274965,42.70176154,46.79017785,35.8870317,56.45469635,22.16432286,57.14708256,28.06240992,29.43904206,37.94235825,66.21684567,27.57080091,37.82810795,181.5449265,199.0234852,191.8539182,237.4618285,191.4890691,152.6234381,200.6162309,200.1763533,154.8882044,41.00044085,48.19288194,42.03761818,37.72524475,43.33382893,43.92341563,36.64526995,39.39232332,33.90002986,112.9562372,119.6412739,145.1275748,126.1410594,130.2023636,121.3648456,127.8549855,118.9642461,89.66164672,673.3692237,535.0948665,527.2701306,593.3048389,525.3226406,551.982935,450.5510957,241.13977,306.5136176,20.56614508,26.49401178,24.87154338,28.32679376,27.35487768,23.02236638,20.94092336,31.42937494,33.15901964,65.60457938,100.3791619,100.1697792,91.87078637,77.91132609,70.6029843,77.62212743,82.53489995,86.00136443
Chr1+29821830,LOC_Os01g51870,140.6798659,151.887966,121.8097141,135.4670976,146.659727,128.2375871,129.1770499,133.3799893,147.850019,256.6916707,173.5793243,193.1758853,78.83427035,13.44339142,229.2406605,127.3334461,255.3026662,237.3131853,15.72085176,14.4105706,22.79817813,17.30224585,23.41093492,22.05605378,10.9481334,18.67050445,19.77775264,4.79318655,4.233645813,0.363403151,7.7366893,8.307265508,2.988229815,7.627019699,8.51077149,5.258579255,14.40198415,9.273109249,7.689497925,12.99981491,12.34393099,13.49935554,24.6153768,9.239737693,12.43693194,18.68652872,18.83228391,16.96857232,18.5810543,19.34755309,16.84980243,19.4016126,14.88178301,20.64543686,78.06976848,92.46250368,85.10008941,84.53699228,89.42793969,88.34830944,88.58193022,91.72504099,102.9627815,16.14102519,6.255819959,10.51150735,11.6810013,3.220549689,6.784493932,4.841689745,5.92264691,8.826665404,30.82368913,20.36418897,23.82789013,21.26019791,31.28536264,7.235750669,22.09184895,9.220577379,19.97336483,27.34773375,29.72692831,28.69768975,8.867873616,25.77887398,21.14358374,35.25233229,30.95560532,29.04163605,12.02804527,8.723822766,9.576055058,5.355981053,2.803341018,5.107721619,2.816937302,9.345069994,5.942806098,9.720325776,3.803652843,0.177064751,9.336813179,32.77391788,26.43519754,25.68384087,10.67380684,15.18189275,14.74391065,27.37231356,16.26667561,27.48268251,16.00543311,4.604462359,14.42074311,14.89149835,23.94057763,124.6510067,131.7522819,121.8845994,118.680149,121.7497109,111.8284821,138.1144429,134.1113393,124.8402112
Chr1+29822265,LOC_Os01g51870,25.32388064,28.56166673,23.8012487,25.21002157,25.89684872,23.18597537,24.58949041,30.68621395,28.21692314,28.24492429,1.660858631,18.73402575,21.22117955,29.78088377,51.30727944,11.82171097,27.76507451,18.03284627,2.301220915,1.979916426,3.786051794,1.331026106,0.799727231,2.479053071,1.363259586,2.219234232,1.093107585,0.576990825,0.551797457,0.22897868,0.527302295,1.304203853,0.739294029,0.118534677,0.125883751,0.143898348,0,0,0,0,0,0,0,0,0,0.779531671,1.957135774,0.231757975,0.962303532,1.633867445,1.207530059,0.229674546,1.019175289,0.976447924,2.225918291,5.008887815,5.105458146,5.70466828,2.621508899,2.364799303,5.159500721,2.841182374,1.775218947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196473414,0.28452183,0.382698442,0.286927363,0.223067884,0.332973811,0.859125044,1.036096646,1.424029187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.245355646,5.834837642,6.576517255,6.631672751,8.308704194,10.77378646,10.68452651,14.60180022,9.440226238
Chr1-29951352,LOC_Os01g52090,7.35491957,8.549327535,6.322322354,7.377866565,8.623221013,7.246504237,9.366805017,11.76732355,10.06355608,20.76506429,13.16772931,12.32392609,5.176455872,6.67211572,6.506851141,7.865548813,15.21486032,21.22376216,21.51420997,16.33655448,3.110537904,11.1917247,27.55345466,14.60898549,15.97823547,5.625870243,19.38953045,33.80542231,17.06357645,7.82042343,23.60282118,26.16560753,31.72111378,22.15827233,27.8032806,17.41416575,20.43031877,21.59212566,20.80479873,19.09676875,20.67933051,19.44784383,22.17312727,22.88193476,22.31937517,25.6235566,23.1170302,23.75813463,27.13834893,22.27555683,20.45066215,23.76707701,21.33340148,24.67662556,19.53319779,24.18357867,18.44220714,18.09716874,26.08972924,21.93887459,25.42327425,19.19413014,26.66061863,9.127075769,8.191613573,10.09492617,9.041909103,9.060344567,8.147023064,7.92998713,7.233099704,8.686313105,12.60846974,14.83557008,14.71717583,5.014515152,4.809231368,18.0907879,6.961623773,4.713235505,3.778734534,2.135724242,19.71840956,10.16576921,7.366989878,11.38486597,15.60724286,13.9383972,24.32971517,23.38080262,34.32514777,28.3894399,24.45912449,14.85123699,15.19886632,20.59207276,25.82359952,12.68142604,34.01356627,19.4324536,31.53108838,25.32877711,4.118455279,7.527176767,19.29625946,2.362435874,26.51277277,29.24907643,27.30996305,23.0296344,24.05442881,28.59636933,26.13787468,24.99212208,24.68278872,24.75989949,23.30565049,12.97436689,11.95199621,14.94981993,14.98076132,12.94285359,14.00034874,14.90827943,15.37128919,12.75469574
Chr1-29951199,LOC_Os01g52090,3.281417623,3.79376032,2.494456947,2.884830932,4.569128105,5.550118615,4.565894374,1.059580675,2.794108775,2.900833401,5.669342455,6.791706106,2.127900458,3.991201857,0.806371435,1.861141688,4.663490371,1.383933841,0.717233321,1.065472432,0.672357934,1.235101074,0.961551607,0.327705365,0.067506409,0.14136461,0.356738472,0.71453128,0.386938571,6.459862118,7.580556835,6.021940894,2.344063792,0.593485132,0.235186276,5.550727826,0,0,0,0,0,0,0,0,0,3.586518158,1.745308142,1.337858007,1.665061009,2.11304603,1.630038068,2.969853535,0.52459455,1.348268213,1.65469493,3.070785644,0.004671173,1.500116896,2.221602872,1.821878363,2.508623813,2.527010924,4.21894549,1.666928617,0.939605471,0.611251317,1.23667276,0.893442664,0.69937169,0.663675104,0.106842145,1.000875785,0.34042636,1.003232761,0.717602582,0.493617522,0.51506384,0.851644901,0.260512173,0.447430481,0.462799132,3.704504275,3.729943672,2.086498525,4.067230079,2.936262981,3.161721405,4.991792075,3.916444283,3.857308905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.231222566,4.206894585,1.090781054,0.676739766,3.207796949,3.528447681,2.403663173,3.22776161,0.94697667,1.874663069,1.859342117,1.998875138,1.728019254,1.795016611,0.886767931,1.372606557,1.77206515,1.005760946
Chr1-29950985,LOC_Os01g52090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120493681,0.268001855,0.817406975,0.699172123,0.349068821,0.519046681,1.072095661,0.546115708,0.271794937,3.978149039,1.089964051,3.814466761,3.752359623,3.740699539,1.876520657,2.575681986,4.483404657,0.387016998,1.291066521,1.367326856,1.23642002,1.651308145,2.324460433,2.294628013,2.618359948,1.446359661,2.123514626,2.600560872,2.549087829,2.382133382,1.975922301,2.171604845,2.496043927,2.846922344,4.152921954,1.57441068,1.97661682,0.96487742,1.485667894,1.0540596,1.304503459,1.012644969,1.212657628,1.88227299,1.936417422,1.323297284,0.227274743,1.673866418,0.662980286,2.226036668,0.438119428,0.837418953,1.364498995,2.598988115,0.42361509,0.561401194,0.042577092,0.612091344,0.320995903,0.05766208,0.850214526,0.408207571,0.958798908,0,0,0,0,0,0,0,0,0,1.136147601,0.176684905,0.056677697,0.075809322,0.161878699,0.054020043,2.650993231,1.209527588,0.546607669,1.127555634,0.796328276,0.418318547,0.136856359,0.865592768,0.69081316,0.69382866,1.159881744,0.867253583,0.371699347,0.91715003,0.39663814,0.49372081,0.539699627,0.532892555,0.495968492,0.945247849,0.334494634,0,0,0,0,0,0,0,0,0
Chr1-29950209,LOC_Os01g52090,0.080594244,6.864413798,7.126112948,10.21473578,8.954057011,3.800321257,4.696861964,5.001932271,7.336494379,1.658885967,3.623837252,5.417231512,1.866745748,5.264162992,2.099585216,0.567751929,3.704162237,1.867332098,0.389430527,0.71713977,1.290504039,0.246239208,0.188161396,0.278751447,0.312954507,0.518359888,0.442984837,0.308477096,0.917311785,0.247763615,0.751353696,0.822452798,0.955102826,0.106765483,0.108063925,0.42858731,0.386916929,2.122642253,1.486179683,1.676215924,0.178684232,2.141029751,3.380720168,1.130777574,0.214634763,0,0,0,0,0,0,0,0,0,0.758980343,0.117151886,0.00220781,1.036146433,0.299922501,0.885810322,0.809551573,0.378086306,0.978930051,0.182142,0.723175602,0.379057198,0.002224791,0.047287176,0.648070997,0.845407676,0.051978646,0.004506685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310740078,0.634753503,1.516540653,0.980221238,0.577391649,0.383141076,0.105428296,1.078090618,0.134086103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53862995,1.415088624,2.785864185,1.947347215,2.240123687,4.093790097,1.504075732,4.318790464,3.748607515
Chr1-29950109,LOC_Os01g52090,29,29,29,29,29,29,29,29,29,36.89241634,43.74984115,17.33002904,27.79002262,13.33419453,18.73109371,39.86653243,48.2047667,31.19948753,3.832817521,9.90251712,9.79868303,10.54366634,5.331876933,6.029708669,2.046813469,1.353311397,8.092279416,7.603909586,8.303843614,6.504329359,6.849060618,6.559161983,8.967976616,5.303794006,6.236553035,3.433854749,24.10394831,27.9205469,21.5575364,18.45421357,23.92880088,33.6867822,24.57803271,16.00280274,13.50978301,8.674547258,17.72895126,23.87721239,11.78350135,19.05862801,10.01282138,7.627698691,17.22659513,16.41918246,9.122368646,7.097639922,9.021281769,11.48612046,11.93195354,9.359011815,8.388785822,10.53985463,10.45555008,3.032232279,1.061395143,3.778566709,1.628613245,5.030972371,2.01073561,2.86434336,1.429533372,3.345989751,3.062881958,3.27898314,2.375273164,5.162313155,1.980642749,3.543058108,4.821780057,3.127024883,3.663110907,0.584739068,3.137553775,5.453019022,3.544994378,5.792279291,5.570281264,7.225188061,2.295884962,8.972435673,4.500975613,1.447493941,1.252194332,3.718869031,1.606678252,2.120155297,1.496184431,2.124365307,2.225604412,0.445811995,0.246104961,1.075003366,0.181016614,0.891822784,0.38658124,0.605303262,0.276321758,0.795035649,10.19472253,19.21939103,13.76655025,15.74506471,6.325519409,8.411985557,12.07854889,6.797515993,15.01870303,16.33498206,12.40152124,14.38350611,15.42531618,14.16430051,13.73475914,17.4003655,14.80561904,15.69196149
Chr1-29950921,LOC_Os01g52090,0,0,0,0,0,0,0,0,0,1.432795502,12.61634607,1.305593767,11.85506778,1.003266157,0.367426839,5.869435245,3.66927487,4.287272594,0.241110534,0.042147441,1.783396724,1.839680129,0.117318406,1.958791718,1.8544461,0.46484494,0.050958965,7.196191593,6.135715369,7.893915021,7.559921632,6.668606928,0.993871335,0.263697963,7.194259843,10.83997584,20.09801628,10.9077748,13.37774645,13.17125737,5.077039148,11.99627318,15.31535254,9.372734668,18.70625563,3.489960609,2.557140356,4.664202756,2.212810392,9.039740315,4.162896465,10.35149994,6.980369218,6.635863497,11.80418169,15.782305,0.009947241,10.13996848,11.99556911,6.688673084,0.527210748,3.389103197,7.250535836,0.908233551,3.393926949,3.754327171,1.816197991,4.581378898,1.471215427,0.883405332,0.449631074,2.551454644,4.978163898,0.383016451,4.668709011,1.323514656,5.399113022,4.785306062,2.790161032,0.686500381,2.582111635,4.362239195,2.971076747,2.565542345,7.847098035,2.03908995,4.137079198,3.848850218,3.597902164,4.781809173,2.298928839,1.452644749,0.67076529,2.492357326,2.331885786,0.387330905,1.82940174,1.951800628,0.239937572,0,0,0,0,0,0,0,0,0,2.587607014,2.019852042,2.884402925,2.572789299,6.352219984,2.276873111,5.534825254,0.740412453,1.33617907,0,0,0,0,0,0,0,0,0
Chr1+30254923,LOC_Os01g52630,21.11249537,21.46721773,16.84473628,35.70314158,12.36550516,38.8568123,36.97411415,7.923513191,30.61414435,24.48037056,19.95059196,27.10926511,24.12182164,24.24854288,22.49447911,18.49225907,22.06131031,24.87887905,27.10756488,20.14636608,37.18662746,27.74824393,21.57627641,27.73901004,32.57491856,31.23957644,23.73389255,37.23184771,22.54727645,32.90561151,25.3963276,27.96313954,27.30584819,32.42418345,29.9733695,21.2190206,42.82881773,45.51712675,36.46357558,40.80804146,35.31952615,24.31658856,61.09617028,39.30092917,11.39942727,49.42830425,59.16793792,55.95308181,25.16507773,57.00597129,48.55417628,57.75807956,40.62735947,54.8046288,53.93195366,46.91085867,36.83297256,42.94956506,54.25436507,54.00253746,56.46301867,45.85213111,45.38219415,38.04089119,36.18830154,36.7066197,34.48357551,35.90385967,36.43151874,34.55095275,36.14276165,36.80774259,38.78241728,26.10534239,28.19748992,37.99690842,36.78041428,41.06353061,33.38090475,34.9759935,14.65420609,16.31625691,20.90084806,26.11118885,25.0295053,30.81216638,36.52584706,34.0135449,29.45236825,28.51640497,14.17998914,11.22684644,15.49220004,21.63188638,21.1103624,13.44544691,14.41929271,24.29155941,17.26586284,20.52831854,13.687326,4.221648411,2.23236505,10.23887875,29.97664916,21.99537568,49.73927936,14.28612136,39.93849441,36.26884115,33.72825335,28.78049028,44.23961479,42.30383747,38.32331999,46.59706858,37.44824639,30.63114574,9.995009098,13.75191281,23.95780191,7.895055456,11.34069878,5.580956549,28.40378127,30.88980422
Chr1+30253893,LOC_Os01g52630,7.768339482,7.809590754,6.898211519,7.878482626,7.814836766,7.32078225,6.370078786,9.027125343,7.006617849,1.713036913,3.426166641,3.237842388,2.885340777,0.082110259,2.033966031,5.693169248,3.11787827,1.701727404,2.209312703,2.82318255,2.856217457,0.791573745,2.735255732,1.752080196,0.059413167,1.868654454,2.734696428,0.79544092,0.664463343,0.346598593,0.634552492,0.052980542,1.138924214,0.688383405,0.529948473,0.632479178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.313392494,0.81894481,0.251011287,0.618711053,0.576816551,0.095520282,1.233488968,1.261590663,0.65302112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419943153,1.238042486,0.315905859,2.744803831,1.027820991,3.520894808,6.296799678,0.111024187,2.474904019
Chr1-32032600,LOC_Os01g55600,18.88294353,7.947837378,7.322536729,11.10619837,10.52026938,1.202483202,2.305241232,3.506693612,4.768305522,15.07671546,1.856699881,13.28642705,9.778508648,4.83794103,8.978250057,3.298041133,6.049823417,11.74518734,15.13351821,8.076984212,12.19084349,8.418847967,3.464132672,10.1942496,2.16722682,9.932948555,0.575252464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.148298781,0.643929913,0.020979774,1.519276272,0.335398732,0.237974008,0.312486304,1.143261443,0.432220498,0,0,0,0,0,0,0,0,0
Chr1-32032545,LOC_Os01g55600,20.44865269,17.58722786,20.99841516,14.717761,19.98032668,17.47580761,19.48351216,13.92179395,16.94414084,27.96659347,49.06450318,45.95323679,40.33139975,0.317876419,18.4291217,16.87537849,0.283847323,15.02289428,44.42032389,63.31004124,44.56739377,55.39610253,30.0944753,35.61274364,54.38082022,37.85996721,49.77346686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.413738886,1.054469677,0.313332159,3.809338967,1.096449534,0.310324608,0.781380639,1.395185039,1.081327697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.863316121,0.686989309,0.995168751,0.409225616,0.427941132,0.918513374,0.169819435,0.668074089,1.056953736,0,0,0,0,0,0,0,0,0
Chr1-32032722,LOC_Os01g55600,34.60235451,47.76580928,41.25203562,56.4350143,28.97248677,14.74678504,50.08873839,16.26809099,25.36267787,43.31500986,8.798380607,38.4477181,9.012761917,42.71850427,42.9129961,75.47252612,21.40222047,43.83079802,52.76208711,35.33331125,30.78359168,53.97363344,51.92669692,54.21038776,48.71045667,5.368314042,30.0604165,0.266948338,0.485403639,0.451145313,0.677130985,0.941275966,0.447933905,1.525674637,1.163862368,0.614932384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167672895,0.714819359,1.657803721,1.3805067,0.433394264,1.586198497,1.328762489,0.796496085,2.299158738,0.547280943,0.330431378,0.136692201,0.477939151,0.050424161,0.812304283,0.458458082,0.972801494,1.079033526,2.181375182,0.216414924,3.221857405,1.689164096,2.135382477,2.964543941,0.986739969,3.079489042,1.562534361,1.359052337,0.821270962,1.697753004,1.296517301,1.972358324,2.060701821,1.533664151,1.436242478,0.847249164,0,0,0,0,0,0,0,0,0,22.3230758,16.45059396,23.97736134,22.58703213,23.2948316,21.53911349,27.46854827,30.29838804,27.70117495,0,0,0,0,0,0,0,0,0
Chr1+33304540,LOC_Os01g57599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.42635605,31.67120765,25.34220304,36.57868442,29.96494537,36.3507182,34.97037973,33.59252189,27.75657575,71.15213784,68.71274191,81.00065026,87.52412066,58.56193954,70.20213948,76.60152674,75.82820171,69.48495991,8.351661525,11.75587579,10.66366977,11.0477984,9.926897816,10.95515583,12.01026009,10.92956254,10.010316,0,0,0,0,0,0,0,0,0,1.063500371,0.750659823,0.831497463,0.568702207,0.958865471,1.715848243,1.378742004,0.455229771,0.17446513,0.515078968,0.012817874,0.819362459,0.755534737,0.136360888,0.873281675,0.229015883,0.573721092,0.311522369,8.863657514,12.09101162,11.04618087,7.9806785,8.943084604,8.081148301,12.16500225,9.603322213,8.566196797,0.182313913,0.90803223,0.374206469,1.117029191,0.815092166,0.644727173,1.514764807,0.202575227,2.186756506,1.27804247,5.811898773,2.743324253,3.041663763,4.17498201,2.900314618,3.141255434,1.82374831,4.543266406,0,0,0,0,0,0,0,0,0
