chrstrandcoord,gene,dry_seed1,dry_seed2,endosperm1,endosperm2,imbibed_seed1,imbibed_seed2,shoot1,shoot2,leaf_20days1,leaf_20days2,leaf_60days1,leaf_60days2,stem_60days1,stem_60days2,root_5days1,root_5days2,root_60days1,root_60days2,husk1,husk2,anther1,anther2,mature_pollen1,mature_pollen2,pistil1,pistil2,embryo1,embryo2
Chr1+17794513,LOC_Os01g32439,16.17516343,9.040086793,11.3270859,16.01530964,16.08215406,17.57807488,18.56807301,18.97557413,21.53909997,23.59563104,29.08163676,15.2585708,15.64861396,25.99007498,1.09473271,1.313582155,22.50571805,18.75207459,11.39680179,7.00413768,11.46508773,15.0312945,0.737961203,1.097193591,4.298409826,4.96019049,14.12001998,17.83367709
Chr1+17793157,LOC_Os01g32439,20.29213731,3.398172384,5.168804929,2.735888315,2.129284699,3.641666128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
Chr1+17794584,LOC_Os01g32439,1.924441589,2.987342886,0,0,0.659779006,2.184536305,2.178540234,3.933360281,0.672236932,6.759124034,1.084299279,3.210482441,4.000382001,0.276258546,0,0,5.195997611,3.171976385,0.108834724,1.008555225,0.915711777,1.090682963,0,0,1.865215409,1.587538718,0.69252584,0.978455802
Chr1-18459991,LOC_Os01g33540,14.7475069,5.415802896,2.710816486,2.852608033,9.926212823,13.51481662,13.16038413,10.68987358,1.243040292,4.529320042,4.346017648,5.539189462,8.143543637,7.524373202,8.456012239,6.74138516,9.784055684,10.40732211,17.03622049,18.57611751,36.57764558,32.8469122,88.19521059,84.56801518,21.30666873,22.13795373,7.961425174,9.022220151
Chr1-18459207,LOC_Os01g33540,0.198473087,2.693813371,0.24688549,0.845317133,3.73446787,6.509189377,0.153998633,0.957477181,2.091650958,1.872797321,1.960173214,2.157724801,0.910328713,1.9505227,0.157947392,0.641361574,0.70667467,1.902857585,2,2,0.08931633,0.198569181,6.688460605,10.06092216,1.995376338,4.335050619,1,1
Chr1-18459308,LOC_Os01g33540,32.29642621,8.455436394,36.62639094,39.95722958,41.09704428,40.35320687,17.14584193,18.29014466,16.90836923,16.57981527,10.35156085,16.52003022,18.58859259,18.43600092,10.77181739,7.442906243,12.77829456,12.89270908,18.75405196,17.31841467,36.91045907,32.53724531,54.68216765,44.18946998,20.74231979,22.03253824,44.66711644,40.39037592
Chr1+18772021,LOC_Os01g34080,5.081731613,5.62859018,3.256118317,0.405299632,0.233359103,4.496296919,0,0,0,0,0.375080141,0.192569124,0,0,0,0,0,0,0.10486185,0.716321307,0,0,0,0,0,0,6.041005555,1.339419891
Chr1+18774186,LOC_Os01g34080,27.81754038,40.24277148,72.68808767,49.34598145,56.94862115,56.33782872,31.63992617,26.99303955,20.50461898,18.03340463,20.650147,28.5599437,16.85206751,18.38877738,5.630915238,10.89649411,2.254864677,3.074986901,25.76622306,24.88283637,7.458832785,9.033213621,0,0,25.39789082,34.17343713,44.98271791,60.48331829
Chr1+18772198,LOC_Os01g34080,22.84823023,22.57123765,5.250157599,10.02020548,2.577145578,2.681469073,0.509718424,0.122964302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.147160375,5.879356618
Chr1+18774408,LOC_Os01g34080,6.290990025,7.114210963,2.621754168,4.049110899,46.57174855,37.9045521,10.78492711,10.17121364,1.768723071,9.911678651,1.764591284,9.58895438,6.309096624,1.207759904,4.410131575,3.194951859,2.171509763,1.56785971,12.5336228,22.05583012,7.271936037,7.162091456,19.7539717,26.64421881,17.06126844,7.385407468,31.54745857,5.914665076
Chr1+18772507,LOC_Os01g34080,5.397234844,5.754515086,0.722960519,1.895596119,2.741093957,1.589391473,2.719980593,0.743730503,0,0,2.847220792,0.661000693,0.660291446,0.892328359,0,0,0.222543782,0.671064389,1.291120816,0.847216386,0,0,0,0,0.270119731,1.010178649,0.032778716,1.220131251
Chr1+18772891,LOC_Os01g34080,7.414231194,11.74037955,4.014114259,2.714306555,0.082778683,0.277505462,0,0,1.79350113,2.295917396,2.937622047,1.581931542,0.660883025,0.7718276,0.606071204,1.009877804,0,0,0.661757916,0.828991188,0,0,0,0,1.469989166,0.214886957,2.193702492,7.084651785
Chr1-19181120,LOC_Os01g34780,1.64705118,0.373385852,0.751513511,0.814422521,1.597145921,1.446630862,0,0,0,0,0,0,0,0,0,0,0,0,0.617149935,0.959824886,0.624504239,0.101759452,140.3905113,28.28650323,0,0,0,0
Chr1-19179877,LOC_Os01g34780,0.512515147,8.130161564,2.49905653,8.21559211,2.235701025,0.256972454,1.404753956,0.873797777,0,0,0,0,0.556835685,1.272662506,1,1,0,0,0.836720264,0.196121955,2.373513213,1.231846709,0,0,0.922976905,1.58835201,0.73575076,0.0780817
Chr1-19178309,LOC_Os01g34780,25.05098499,54.11701942,58.24789561,58.46387385,30.23114043,25.10771717,28.45611324,25.86322059,18.9304479,29.59193893,30.48066472,32.91193488,27.67483872,31.58725209,28.19108132,23.65249907,28.32726717,23.19485403,17.16424697,18.10199652,27.76341873,29.43833771,71.34800921,19.83450188,47.92199456,51.28018917,90.97153887,86.74676387
Chr1-19180700,LOC_Os01g34780,39.80978078,36.82724066,26.40066416,57.14113048,49.18951086,42.78478643,45.03646265,28.69798134,32.04911653,34.81910485,51.90344199,51.6144529,20.9894938,48.57845807,36.94994513,24.65144816,27.50790901,19.11147509,16.49326819,30.39598002,45.29054826,61.18585412,61.34212753,43.92456372,80.27020695,79.6021847,43.03110264,0.985880432
Chr1-19180458,LOC_Os01g34780,4.381779464,2.409073252,10.16777381,11.87258141,1.161912851,0.951544925,2.137055342,1.253189173,0.336285171,2.221286176,3.278603258,4.785496621,8.356071181,5.883682793,0.535937231,0.781357374,3.932228756,1.673258673,0.090770784,2.910580146,2.24627127,5.874568857,87.8787757,292.5048018,7.070155929,4.641627984,1.116520753,0.140591321
Chr1-19177781,LOC_Os01g34780,47.77459561,41.21911314,85.18477689,70.86478417,33.57280257,48.16016526,34.68707554,47.11985852,45.14371739,47.66605253,38.97004386,36.09510878,44.96938776,46.28516404,58.85294901,59.37518186,24.28072196,23.86581947,17.40332177,17.08254576,23.92644136,25.33709886,7.932980035,8.322663679,54.82114352,50.60479868,57.02559024,56.48814121
Chr1-19178588,LOC_Os01g34780,13.62435737,11.11232703,23.62531378,18.5894008,16.23882813,0.985471586,11.19314797,18.13300914,14.64906176,10.04223053,13.79898632,21.34798684,21.39343621,23.1482511,17.66506377,22.00002015,18.8404428,11.51517365,27.77167343,29.03349588,20.63158554,20.87041381,3.664693046,2.066043905,27.38717418,20.53065324,12.87271703,14.9191381
Chr1-19181406,LOC_Os01g34780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.84042725,26.71584046,0,0,0,0
Chr1+19961940,LOC_Os01g36070,15.48810295,6.464037456,31.29526351,38.57825016,35.92578548,27.92386254,65.13089717,42.10855432,80.35009948,73.49535785,22.62198129,27.49228164,18.66794869,12.58026289,70.36198486,60.34342003,41.76021696,55.45441677,11.77849297,7.718445359,30.20173163,26.5613204,29.27855249,28.16473648,17.90251634,36.45691327,26.98893819,19.42920159
Chr1+19961776,LOC_Os01g36070,32.30209889,40.45395372,72.90636703,21.2213578,18.5637698,24.42737981,67.49032528,68.63666637,56.20714291,49.00672192,30.42530859,36.81854179,17.78794271,11.04837962,99.35787831,90.87388774,43.8559626,36.87802263,15.28539332,7.047163911,55.76887551,46.13000245,5.868195766,2.719337439,35.40304578,33.87675942,14.25342305,16.02440362
Chr1+20326050,LOC_Os01g36630,9.595819859,8.255547949,13.53059552,5.709168189,2.355711288,0.190771855,0,0,0,0,0.885273624,0.798714804,0.023072842,0.088579323,0,0,0,0,0,0,1.073603973,0.514578647,0,0,0,0,9.894142372,8.358562414
Chr1+20325998,LOC_Os01g36630,7.834779716,14.57862366,6.519176202,3.272820277,0.650782917,0.870395517,0,0,0,0,0.478110591,0.10901358,2.920460846,2.033736876,0,0,0,0,0.628228029,0.244417199,0.266230645,0.522915633,0,0,1.730068756,0.269475834,2.702939285,2.909082185
Chr1+20326293,LOC_Os01g36630,16.11026158,6.651457323,4.168322122,2.970431878,11.52674124,24.74709204,9.271951068,11.49151037,4.328928071,5.329791687,4.687822545,4.48684043,9.190996455,11.49711031,3.404030827,0.402513166,5.037219385,6.887658321,6.8762968,5.709550709,5.734937525,4.586943182,5.711485269,6.370747529,4.375690661,7.099504967,13.62100713,12.73649422
Chr1+20334834,LOC_Os01g36640,0,0,1.99649774,1.997065213,0.776214254,0.703795486,1.437961032,0.143611372,0,0,0,0,0.869084893,0.51771145,1.169913705,3.022040215,2.87614247,3.976765571,11.42978929,7.408774297,2.060751584,2.40780821,0.756454365,2.617917073,2.53194229,1.695575187,0,0
Chr1+20334066,LOC_Os01g36640,2.557119923,1.80264083,0.409681689,1.279223684,0.402074471,0.018069362,1.622536105,2.043071794,0,0,0.840950791,0.115522113,0.697150586,3.777346989,1.288468151,1.053923896,1,1,2.028997988,0.388003737,0.473903269,0.154634979,0,0,4.388037527,3.647769103,0,0
Chr1+20335020,LOC_Os01g36640,1.131998828,2.26461801,3.200960311,5.571863877,0.70924163,0.86659711,2.647578178,1.635120361,4.494410324,4.569310072,2.899134638,2.673291583,0.251496668,1.359425688,9.355351823,8.56278316,2.350524844,2.875307039,3.615317051,1.041278535,4.33316735,6.351029743,78.61383075,37.82184365,2.049829245,1.126515299,2.341998579,2.051902881
Chr1+20334364,LOC_Os01g36640,0,0,0,0,0,0,2.20707951,1.819612179,0,0,2.110719173,4.175776253,1,1,0.194301453,1.027642637,4.524011325,2.246634678,7.868873785,2.906956976,0.440116335,0.110544062,0.009346384,1.500390724,8.432306436,3.131509616,0.54166056,1.334567589
Chr1+20334613,LOC_Os01g36640,0,0,0,0,1.98676454,8.799083396,34.32874513,1.873822914,10.47838895,0.16466501,7.482301698,9.645659816,12.53229497,13.551183,19.68496939,15.63238794,26.31055024,25.49072874,22.77756999,25.0252918,12.49823922,16.21894391,23.84323127,9.840022516,21.38834766,20.09050359,0,0
Chr1+20332204,LOC_Os01g36640,0,0,0,0,0,0,2.304620069,1.626315932,0,0,0,0,0,0,1.127872884,0.043448588,2,2,3.114745303,3.743439494,1,1,0,0,5.613297038,5.994170186,0,0
Chr1-22472487,LOC_Os01g39840,2.116641158,0.429198571,11.02894004,17.1320994,9.189473901,7.336184509,8.181670104,5.935290549,6.98782904,2.433908794,10.97075636,9.802072962,7.864285728,10.65299659,3.207149019,6.065765556,7.243018374,7.342424992,3.818551849,3.613551764,7.885519823,8.056898527,0,0,12.46604374,9.844360314,3.591214893,2.405978798
Chr1-22472669,LOC_Os01g39840,17.39945145,28.36082133,60.52303776,31.49879703,13.63652452,12.65360923,5.887250109,9.281054275,11.64303385,7.849709406,15.86776227,14.91303855,9.754997535,9.768853972,2.749221056,3.496230266,5.860104476,0.225722159,14.44763488,35.2130752,18.59787145,17.63846839,0,0,10.45400352,14.54650615,24.30944753,21.59596885
Chr1-22955068,LOC_Os01g40630,34.04528316,65.84056188,127.2972619,102.0581904,26.40751926,25.47500038,116.8934054,114.8899373,1180.191341,1164.232496,1299.319042,1177.047669,274.0288238,263.3342847,27.94930841,28.27245772,250.4513009,352.0624521,68.53155603,73.32921607,35.15453166,40.0680778,162.6976661,117.374225,27.85607874,8.600204081,5.701973532,11.01728743
Chr1-22955272,LOC_Os01g40630,8.656192186,3.364054726,7.242363558,4.441447983,0,0,0.380117195,0.586440758,0.554899471,1.183507884,1.211171198,1.777163529,0.744975009,0.782057765,0,0,0.142591369,0.303717206,0.398843322,1.00452796,0,0,0,0,0,0,0,0
Chr1-22955184,LOC_Os01g40630,6.435979442,2.093189062,0.256937408,0.952865859,0.512951429,0.784531057,0,0,4.519815283,12.70180049,10.23236703,17.88300497,1.824614971,0.318753299,0.391738957,0.786678712,3.738344462,0.65101652,0.362369563,0.642562542,0.536481328,0.50477128,0,0,0,0,0,0
Chr1-22957028,LOC_Os01g40630,0,0,11.63609253,20.24017551,0,0,1.182310363,3.66195386,0.847929708,11.33488071,11.65636662,3.91549615,1.305160888,1.01921918,0.863296074,1.019463548,2.085497179,2.544747215,1.59380286,1.826448104,0,0,0,0,0,0,0.641716166,1.040282871
Chr1-23818659,LOC_Os01g42010,6.800970658,4.110135161,5.625434809,6.305768821,0.945405122,5.665135727,1.958671071,1.387322418,6.748987382,9.002135709,0.491618759,3.710010459,3.231736616,2.295551987,0.088745511,1.529140145,6.401464262,5.585570248,1.668640266,1.143838293,1.567597735,0.988010934,282.8428824,39.97443498,1.212554987,0.425638079,9.022024152,4.868930473
Chr1-23818558,LOC_Os01g42010,2.378022133,4.436657927,9.843246602,24.60231192,5.546600158,9.584123412,2.93208324,7.505453178,0.586860879,3.764716023,6.800497207,2.094843482,4.247714196,5.667083193,6.136140321,5.699027,6.043524999,3.788076043,0.301918328,0.757695224,2.65700905,0.218384106,1.945229504,0.180334502,1.810687802,0.928422827,4.001218932,6.940731079
Chr1-23815163,LOC_Os01g42010,36.56974652,27.22425307,52.57100109,44.28937386,60.5830057,47.2559561,71.78759912,84.37835572,55.98836228,52.71490691,69.60162434,84.72596621,83.67398399,80.4516286,107.6338272,76.85106674,6.439162324,81.23742082,64.79514622,64.11275772,110.2803189,102.343646,93.82883889,118.731212,32.46597285,38.74378129,72.54002041,72.45109115
Chr1+26396056,LOC_Os01g46380,3596.184248,3319.284699,1704.126128,1671.371557,1855.972505,2070.002361,103.5641327,125.0641367,220.0406829,238.3363103,359.1995359,365.2624608,1150.683757,1179.745617,429.1001618,470.7723347,950.2111047,714.6013914,479.2083351,466.3449611,231.5737698,243.4236689,199.1058505,1075.382888,1076.041131,1244.178929,6672.043789,6625.974062
Chr1+26396273,LOC_Os01g46380,10.41637787,9.497196911,25.74348828,23.58095584,12.99466432,5.615350331,1,1,0.95288894,0.219139993,3.194916362,1.829642249,13.20347187,11.25471501,2.563847611,3.731018711,7.50663173,4.699279707,10.27845505,7.428465658,1.965477434,3.319757729,11.33071899,4.258147941,3.615310896,4.169747328,11.15609469,11.11382295
Chr1+26395170,LOC_Os01g46380,2.130528178,0.435667178,0,0,0.229292043,0.805794458,0,0,0,0,0,0,0,0,0,0,0,0,0.405558637,3.641325873,0,0,0,0,0,0,8.61672415,4.887455909
Chr1+27121300,LOC_Os01g47450,1.199832549,1.63574011,0.693810781,0.18180652,0.339821119,1.270347467,5.123021266,5.545002758,2.106662236,1.394062408,2.426265276,2.255506171,0.073218229,0.073058877,2.518706416,1.656530119,0,0,1.642782519,0.769515506,0.120224253,0.271916972,1.912349065,0.935023911,0.148900834,0.056652459,0,0
Chr1+27121098,LOC_Os01g47450,11.10102717,6.922819255,0.792951461,1.608716143,0,0,5.668391482,0.344877525,1.755102431,1.550924947,3.380572504,0.353680295,1.322664726,0.759582031,0,0,0,0,0.889952715,0.323884482,0,0,0,0,1.44905955,0.565747084,5.434043849,5.982105451
Chr1+27118496,LOC_Os01g47450,0,0,0,0,0,0,3.681512848,5.1668014,4.379218386,3.777107021,0.196683839,0.246730796,0,0,1.423755849,1.108321948,0,0,0,0,0.661869804,0.596311555,0,0,0.434219933,1.246723549,1.179391473,0.710322256
Chr1+27121176,LOC_Os01g47450,28.55396732,28.1135424,21.52031162,18.00504472,20.97020424,4.803476054,27.28951851,13.68583654,17.88005547,30.46783465,19.99168797,16.13822418,12.63359133,11.50665817,5.110694169,4.164755538,1.710925505,2.829005933,19.6534092,9.583412121,4.466630682,6.243841989,0,0,15.59455387,12.54684267,36.16184624,41.69928541
Chr1-27303385,LOC_Os01g47740,90.54898248,122.8620705,52.22822846,24.03740627,116.9014136,73.6355357,15.47610243,15.24335881,16.04380192,19.53357427,16.71931288,13.34110263,15.6276716,15.74906147,15.03342863,17.94949069,25.64083154,33.57869807,67.43624408,56.95573947,341.0963749,416.255096,1088.335795,913.7426988,20.90180882,25.44277756,78.72487404,74.99405008
Chr1-27304939,LOC_Os01g47740,1.782632821,1.347763585,13.20814857,7.549435968,1.724227884,0.013650622,0.415226597,1.371972084,1.396465891,1.585546049,0.086026924,0.031240809,0.452924703,0.875325797,3.23058773,0.189888811,0.96265527,0.569295126,1.589315677,1.510459714,0.433535831,0.118481178,6.111955029,1.586044935,0,0,0.168235982,1.08102895
Chr1-27303263,LOC_Os01g47740,135.0278009,173.6866865,218.6643261,213.1065155,220.1153274,264.8636394,54.71371365,66.82411841,91.96074533,77.53820757,100.4138606,103.1019713,76.52230859,74.84575069,76.08965086,69.73784181,88.87893678,84.21644304,215.7051079,217.6127007,640.3818138,694.7049141,3524.730684,1454.765084,46.24767104,45.8916083,35.94121916,26.18786698
Chr1-27309331,LOC_Os01g47740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.07040769,139.7889112,0,0,0,0
Chr1+27626106,LOC_Os01g48210,3.825502335,3.806059989,6.98897669,2.168943935,3.098847935,2.388518645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.735166741,9.808600852
Chr1+27630341,LOC_Os01g48210,93.70192143,83.90273645,75.7613552,61.51850431,73.65103532,74.84492288,21.65228924,23.99988759,27.27497731,31.28430702,40.95902393,47.0584317,31.67660522,34.18252825,23.08816105,25.41726487,25.54144407,25.46677186,33.44931909,19.8745619,31.28519733,29.86212318,22.52151534,64.81718524,52.77798073,52.28531621,74.74505811,93.39908666
Chr1+28009684,LOC_Os01g48810,1.847062318,0.842486933,0.486081126,1.927531752,1.713711246,1.088403061,1,1,6.387055997,5.53431146,2.478205227,1.438577181,2.512836503,4.462011695,1.647712485,1.111481585,0.034481872,0.520367757,2.534627632,2.980436561,4.165562549,1.476492408,0.672033949,0.319178934,1.418638884,5.378438818,0.84018138,1.272968167
Chr1+28011784,LOC_Os01g48810,466.3242043,407.7859288,395.8053021,355.4260943,249.9634015,281.6557596,59.40739029,60.48361581,120.9682552,145.7066682,177.1155203,195.8153764,204.5741048,203.456958,70.19607094,78.56406017,76.48666617,73.65345707,77.61785567,55.88250419,58.57982042,71.9891198,52.86801534,201.1618887,80.10670913,137.7050298,546.7518286,559.4094598
Chr1-28099906,LOC_Os01g48960,2.269957557,3.33328789,1.796074757,3.018439405,6.35223114,15.73417743,13.36676037,4.710958372,1.726647921,1.103725933,0,0,3.090448193,0.213173625,9.639211172,13.46116843,2.614642962,2.866617844,4.412652453,4.52294429,9.331143303,1.387903917,31.48676094,10.11447466,6.409904652,4.305784604,5.451718284,4.857599555
Chr1-28091212,LOC_Os01g48960,194.0147573,217.4010596,231.249747,209.4469828,940.3562951,637.8528078,387.3890531,500.420961,66.50879866,171.328591,70.96115929,76.56185524,185.4141107,160.1811012,379.6842567,327.3314874,476.2895607,443.2083389,141.2687189,208.137892,801.6047989,693.7154854,545.5211183,329.3449127,128.5127178,146.5035925,101.7907766,45.6648415
Chr1-28091086,LOC_Os01g48960,0,0,2.367891588,1.309223702,0.746510466,2.860003949,0.533385548,0.434198267,0,0,0.017712958,0.826320489,0.23980035,0.05807124,0.841532476,1.013210779,0.167629073,3.147070633,0.69633187,2.418759548,2.026596281,2.718740118,7.995777555,3.593234134,0,0,0,0
Chr1-28102214,LOC_Os01g48960,0,0,0,0,2.578368734,1.259226965,0,0,0,0,0.066385424,0.574974421,0.695694192,0.816811257,0.688678763,0.315332978,3.273538708,8.055167111,0.615385076,0.379124635,1.093407843,1.083410899,0,0,0,0,0.223825289,1.038317328
Chr1-28450288,LOC_Os01g49470,0,0,1.125257521,0.488889626,0,0,0,0,0.03707506,1.014840549,0,0,0,0,0,0,0,0,0,0,0,0,230.7409319,87.26449746,0,0,0,0
Chr1-28458036,LOC_Os01g49470,21.48164775,13.70082532,27.71416589,9.070646511,34.62539756,31.7529745,24.6334085,15.6709005,11.0910327,9.650990577,19.91934979,21.56452302,5.068573545,5.547939507,5.856641696,18.00943102,5.195065893,10.13496033,2.091600331,3.959794654,9.40318265,7.742611271,8.206203939,4.795196542,1.839617262,1.87417663,18.29602849,17.56505526
Chr1-28447887,LOC_Os01g49470,92.71688424,52.14612173,44.17776601,67.4704865,43.79611512,29.15099248,80.67533575,75.5484244,182.2471684,154.0736844,180.2951798,186.9074314,95.02293439,89.99649521,41.77715797,51.13112268,20.0256584,25.15470622,50.46987849,26.56963676,77.06978405,78.42661941,61.47274607,53.18225712,43.55046053,40.87504754,36.77320134,37.3296866
Chr1+29459328,LOC_Os01g51250,10.67495956,9.223060694,8.537019674,8.336916456,2.881777674,0.909898176,0.157556414,0.222028829,0,0,0.7516803,0.510726378,0.365019926,0.70112325,0.370716952,0.144110095,2.887765662,2.458276449,0,0,0,0,0,0,1.486122507,0.117157544,7.749755667,5.072499991
Chr1+29462796,LOC_Os01g51250,9.443513811,11.61783646,23.52169234,10.73152849,17.43589136,14.0645394,0,0,0,0,0.622609351,0.329035472,1.515651834,1.2952617,0.519940765,0.38822948,2.040527235,0.68082026,0.231845771,1.807389936,4.190692572,0.144323772,4.252504246,0.587825756,1.287158977,0.337045772,12.622634,1.904750641
Chr1+29462866,LOC_Os01g51250,117.7626666,81.22631799,220.6635596,131.9474806,56.00309187,73.59990423,39.76153729,48.62264109,18.48513332,0.070197398,36.90033442,35.03548748,70.48604956,35.28778369,50.11506243,38.52645977,185.7817549,197.6255831,44.36950504,33.64063897,124.5655598,113.699901,552.2310363,446.939877,31.58006072,37.45719363,70.67133707,86.63126877
