chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,dry_seed5,dry_seed6,dry_seed7,dry_seed8,endosperm1,endosperm2,endosperm3,endosperm4,endosperm5,endosperm6,endosperm7,endosperm8,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,imbibed_seed5,imbibed_seed6,imbibed_seed7,imbibed_seed8,shoot1,shoot2,shoot3,shoot4,shoot5,shoot6,shoot7,shoot8,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_20days5,leaf_20days6,leaf_20days7,leaf_20days8,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,leaf_60days5,leaf_60days6,leaf_60days7,leaf_60days8,stem_60days1,stem_60days2,stem_60days3,stem_60days4,stem_60days5,stem_60days6,stem_60days7,stem_60days8,root_5days1,root_5days2,root_5days3,root_5days4,root_5days5,root_5days6,root_5days7,root_5days8,root_60days1,root_60days2,root_60days3,root_60days4,root_60days5,root_60days6,root_60days7,root_60days8,husk1,husk2,husk3,husk4,husk5,husk6,husk7,husk8,anther1,anther2,anther3,anther4,anther5,anther6,anther7,anther8,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,mature_pollen5,mature_pollen6,mature_pollen7,mature_pollen8,pistil1,pistil2,pistil3,pistil4,pistil5,pistil6,pistil7,pistil8,embryo1,embryo2,embryo3,embryo4,embryo5,embryo6,embryo7,embryo8
Chr1-3667505,LOC_Os01g07630,40.80240752,42.29746013,17.850647,8.048653226,16.01951185,53.84465932,33.87144257,68.57182367,27.29543893,40.34568059,28.73949137,39.49372022,31.02153249,32.26175114,22.93296812,18.89969661,32.7808999,23.37440119,19.47018314,7.808313084,30.59746072,23.18241718,34.06445868,17.9444292,77.68868116,77.73979618,80.42385993,75.57094854,74.17432303,75.49690489,73.1266042,75.15248819,15.41567183,17.75454316,25.52038973,9.535828678,37.51516761,27.37891191,16.57086711,25.5398563,12.97594424,13.96815606,9.280464233,13.46588636,15.70616701,15.13657526,9.997101168,14.06066453,16.01113232,23.15531699,24.60287602,18.14601227,17.67780896,32.41621788,42.01005605,30.250855,48.22358913,52.89712919,45.78654837,39.2553194,46.95399522,44.9988994,40.83730084,49.38369095,11.45130276,19.15577585,18.15324705,13.3731439,18.47249039,20.33027062,17.89883234,16.74787283,73.53406017,65.08410755,74.55570942,63.56642542,41.29798711,80.51760497,83.17334978,25.6094968,23.99994503,22.83050555,23.80083288,25.04725559,23.01258042,23.78587543,19.57141821,26.14775476,8.535563594,46.76249228,17.56208666,15.69921941,8.883707568,44.52114506,51.85604852,29.6564193,80.92959985,47.55083282,83.72832768,42.74365315,73.46167066,53.148344,53.8373153,77.56462137,21.54551568,31.96721413,51.7786775,43.33867352,0.246474617,37.21983771,48.847597,6.425979556
Chr1-3667570,LOC_Os01g07630,8.557538629,2.348942818,2.70421438,0.4521861,0.047570445,1.319454698,6.996417042,0.598794914,6.97283495,2.662967327,4.546204312,5.264011424,1.907214668,0.164502807,4.749364977,2.980028025,0.354758336,0.467368882,0.071523884,1.017108754,0.402177064,0.581929823,0.524607594,1.149768795,4.165082123,2.041633953,3.134605943,4.162545411,3.739432216,2.164380365,4.253906439,4.337901911,1.253833965,1.868342654,0.136077904,1.778350068,1.511487616,2.379680935,3.990685777,1.032355187,0.716049879,0.182980263,0.955623825,0.792725923,0.568587684,0.236479912,0.695507212,0.396353083,2.110794741,3.386957243,0.793675341,3.870889405,2.656787754,2.05132485,2.125486007,2.721598357,2,2,2,2,2,2,2,2,7.297131679,0.654616927,0.030194751,0.526451467,4.794050689,0.537028399,4.724625739,4.765186534,5.648898975,4.075294575,2.481616705,3.223201072,8.204157516,4.539009184,3.902176878,3.744361256,0.460513899,0.387948588,2.618211016,1.216075352,1.288422016,0.979438158,0.299649314,0.143271327,0,0,0,0,0,0,0,0,1.097643931,0.265149297,2.557211586,1.283496927,0.105483159,2.317326303,0.866816093,2.943244758,0.349421573,1.385211351,1.408536985,1.382747794,2.857788953,1.566192436,3.073087121,4.425513595
Chr1-4622011,LOC_Os01g09200,2.089549469,11.7531955,7.308469778,5.453374723,5.260070201,5.795530449,9.808234216,16.16738345,26.96392511,13.07919516,23.98027987,13.01936126,7.33111352,2.303865414,3.540962311,1.518852201,2.352871846,1.920271595,2.921058278,2.096297563,2.569985181,1.777138202,1.756469781,2.824004591,0.53158534,0.706889085,1.111079339,1.275876905,1.106002351,1.392634661,0.821808994,0.209451876,2.426055564,0.86828546,0.35788971,1.263915605,1.064499528,0.453938274,0.505978615,2.357942637,0.132825138,0.340276119,1.580189276,0.399155816,0.582991361,0.541600621,0.562548533,0.179108714,1.964456334,1.699207968,0.332570704,1.367720088,0.457586465,0.929963816,0.969852334,0.004618557,0.057541556,3.039655138,4.406505762,0.154354785,1.218046659,1.213776641,2.356927387,1.943005345,7.411609481,8.515081264,7.048442756,8.94295206,10.33875759,3.637870465,3.366134872,10.53287334,8.563933176,3.675723787,3.792076366,3.53197052,4.728630534,1.029672493,5.570291762,5.030798473,1.441194291,4.032111957,1.701302185,0.035328904,3.648525891,3.147485185,0.733402726,3.0788777,0,0,0,0,0,0,0,0,3.941524898,1.643098405,2.792910256,2.872165073,3.775059311,1.390280307,1.496809596,3.190553981,6.707536997,7.055854812,5.772976764,3.924312557,7.719418204,2.340975748,5.270193118,5.258669903
Chr1-4621815,LOC_Os01g09200,86.06968528,183.9226438,121.2718475,120.0646211,177.2870617,189.6988506,96.98106955,160.1697064,195.7754742,164.7933589,153.8967441,106.835575,125.8761489,127.6927292,99.5620782,107.3943896,99.25936992,149.7713067,191.7973982,105.6111011,134.1560655,95.75202474,127.4216039,118.0942272,194.6109966,178.7687803,189.1704872,186.0904488,172.3141979,212.9281121,192.1554779,144.282024,167.7884251,152.4931992,164.3093721,136.4138083,142.3355,158.6073659,111.5931468,190.011877,177.367553,135.7574199,189.2634996,113.397669,187.9715857,198.2352805,183.3575955,144.45386,163.9514006,165.0883908,180.5029293,171.0536497,165.5937557,152.82474,150.108393,171.8331287,428.7494379,368.4932287,317.1398277,424.1144414,390.1119402,461.9783603,365.671816,341.5164453,901.9312551,1011.608765,958.4159768,1001.735304,965.3810781,1023.440857,973.0258692,959.769107,127.4060909,150.4805142,136.41553,122.0369029,121.9932688,140.5083238,116.0866515,175.6803499,141.4043155,144.6768529,130.81485,145.119163,145.4103606,116.6307444,129.4436466,147.1442626,3.339824945,171.0056394,40.78404687,29.32143245,205.5332126,210.900038,226.595907,176.9805669,104.9546352,113.5974182,118.3156948,109.8081695,115.2157791,100.0772372,127.2554823,115.8565879,146.093079,156.6430241,169.3965133,157.5299888,156.793339,134.9560829,122.5670146,144.3053424
Chr1-4739277,LOC_Os01g09320,311.11224,214.5076885,231.0238959,208.1515451,180.2183854,218.3605844,317.9629323,269.6833322,276.9791093,349.7217381,217.3682279,357.3929532,292.0468087,270.7980781,289.8714681,292.9979204,371.3061713,380.7470702,351.6831555,396.7775345,347.2872411,337.5365617,359.0958347,339.5524319,228.1277106,259.4684699,240.5333115,242.6382368,262.4573436,246.4243848,264.6657678,238.0316903,703.8987327,695.6486502,692.5865201,705.9611344,694.0489021,711.8112173,629.4879603,738.4732913,480.7798748,568.1714834,579.0088208,553.4161716,622.9439427,554.9133843,631.5637012,576.2817283,641.1923842,513.957978,684.4930304,691.911839,621.6986468,592.6079749,584.8550514,557.3508944,225.0803361,224.1074184,224.9833372,229.2087856,224.9887196,229.2567981,234.6949825,219.1346616,952.4990923,866.8698767,855.5935222,893.5365691,891.0427765,787.9844151,829.8338612,720.7770232,491.7857692,491.1067151,479.5280788,493.5918992,490.6326618,484.6724619,493.3965395,474.2162638,200.4789488,196.9438929,198.2980242,197.9942903,193.8126379,197.4243359,196.0933047,198.6508354,320.9258006,661.6696511,371.0651431,342.7496927,75.42183362,202.9232954,463.2471133,216.1611269,248.2739137,242.9464011,258.7630791,247.556705,252.5389593,247.5001177,247.5403783,252.0116625,295.5429453,294.9356477,302.5734505,298.5674493,292.8137474,299.0233685,293.916178,303.8818549
Chr1-4738981,LOC_Os01g09320,1.604103516,0.256670797,0.93964743,1.695025455,1.473752195,0.136027029,0.186320454,0.033298801,1.732760066,3.050883841,4.618434864,5.721748198,5.384918108,6.365629163,9.971282563,0.045347262,5.970951632,7.350445054,6.369438155,9.175643482,5.449581851,7.711418979,7.69642217,4.601734084,0.936809209,0.058723578,0.199839987,0.10274756,1.098541587,0.017065824,0.346039148,0.460791333,1.839859667,0.386601231,2.231235048,2.252684927,2.317331937,1.431510127,3.221781092,1.722011704,8.377188903,9.610559621,6.719470289,8.34033742,14.77089343,8.644173273,15.40335765,6.648500505,5.193788793,2.267459995,3.264513862,4.227837395,12.29484977,0.456273529,0.684124338,3.248437475,4.79899516,0.367502701,1.260432405,0.072454438,1.693734088,0.292471038,1.488736181,3.873685683,15.43059826,15.58160545,14.87217696,15.77078421,15.78591853,15.81611099,15.74663726,15.84881409,6.190998088,0.741037444,2.311561483,7.419330086,1.92867439,5.420065311,2.06827063,7.348666135,4.883811186,6.233878919,4.190357367,5.680421115,6.186638789,6.600420638,6.898316448,5.708659708,0,0,0,0,0,0,0,0,2.912663843,0.71400611,3.136339241,1.097021362,1.828006898,1.138525592,0.367809797,0.163660837,0,0,0,0,0,0,0,0
Chr1-5215747,LOC_Os01g10010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.634093919,0.591496781,0.512372281,0.513639448,1.931377828,0.446217133,0.056149764,1.252886313,0.372548065,0.636387242,2.444372908,0.940310335,0.432349587,2.284575804,2.25472432,2.881232653,0.424632966,0.247805733,0.336535092,0.173474872,0.293841386,0.760663732,0.186372812,1.113523237,0.146487917,0.398766243,1.25552277,0.416185063,1.128037869,0.886076887,0.693671822,1.549465891,0,0,0,0,0,0,0,0,3.905467366,7.625724986,5.14389035,4.857413953,6.256044066,5.0970775,9.161805422,2.827201235,2,2,2,2,2,2,2,2,0.54792688,1.094555107,1.920334471,3.546422772,1.474691304,0.578734055,2.159296362,2.026282431,2.895954024,1.230290778,1.599990649,1.554373287,1.891538702,1.908756487,1.471438644,0.256093382,0,0,0,0,0,0,0,0,1.197977762,0.063471672,0.198055996,0.662049673,0.127805402,0.197960536,0.064274646,0.303754699,0,0,0,0,0,0,0,0
Chr1-5214017,LOC_Os01g10010,21.37289898,18.9730557,32.18428267,12.11768642,24.01314475,8.895719879,27.57954194,25.46642302,19.49622497,20.78788041,21.15265183,18.73671431,21.19454197,25.10554622,18.05154161,19.95639833,18.73773577,32.2675563,15.05784648,22.69008635,24.9036841,13.35733679,26.08524364,24.11471006,49.95524171,48.57472263,48.92923212,48.99671108,48.2620254,47.91558807,48.72221904,48.4167146,44.57301539,41.94310016,44.24183258,43.71421241,44.83977292,45.11943933,42.17450928,43.44842005,24.55985937,42.44727776,13.02586254,35.61544329,30.37266485,34.09389422,49.6243245,27.04335135,33.43051344,21.05675326,33.15824409,29.73511708,44.523127,28.20895368,33.64728781,29.84310151,44.24622694,48.05469193,42.35148645,46.10791961,40.12288645,50.16147839,44.91732486,45.11030208,21.06539867,32.13114434,21.59163317,29.06455025,32.85648191,29.16312877,30.55329283,25.60346593,39.10014821,35.68059315,34.75583213,38.42101339,43.59919759,41.60131742,35.96881899,37.80779736,62.44776474,77.89994682,68.71741794,68.10361517,63.10361566,81.37900551,80.71248597,61.15710079,9.789670291,39.19090808,8.744297107,111.5319661,46.55729991,21.36634234,18.11087567,40.17541336,44.86054238,52.18781956,46.08680652,46.73720282,49.1333907,53.52864707,53.0877753,48.22878459,34.27650763,27.88459084,29.9887938,30.25076409,30.17444339,32.93870111,29.4048962,32.87451591
Chr1-5215847,LOC_Os01g10010,4.785301187,3.412498543,1.06641567,3.381093821,2.761206681,0.392311745,0.227171536,1.038875556,3.964297527,1.577701144,2.293663667,0.553572252,2.93440752,0.781735364,1.82114465,3.693460383,0.156802266,1.859747909,0.153251706,0.239436766,0.152933648,0.158701805,0.145511105,0.348443985,11.05552052,6.153586465,14.89537325,10.41696177,1.674477958,10.11956608,10.89657719,9.381419783,7.863324131,15.2456711,5.136990372,2.830296102,4.234274309,3.584502277,8.400469218,4.889664932,1.805760389,2.865296886,1.045975741,3.838732769,2.240357698,2.549559614,2.71768507,1.687729872,2.225455912,5.97629272,5.01033854,5.681628373,4.01868529,4.502074195,4.352038643,2.578946186,21.36889682,20.98066826,26.12104604,25.43980137,22.64035036,21.92821924,14.35522376,24.27714084,9.137167966,7.308531471,6.486597616,16.31792974,3.84726693,8.100301508,5.531545571,11.90524812,0.082362441,0.367782372,0.810425291,0.827905029,0.759068264,0.37084542,0.718284952,0.220176971,5.106568141,2.928673567,3.355190167,5.496307512,7.950520503,9.509344191,7.012037594,5.213163615,2.052819214,0.715617061,3.503672663,3.715404734,7.752775518,1.030026891,0.966020761,0.731512929,0.05511055,3.968886861,0.957345515,1.013535184,1.834911141,2.393453415,3.640757846,0.630953213,0,0,0,0,0,0,0,0
Chr1+5412511,LOC_Os01g10280,2.794852725,2.013023151,1.530073054,1.638137045,1.928334898,1.152338161,2.09374615,2.331151354,2.30512911,1.621806688,2.197091786,2.882207145,2.225576449,3.578491372,1.708591539,3.035182671,2.025383843,1.390118556,0.316866475,4.144648192,1.629661604,3.869513372,2.647643201,2.09159411,7.809762376,15.94352133,11.93263024,5.347262714,0.323682379,1.544308529,10.57968447,5.132411972,0.356725525,1.21351738,8.276402347,4.299078391,0.18513805,2.034794588,1.288212375,0.923746147,3.270622979,3.633395307,3.287832377,3.950506916,2.589271648,3.396996773,3.451241227,2.155163816,5.383687005,3.093505251,1.945200312,1.270354952,3.044959711,1.344100879,2.52862041,2.179549829,5.419236569,4.717194991,3.503551028,2.527798885,5.087013305,5.396636085,3.81021452,5.288303775,2.968334319,1.950162736,2.955469166,2.588644895,2.900404837,1.375893806,0.740954055,2.459679982,1.680805042,0.290446179,1.569159643,3.912688,5.252100982,3.029568926,0.78646071,2.667078226,2.72556397,0.217333062,1.977388963,4.124911966,1.474978377,1.100542852,0.788403456,1.83316521,6.812493749,1.950712903,2.391451015,1.310335887,6.883204036,6.131548508,4.072981029,4.175933261,9.97604233,7.535346022,5.297080916,1.138378027,1.699531695,6.884906572,6.071105692,16.20465805,1.18412462,0.635586951,2.669327776,2.10123686,1.005683727,1.29081528,1.595932357,0.029630938
Chr1+5412761,LOC_Os01g10280,0.323833158,0.251254248,0.361164882,1.364455318,0.115701391,0.647518776,1.622552172,0.74683763,0,0,0,0,0,0,0,0,1.334403385,1.392096619,0.062893682,0.672030161,2.997973578,0.413461342,1.446144037,1.301139914,0.676474916,0.801193428,0.250461366,0.508581716,0.001279304,1.138353156,0.758855533,0.162212981,0.06135734,1.398308929,0.835607423,0.591665978,2.323643859,0.549557839,1.897644277,0.04673985,0.611863506,1.113662814,1.700912565,1.707621735,1.766770871,0.258275077,1.482708422,1.131938371,3.617926354,2.166809898,4.171904692,1.231148045,5.443893419,0.062185483,2.652589563,4.235049276,1.980795623,1.863940274,1.891432955,2.503624975,3.001174506,2.981695512,3.388201474,2.75838655,1.669308753,1.096206889,1.822273523,0.230860433,1.796263833,0.955062995,1.629963136,2.023302481,0.827153532,0.968256025,0.510753504,0.212055884,0.558847549,0.158493495,0.328989147,1.185340467,0,0,0,0,0,0,0,0,5.355821768,3.772876831,4.598654776,4.361872165,2.874147032,1.966983637,2.226010843,3.194594308,4.579791272,1.948118255,2.599204135,5.166805973,4.74387641,2.628228212,4.461603801,6.194436322,2.511417501,0.964338076,3.294396383,1.162219747,1.898337906,0.099916882,1.952762656,3.238118091
Chr1+5412697,LOC_Os01g10280,13.65974715,7.292818477,4.344180259,0.901302913,7.328380537,2.131522601,15.45646212,7.168996947,17.18658898,6.108223597,2.583580316,22.68527742,11.24621869,22.30358943,3.30478154,3.2971307,5.083453994,4.992038551,9.377539306,0.141805845,5.467108185,5.787558408,0.078940523,2.268308215,3.116567822,3.935439839,1.770192386,2.81035657,2.672938062,1.22644944,2.796031018,2.816241829,1.975732908,2.855396802,1.701326608,2.817530866,0.050008181,0.996577277,1.597105648,0.786028609,4.195343059,2.829273015,5.034816271,1.10912033,5.058781752,5.227392235,1.841102044,6.652118966,0.473916003,1.061781434,1.289504008,0.853637575,2.626659573,1.219871032,1.918253588,1.840413031,1.706668868,2.314992147,2.19035573,1.135815724,0.561730843,2.097049236,1.197676232,0.454017618,0.719044016,1.523341137,1.177715098,0.902723897,1.015604613,0.339659517,1.308192794,1.181845896,8.390580519,1.308045147,4.350986249,0.476482825,11.27400661,0.591222408,4.742483674,1.737870512,1.827246641,1.281384295,1.720838802,1.608272044,0.726621858,1.646160848,1.680927092,1.059348251,0,0,0,0,0,0,0,0,3.935541573,2.090485232,2.755218525,4.043739156,3.825020226,0.995157529,0.563813636,7.960953344,10,10,10,10,10,10,10,10
Chr1+5499729,LOC_Os01g10430,5.857170229,7.474349968,3.513533344,5.208631364,7.505424958,8.6000453,4.335146108,7.72603887,9.846747653,0.872585897,11.63058878,5.77276232,2.395178339,1.787135233,12.29807768,0.824704568,5.167827223,10.46959879,1.154221683,4.965534019,0.832078647,0.176813379,2.234553567,1.362894484,8.417460712,5.911369805,8.198964576,9.640029565,7.3260884,6.802180575,6.962777541,8.426773805,6.864611756,9.655626303,15.18660154,11.30096405,20.41823607,10.48542992,17.72625011,10.98002821,7.961738743,3.367134762,1.506227481,1.505394388,8.655118534,3.464084591,2.150357434,9.219093499,6.036106553,4.152009558,7.503870073,5.605579458,6.884951285,4.098490867,8.704942112,3.392665269,3.771598332,2.500934351,2.141415766,2.312849478,2.214297635,2.053275678,1.434499859,2.327858919,3.839537662,6.080467527,2.311990074,3.304314119,5.747313446,0.630972977,0.431217776,3.585792238,4.879155971,0.977060656,6.090397207,1.68249851,3.453251645,2.478919703,0.790331106,7.176352892,1.766505843,1.803024577,2.13080438,0.608147268,3.95831782,2.500063604,0.297765211,1.599780569,1.206412907,1.411405837,2.110052087,2.466757887,1.946556427,3.792854445,1.851733062,1.596244601,10.87791589,10.77262679,17.26186322,14.58001566,3.605217563,8.558330469,7.72704971,6.764358487,13.38243297,10.86523804,10.71526598,8.033226808,7.379109099,10.20518768,5.833073148,9.583303664
Chr1+5499067,LOC_Os01g10430,48.87582622,27.61597235,49.25713504,41.8643435,50.21478487,9.493870902,17.45228124,43.93461787,71.55699832,55.24068223,42.83093543,34.84156624,31.39322438,50.45599871,29.41650982,44.07030825,37.874371,46.37707238,33.87906198,42.37924749,27.64375983,30.54528738,14.60774249,38.74567579,50.24230775,52.00278239,64.94733472,36.91626686,56.2907112,46.61497198,37.99150667,53.61195279,50.03808526,43.57527558,48.94642249,44.22997077,49.61521997,42.7135175,49.91684833,48.638353,35.1990969,25.5994199,16.75514297,48.28409826,39.81955412,38.23490184,36.63826987,43.80812537,36.09899645,35.49820914,25.15739195,40.51017108,29.28409581,29.78236241,41.41336467,22.96836447,12.2775396,29.08512704,22.01356991,16.79975242,23.21616389,19.20464306,24.87629303,14.33294552,18.183442,18.81239163,16.25927607,18.23590045,18.8514265,18.28065051,18.27031744,19.00334243,46.94964311,44.31905611,35.10898558,53.25242364,43.47320582,46.11614764,44.19208235,44.43785417,37.12218578,23.2912568,39.50495073,19.95008857,28.54136421,23.5195235,25.56368656,26.78716044,0.467102261,0.902799188,0.681249861,1.590027947,0.415316862,0.272525236,0.881305549,0.264676542,48.09785624,59.97916412,57.75693099,71.91557419,46.66090206,50.88661516,46.77671539,61.87440271,89.01456559,85.94681776,85.13522807,116.8097829,96.2707987,64.8599926,113.7694957,109.2602834
Chr1+5499450,LOC_Os01g10430,27.75355674,24.7951171,22.9641433,24.26503197,25.22567049,22.31099934,24.59108115,27.79917258,15.30658591,18.81235331,19.82860653,20.63338585,17.94528115,19.56348993,16.60207623,15.96751997,22.73659577,14.88239119,16.26201182,25.96280345,30.59358502,17.38744279,14.1048952,14.65189053,22.98601491,23.84903132,27.04912294,21.30992032,22.73371133,19.29301893,16.45332921,24.5009295,30.19066271,23.72073197,13.96105433,15.35691566,12.67760025,20.31757908,25.29916005,20.3253393,21.38219848,15.63192874,19.5900726,10.3102735,10.95128384,7.574838788,14.1511427,20.72780435,17.41937571,14.49454687,18.53360968,14.90045904,18.61874342,13.13961559,16.79172688,21.50760043,12.98716725,13.45680733,14.60359258,18.48510359,12.454738,13.40892834,13.51031395,19.43860381,3.617286384,9.790695573,9.406369283,10.58242669,10.07520786,13.32323751,10.09871588,14.59139167,10.21362762,8.126032735,25.13132701,14.84451022,11.27541583,24.57325973,10.63011143,6.467863817,7.187393746,6.513397789,6.226163536,5.857332891,6.179045556,6.337336056,5.837740671,5.471908762,26.2983608,17.25293162,4.731986576,11.14997824,14.26052064,20.18677357,29.05644758,1.688228755,20.47486934,21.56227426,18.33491603,12.83021776,18.60091331,18.3322828,25.46621086,19.84090737,14.79760882,27.35435662,21.53825905,18.02765009,22.10781249,25.70950966,38.77255337,21.10115019
Chr1-5670234,LOC_Os01g10610,1.930256938,2.07119106,1.986951975,3.150521945,1.602801746,2.565998189,2.267105753,2.469886474,18.66307654,7.94452979,6.131551353,5.640624611,7.101205799,8.317668591,20.91519428,8.497503703,0.864237252,0.477387744,1.661501346,0.026816057,0.968965275,0.720119113,4.408246586,1.555555064,0.729056218,0.621545644,0.256277248,0.651925376,0.67457408,0.289238095,0.871261903,0.465560544,0,0,0,0,0,0,0,0,0.586208841,0.107137271,0.43050921,0.223498492,0.078010024,0.074475079,0.832584125,0.014644108,0,0,0,0,0,0,0,0,3.774871204,1.853952788,2.329516015,0.420910947,0.051331848,0.199024623,2.443368007,2.599255506,0.900373569,1.236823829,2.814402574,1.734654936,0.024883129,1.779782239,0.501132294,0.991740964,0.130378664,0.230167827,0.186761306,1.627665662,0.095901144,0.395816264,0.167487483,0.312075707,1.596109935,0.536045835,1.267102909,0.280112563,0.906654289,0.318377638,0.099495183,0.590513556,0.25582612,0.579814893,0.147818721,0.138249874,0.284513322,1.237360786,0.083560547,0.282258405,1.242304772,0.997357104,2.52212654,2.152839046,1.448954785,2.201411563,1.340153136,0.697210146,3.867135068,7.214667422,1.940494315,8.92482546,6.3487259,6.646606614,13.5886858,3.842815066
