chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,dry_seed5,dry_seed6,dry_seed7,dry_seed8,dry_seed9,dry_seed10,dry_seed11,dry_seed12,endosperm1,endosperm2,endosperm3,endosperm4,endosperm5,endosperm6,endosperm7,endosperm8,endosperm9,endosperm10,endosperm11,endosperm12,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,imbibed_seed5,imbibed_seed6,imbibed_seed7,imbibed_seed8,imbibed_seed9,imbibed_seed10,imbibed_seed11,imbibed_seed12,shoot1,shoot2,shoot3,shoot4,shoot5,shoot6,shoot7,shoot8,shoot9,shoot10,shoot11,shoot12,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_20days5,leaf_20days6,leaf_20days7,leaf_20days8,leaf_20days9,leaf_20days10,leaf_20days11,leaf_20days12,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,leaf_60days5,leaf_60days6,leaf_60days7,leaf_60days8,leaf_60days9,leaf_60days10,leaf_60days11,leaf_60days12,stem_60days1,stem_60days2,stem_60days3,stem_60days4,stem_60days5,stem_60days6,stem_60days7,stem_60days8,stem_60days9,stem_60days10,stem_60days11,stem_60days12,root_5days1,root_5days2,root_5days3,root_5days4,root_5days5,root_5days6,root_5days7,root_5days8,root_5days9,root_5days10,root_5days11,root_5days12,root_60days1,root_60days2,root_60days3,root_60days4,root_60days5,root_60days6,root_60days7,root_60days8,root_60days9,root_60days10,root_60days11,root_60days12,husk1,husk2,husk3,husk4,husk5,husk6,husk7,husk8,husk9,husk10,husk11,husk12,anther1,anther2,anther3,anther4,anther5,anther6,anther7,anther8,anther9,anther10,anther11,anther12,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,mature_pollen5,mature_pollen6,mature_pollen7,mature_pollen8,mature_pollen9,mature_pollen10,mature_pollen11,mature_pollen12,pistil1,pistil2,pistil3,pistil4,pistil5,pistil6,pistil7,pistil8,pistil9,pistil10,pistil11,pistil12,embryo1,embryo2,embryo3,embryo4,embryo5,embryo6,embryo7,embryo8,embryo9,embryo10,embryo11,embryo12
Chr2-6510604,LOC_Os02g12480,0,0,0,0,0,0,0,0,0,0,0,0,0.060250732,0.433391999,0.5101658,0.082490237,0.894434181,0.443447834,1.535572877,0.600915064,2.668437508,0.745742496,0.393132692,1.336378657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1.030946371,0.01912143,1.754978397,2.489331989,1.635628471,1.101448612,0.597195921,1.175624584,1.04594198,0.617142423,1.594321927,1.336031045,0.930201809,0.890398299,1.794638945,0.091530181,0.809708205,0.257787505,1.905033908,0.444857331,0.134394223,1.163173662,0.981112436,0.685267042,1.311564573,2.210918534,0.050909269,3.421886342,3.498693524,2.319212801,2.944372808,0.158791745,5.309164898,0.801224061,1.564037979,3.042266876,0.107066478,3.300503123,4.240639161,1.831733812,0.912219452,0.641041406,1.218190228,0.313580729,0.95093161,0.449978035,0.730704358,3.196811635,10.60684061,16.72724551,0.162163258,4.056938179,10.46850424,8.104939004,16.7652781,3.871192383,5.174928089,4.798632828,11.51419737,1.439647463,0.038057315,0.787812957,1.224057703,0.322504218,0.159920906,1.357403714,1.342663434,0.5180418,0.386038277,0.167257897,3.082471577,2.378485881,0,0,0,0,0,0,0,0,0,0,0,0
Chr2-6508817,LOC_Os02g12480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.836860583,1.462302493,1.119822833,2.608297915,2.234283511,0.819216794,0.59981037,0.284540139,2.467387923,0.645711216,4.216886663,3.582949394,8.833428265,4.55916281,6.836250483,6.035220664,6.857997693,5.967429716,0.533557499,6.653304248,8.468877906,2.187390239,9.510346444,3.027316775,2.257229612,1.155761245,1.354081184,2.545091792,1.280015472,2.494674188,4.133925178,0.098161147,3.341819174,0.502681862,0.525323787,1.018217267,0.385686762,6.775836653,8.44039406,6.186733456,16.52700873,7.899467421,2.25451243,9.802449345,7.186076683,12.22692618,11.04708112,5.136628911,4.350461771,3.947241845,4.505021437,7.119524171,12.66895129,7.373298259,8.926542544,14.57749222,3.501279687,6.174011351,5.288368,7.937684981,0.315041571,0.567736895,0.188902644,0.78698605,1.212806214,1.68060289,1.313273175,1.049702868,2.466312388,1.70581666,0.809799526,1.408933883,1.99380211,1.47548489,1.212968857,2.456900394,4.077973604,3.35417883,2.771367827,4.268367144,1.398177809,4.707735707,2.908500286,0.185851587,4.478814178,6.124188208,3.996677108,1.509546159,5.199377719,1.53624877,6.746195822,1.278003442,5.491836571,7.980870126,0.984848874,0.797693393,1.463149092,0.202229337,5.995625905,1.26744668,2.926369194,3.355546551,2.066433164,1.798623999,0.527937132,2.286419099,2.84872508,2.770612006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr2-6508905,LOC_Os02g12480,10.48880723,9.277059186,9.870958841,9.694051012,10.03533994,9.197506907,9.355752542,10.25330706,9.211017608,8.736100277,10.06011368,9.87699975,0.771771641,0.371350802,0.286663002,0.461340443,0.635757787,0.577713591,1.29928275,0.362773199,0.206393055,1.946330722,0.433334432,0.135103396,7.899672343,7.141548319,6.520131028,0.084337055,6.978048705,10.28850896,5.297058013,7.518415417,4.737801344,9.435955238,2.390718985,4.443319397,219.4459851,206.8823179,215.9871476,214.962624,211.6766299,219.6034497,217.4591106,267.1394253,249.1700115,221.9541009,214.0156481,226.9076749,371.8167837,396.8127996,389.3200028,412.8510832,407.7505237,373.8605677,382.3384257,434.4012581,361.8954507,370.1787338,382.7473482,383.495476,685.7027628,689.8452959,662.8344071,653.6308977,680.9064997,641.852352,660.1877883,675.793315,644.474596,721.0371236,645.0125189,684.0494327,554.3981771,501.901499,549.1664488,514.5279607,513.1986937,542.0252392,521.7032822,548.2283301,528.0929228,504.6187337,521.3243334,527.2384241,141.8437775,105.5073601,147.4743784,139.0446926,168.0096354,111.5417452,149.3695398,144.8707113,115.2315525,103.0159739,144.246528,153.6343227,91.58701725,64.57972991,85.95748192,47.59397358,64.67145373,98.96947918,93.53145967,54.74562126,59.93519886,83.21779476,93.16500128,82.99681512,240.4391853,264.6204073,269.2388339,221.1735239,239.3100438,287.3180696,275.1542457,298.1643002,244.400999,286.8457616,275.8469071,251.3014875,40.29284458,33.40766409,14.70021731,26.99008506,47.48894905,32.67626318,18.63751021,29.59205495,13.82942819,29.38721232,12.86495715,15.03534871,51.68966811,69.82530188,145.850539,228.7499678,98.27624245,151.1104871,196.0980621,35.41785673,69.21412941,46.41579725,238.006484,207.8460587,26.98686639,13.97825693,18.77899658,29.95862222,23.13752898,19.11445779,23.7808255,25.64650508,29.25356546,25.1242274,30.28016226,23.01973154,1.830117052,14.72842011,11.73352745,14.2147884,7.637638745,11.55009306,7.564638077,13.27200036,8.803752452,17.8171442,10.39685219,17.00692448
Chr2+7615347,LOC_Os02g13960,143.175104,48.61443035,101.4211493,153.2997427,52.19430001,89.57968682,81.74682437,108.1406304,80.82668682,124.1781289,180.845743,101.4870135,172.698922,182.0083239,80.51872348,185.1457856,141.1485944,118.6904824,149.0343892,134.8479633,159.0498956,157.7209855,140.0011929,119.4595661,603.2775621,371.6943758,376.9395567,424.6136302,457.3980835,519.8132375,518.7891079,288.1767016,342.208675,371.5339861,430.7994167,359.2891299,83.28588888,86.24432135,84.98348203,96.93955221,87.47010408,102.5597402,80.96311245,84.32448191,120.9565937,98.74794813,78.96599315,81.47169617,143.2059602,180.3184512,168.259229,172.9316104,161.9912174,161.4468169,166.3066085,172.7824523,157.2756357,159.5209412,171.3462648,148.2930338,112.1624304,85.75892677,114.1594423,102.0477984,64.06520109,95.00824615,89.11461663,90.24018851,98.90476993,96.12126719,89.8720418,103.7608282,103.4313133,97.17006185,100.9169865,89.38714602,92.59887277,92.18231819,95.58072534,84.62004745,94.90078665,102.4100146,90.05628074,107.8099549,91.56365508,76.16377691,100.0130499,72.05025536,89.69721163,102.2811287,79.01520955,101.314729,81.90711526,99.26490792,93.56765394,70.42544793,399.2167041,382.1866133,371.0027367,415.4202561,399.6975383,340.7860518,358.511211,399.2972738,406.3014444,396.144213,376.4210218,380.7335602,128.2388771,140.5918644,157.880061,151.9468082,190.0002775,185.8605013,183.0312603,145.7262276,115.9075015,168.4128792,162.7472117,163.5100664,104.668204,105.0245408,105.5608825,107.3142899,106.5203432,106.7570836,105.5019362,106.6140318,107.9972398,103.6915359,102.7633721,107.3126523,269.8260051,253.0588582,283.5008578,157.9753625,301.6725645,247.1866571,251.1473041,242.6143989,271.6785761,265.5673866,290.3137498,272.8880286,154.4456207,143.4939571,199.9345846,131.6555438,163.6787402,134.2691167,130.3080757,143.0744718,144.8858798,162.2416368,154.964703,144.672949,45.12228607,43.19032183,42.98492567,46.48228679,43.5431985,45.89017153,41.28007421,44.58656786,47.28246743,41.71539951,46.90252866,43.33291034
Chr2+7615131,LOC_Os02g13960,18.10274381,12.96795539,21.60010992,24.65578108,27.54829105,15.52855266,23.19710908,26.43674224,16.24108018,20.28575503,13.29076693,34.15688883,35.13838817,30.01752151,61.32891909,26.13112891,39.33146128,35.70019699,60.09757932,42.86744302,57.60636203,73.58872908,10.29246804,39.27764024,47.32441391,60.29183736,52.70598341,76.75007989,47.93383298,57.75030292,68.63385506,73.13751113,54.15953149,60.20143541,49.44713379,61.73451624,40.37558868,12.25964067,22.4069621,36.9681667,28.79613493,23.74881279,20.46745127,1.426124343,26.03364164,19.67533463,31.95061524,2.599193705,59.08032518,51.93493241,56.81799159,62.40278019,57.97144361,58.12767076,57.31605538,36.24635159,59.12205341,56.24683057,70.53733612,47.30890321,42.28466209,34.6387183,46.7869097,45.46614366,36.23050829,31.39845076,38.44602754,32.16286126,31.9596971,45.17978536,41.98463865,26.67931378,63.08469749,46.26919623,46.7054502,38.77880209,49.77532221,32.91430232,29.9492971,59.62560087,45.26812942,50.53889742,43.87491688,58.09831916,10.31586937,7.350614001,2.408513202,10.76240089,13.31540334,11.25002306,16.77699883,9.508358674,10.59515625,9.159675941,9.246607251,13.22392021,103.6526027,113.1582682,109.3728313,117.8784841,96.17428247,107.4660156,119.5515448,110.0923461,110.2382595,120.7243226,105.0123704,106.3311506,52.12619617,55.23351411,53.50126902,60.49207651,55.42024279,51.00924089,53.21368068,57.21808315,46.85358955,63.86501503,54.42168121,64.3497038,38.43913792,33.50679509,11.7058146,26.73982391,39.86702208,23.10753783,33.954093,15.09776548,40.59476485,32.54431235,29.45470448,22.87359944,32.73498929,1.036079422,30.90251875,25.07245017,48.23281155,24.15235472,19.05319491,48.13695304,59.00325325,23.02549046,35.46784331,38.43033094,46.79444647,49.0691152,52.39734038,43.48644692,47.94388844,41.14317719,47.68267563,39.87113304,48.25111621,50.98332034,45.56682052,50.46765087,12.27290771,10.07017415,30.06808422,18.05239266,14.86123574,8.295988257,7.532112342,24.75211076,12.38968021,20.67890326,21.20263869,11.29380286
Chr2+8165469,LOC_Os02g14760,5.386863063,5.654296285,5.52111588,0.806482351,3.311869714,5.946400805,4.659230904,5.516663008,5.332480144,5.697550423,3.614849696,5.819800977,0.265326929,2.336247416,2.10397873,0.138161571,7.557759902,2.805149293,4.306362308,9.184826872,10.79582253,3.432825684,1.388237802,3.514173387,0,0,0,0,0,0,0,0,0,0,0,0,1.095726734,0.782493932,0.564981981,0.371227948,0.470360709,0.347351015,0.585132338,0.766671309,0.854146167,0.218261336,1.05713902,0.584962533,1.148401315,1.983101059,0.256451442,4.254116136,0.539919439,3.943437227,1.039044613,1.93786523,2.69217558,2.01172157,2.749580921,0.622200798,0.448810618,1.672164534,1.198557092,2.599972795,1.194026454,1.835754083,1.417578397,0.39947311,0.018938298,0.252711531,0.41537544,0.201583121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454955599,1.29198443,0.96326368,1.933387434,0.035436869,0.564275396,0.507592847,0.909980521,0.790635993,0.369488278,0.980908148,0.063575911,0.69280814,0.638068888,1.300639709,0.184865052,0.404297451,0.528947646,0.049766766,1.053430198,0.661375675,0.703758243,0.673675859,1.265648161,2.637614878,1.5245195,1.561516962,1.190653069,1.695877206,2.30873874,1.995821135,5.628071643,1.294215595,2.275597851,1.916441165,2.051579042,0,0,0,0,0,0,0,0,0,0,0,0,1.31866643,0.546886444,0.552367953,1.141599084,0.605830208,0.335794997,0.478284817,1.610337057,1.097072724,0.474920654,1.07178464,0.18006812,0,0,0,0,0,0,0,0,0,0,0,0
Chr2+8169033,LOC_Os02g14760,184.3158213,181.7419124,174.7381286,189.7938301,159.4639776,176.4767331,200.595827,168.3483409,196.7208238,200.9753121,165.7440234,178.7051812,213.4152205,191.0260337,206.7081544,99.7284391,225.9578385,242.0714233,295.5009285,124.4749284,108.9022875,221.5081024,86.88937986,168.7677462,97.38882279,127.5633156,68.52543462,75.9434244,142.4046449,111.0731623,175.3446781,110.2442124,239.4547089,137.5496786,111.9056027,178.2846104,91.86517317,150.4022976,108.1269668,121.7160001,144.8605116,143.5648907,145.4672481,158.3387871,122.7039844,149.3331489,151.4025871,129.6233946,255.8746953,332.729635,278.7526305,349.1237932,322.9945143,296.7009524,278.91483,293.7205038,315.2049531,263.3142231,260.2297172,275.2980432,107.5064336,94.54889556,105.8491809,105.282956,139.0736651,138.8397105,107.4143289,129.4083045,125.2740975,97.15519466,118.7672817,112.3753506,237.3504493,231.6010065,214.8736957,247.9321603,250.6136008,212.8759806,222.0969152,217.3089796,228.5553976,256.1479336,261.2644673,225.3599175,121.7927205,124.0875088,122.1946476,129.6208559,123.5548776,120.8109426,124.5718315,120.6237933,116.4436199,124.6753544,135.637968,116.9415329,125.6776172,124.5867243,98.35763873,103.0940113,95.25066446,138.4916703,83.11709719,106.7088237,116.9534177,107.6053497,102.4829097,109.1891499,102.88142,105.6646192,101.440324,108.3243333,92.54550413,101.0993728,102.9251341,98.58745667,105.2513788,105.8901287,106.0038117,97.42036586,449.655554,438.6353646,433.6517366,441.0374072,438.7082274,439.1750753,443.2918987,453.1861303,443.5177786,439.1591107,427.4994726,446.4423678,179.4381636,165.9381092,91.24584289,93.68810476,238.3816586,82.70100326,83.39836247,221.505444,78.02559683,290.9906089,374.0638371,126.9539459,158.5197772,160.9018589,172.9951908,125.3507728,146.8129868,134.1061248,111.4658667,102.1826343,155.0286388,123.3770154,116.1356763,123.5605131,128.8502703,129.8472769,140.6258547,132.5206196,132.8144356,137.408738,130.0641878,126.5679338,128.2186782,131.2850935,136.054075,119.6581144
Chr2-8177819,LOC_Os02g14770,301.7420751,370.5088445,407.6243164,226.1850961,399.0342285,330.5099997,334.998131,418.0182135,376.0751155,384.236523,421.2333669,493.9023069,409.3272293,340.2673341,161.7808856,531.8977149,507.8463229,427.7183245,324.6532703,414.7027279,438.2932777,381.5122813,488.1543259,305.6444645,395.1715217,321.58038,302.1576845,348.5689149,364.7156006,374.2435361,381.8199836,344.1968206,398.5546634,391.1291717,467.8939029,283.2085679,526.7566514,495.2115685,521.3511481,530.9471591,575.2822868,509.2993447,522.3868086,510.9395767,477.669277,525.8509675,509.3415692,557.5739859,322.7933196,336.5171154,347.8012912,355.1454157,335.116401,377.1909058,332.8717551,337.1251404,346.5685419,352.2669428,365.5421043,345.9853823,524.3328037,477.9460703,474.4152844,545.8427326,444.7309506,525.809894,556.2252279,500.5225742,539.8495976,539.5684216,565.4786729,525.4680099,1161.493106,1131.151628,1200.008363,1120.668031,1147.942837,1141.270058,1040.550886,1096.029191,1166.939158,1007.025964,1143.185126,1162.842249,2426.759012,2247.852182,2459.388703,2345.022449,2235.031227,2215.125634,2261.928033,2440.245915,1884.205682,2287.09158,2323.799046,2401.25455,1322.971371,1657.971153,1469.428577,1343.252832,1293.691435,1197.438252,1400.058177,1465.211409,1147.651684,1778.460428,1659.269816,1427.160372,439.9303536,403.0845543,539.6198821,476.678572,443.9404049,476.4839634,458.9261509,464.9218251,560.9913029,472.4822594,532.6095401,460.6245905,266.7768745,259.9766502,263.467734,250.2541813,270.8040726,283.7519521,251.4153706,263.5339153,251.2716458,257.1210644,277.0404742,290.8870062,92.73395586,210.3119661,583.2311496,112.0853492,570.8136764,541.4222211,332.2816778,250.1776754,505.3924509,372.9605628,318.0292453,577.6618951,332.7854504,319.4431329,337.4583317,320.0956873,330.4955891,321.7396681,326.6571239,337.6365773,288.9948943,325.6878829,340.8740753,328.3704931,379.1854775,371.3542406,377.171356,354.8224001,383.9026351,385.8061675,378.6620058,381.0320803,342.0036985,364.2881062,384.0861531,406.1485667
Chr2-8177494,LOC_Os02g14770,2.525278239,3.774933603,1.768733878,4.415238014,2.475173314,2.337237794,3.068463207,4.099928884,4.431426177,1.60558771,3.827101429,1.557703567,5.667678405,0.717123208,0.338585039,6.371949544,9.885396627,4.444130665,7.080450499,2.618608656,5.024500623,0.094549378,0.229326638,4.80707255,0,0,0,0,0,0,0,0,0,0,0,0,0.669488711,0.427089689,0.708058846,0.069335969,1.462102016,0.351077428,0.66898358,1.788014342,0.254152985,0.696476795,0.901807053,1.28174687,3.660524057,2.355358659,0.547905762,9.537518144,7.920055959,3.420679489,3.731880736,1.271532094,6.917059613,5.355615341,2.08251246,3.137869507,2.790281684,3.582924706,3.649293097,2.070350964,3.382336381,3.143213687,4.595055624,3.48019903,3.737055661,2.120458813,2.191717951,2.338835865,3.135971201,2.547346508,2.199565005,2.47871885,3.991538309,2.755950298,1.918299479,3.991565472,3.965993357,1.410366673,3.234516286,3.185828959,10.2653816,11.49654513,5.355321143,7.062160417,11.22309705,8.895361777,9.799562438,11.8241226,7.568514955,8.388364711,7.486530303,5.476378001,2.250738652,1.617883419,2.321735276,1.239832405,3.153056881,0.041906558,3.308328581,2.204882594,2.739390755,2.152853787,0.462364996,1.523736551,0.783804825,3.167304282,1.640668493,4.122201184,3.514932742,4.797333579,1.270415478,3.914735489,4.592475114,0.13691066,5.516376368,6.744515823,0.720156539,0.395334,1.484317183,1.575902022,1.883108522,1.270106852,2.244288817,1.828942634,1.926152273,1.358724194,0.718938762,3.252518444,0,0,0,0,0,0,0,0,0,0,0,0,3.714826884,3.745456371,0.870909934,4.315076031,4.119663373,1.613476509,1.195191636,1.623484247,1.458313031,2.43954908,1.033935905,2.780989609,2.551412217,3.024610397,3.009900291,2.264068213,3.967149344,2.875707014,2.386521678,2.454518481,2.696848979,2.463612389,3.442755537,1.647202548
Chr2-8177553,LOC_Os02g14770,0.916892568,0.468336702,0.750081457,0.989529518,0.993403325,0.698292079,1.20109423,0.075657276,0.512196304,0.042162911,0.470071999,0.066649586,4.424557434,0.514262001,6.109481885,3.16623806,7.624936912,1.056446292,1.020453945,3.345832262,5.052653948,3.540912104,3.471373469,0.715675368,0.586702528,2.542349406,1.254622714,1.127062987,0.861959823,0.133122786,0.803104697,1.060779765,0.77220865,1.098966208,1.751777403,1.470214037,4.038402931,1.331640687,0.524821905,0.079371331,0.282757908,0.398935492,3.79666169,0.917475616,1.125918421,0.891941515,0.129932688,5.002495224,0.183444706,0.616512669,0.485495238,0.154162563,0.156275632,0.436119683,0.630244188,1.067675914,1.458552434,0.072054362,1.431189005,0.524744212,0,0,0,0,0,0,0,0,0,0,0,0,0.470906523,0.986100976,0.582478874,0.371411569,0.393480732,0.380518181,0.156457372,0.003389822,0.395583811,0.360395037,0.233485432,1.011167787,1.162028325,3.806193794,5.233629422,2.458102892,5.004296166,4.502259425,2.394245156,2.275076613,4.089146884,4.717294504,4.604493142,4.868856615,0.415870903,0.192399476,0.914432489,2.367178572,0.906785424,0.509270548,1.662221952,2.043195928,0.034951167,2.839485849,0.539047058,1.150358748,0.72454049,0.534845609,0.524713851,0.522479738,0.643541969,0.421754202,0.111851185,0.476808453,1.28747488,0.822335058,0.48862518,0.081208467,0.585525821,2.023752139,0.011194121,0.805452054,0.769127529,0.533959264,0.169948727,0.42370923,0.281503092,0.333263738,0.278962759,1.975936025,0,0,0,0,0,0,0,0,0,0,0,0,0.656068201,1.97496914,2.152593333,3.210808564,1.373874844,2.376372817,1.361443252,2.522042546,2.755502878,2.708283308,2.127535087,3.355076864,0.7461528,0.605957084,0.437313103,0.095272355,0.965215629,0.843265468,0.113663975,0.309488401,0.046609126,0.799271573,0.496491083,1.280675015
Chr2-8747067,LOC_Os02g15580,40.19871022,63.80513348,56.71815723,77.91433068,102.5177002,59.81611276,111.743046,78.26874595,61.11797726,84.44485494,56.2242449,94.37181703,60.55622318,66.55663439,47.12924697,88.00121747,68.26247792,68.7571405,73.85183839,65.52357923,65.60833045,66.55269547,56.7891601,53.00666118,45.15590408,46.91472146,91.86983775,32.66772073,53.53695048,39.7033733,33.26370678,62.03293959,67.0033481,71.88884112,69.13965704,75.61546249,115.4169625,120.3598427,112.8099304,138.4996959,99.51164305,96.34154946,103.5464403,94.70168436,77.14612913,85.23269997,95.19067675,85.18099763,97.21809091,104.7709811,90.66222549,108.4160452,115.0216821,99.92729841,111.0801369,95.14876764,89.23011387,92.1948566,108.7192442,120.7766255,98.65243546,110.8042202,111.921883,92.8249299,106.5065037,119.8902471,96.74941403,114.296218,102.5151164,78.52127721,118.3768975,105.4605816,114.7473318,115.5277324,118.7015932,120.7537046,122.3061202,116.6134742,114.9536006,110.347775,117.1941772,119.1690575,121.5233922,117.738841,66.34221814,88.83696143,72.85068747,77.62733355,86.43325285,52.54395785,78.45045879,69.62017477,62.02926711,78.27404044,60.43225741,67.49734057,53.87443947,51.96444917,48.88145155,53.35370659,52.8007238,53.07216178,53.77565811,56.49755446,47.48488565,53.60370919,56.24752498,53.2632545,66.3040706,54.32599164,54.37806578,67.98796632,109.1252985,92.16523066,73.7167149,81.80556337,67.71050278,59.17786098,93.10764578,87.11948621,44.70061168,45.01190893,48.1045762,55.08962225,45.09610299,45.52665006,40.33660396,55.61128672,49.98259845,55.05106111,44.07295893,56.49275713,5.150802552,175.3161342,228.8559879,127.5832138,77.9543097,115.8862842,14.16627113,250.2666354,237.8285439,222.7384145,197.2367257,169.0005718,79.08736709,78.81333612,77.41951618,78.1274288,77.8773182,77.62744064,78.49819174,78.20637334,78.50125929,76.35488796,76.48313486,78.18231036,68.02998248,72.42611957,57.45498189,60.7410656,63.70418188,44.36618904,47.77916532,59.22105152,47.35002249,62.18616209,95.25602227,47.84783955
Chr2-8747271,LOC_Os02g15580,1.193529679,3.557027424,3.773994839,9.887307373,8.286964672,6.07305136,7.512027942,5.070192666,6.840137007,5.95591695,10.81645872,3.668098504,1.424916525,16.79545076,0.983347695,1.845368742,9.349442449,7.830015989,6.813783919,14.04301,0.117937937,12.02811979,9.389013281,8.812824872,0,0,0,0,0,0,0,0,0,0,0,0,0.152393012,0.262737572,0.127797304,0.696455105,1.10784673,2.183612038,0.78857788,0.239248645,0.168765574,0.170981472,1.215232754,0.076701102,1.317141405,0.325039379,0.256777858,0.22072731,0.545657897,0.790054572,1.107987746,0.585118035,0.33687793,1.90567186,0.420465482,0.116180945,3.070386631,1.333749029,3.014509014,2.305731025,0.489016203,1.198013894,2.684227205,3.065117646,0.217338481,1.619436369,0.923850474,0.143492886,0.729715401,0.826125455,0.158125046,0.877832792,1.15634802,0.323000528,0.093718016,1.047276824,0.976079588,0.130303328,0.361126392,0.759233057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.804105511,0.038701009,2.289842808,0.984181332,0.164818452,0.911979368,3.135858496,2.251671441,0.886316658,1.991690422,2.705441887,2.398722374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.662815676,1.005540197,0.251299051,0.613833478,0.659140777,0.001673494,0.061831607,0.109568498,0.511651139,0.080788102,0.918869131,0.932758455,10.63998179,12.94664567,9.081627245,4.536248798,7.280966594,22.49078044,11.07167978,22.20157444,5.73014059,1.636019277,7.918690665,11.45878304
Chr2-8984700,LOC_Os02g15880,16.01304704,3.865429601,13.87110863,4.851270979,18.19094685,23.30694396,6.281843322,5.457336036,21.972497,19.20954115,3.380374857,10.7792023,1.983998098,5.002169596,3.073943831,2.912060244,4.882551884,6.604634188,13.38415029,0.975241604,7.251809392,0.937769769,8.266591472,1.173191049,1.601554859,2.047482235,1.485518106,1.121167109,1.336829573,0.968431146,2.330996056,1.970205439,0.908931774,1.965535576,2.776141987,1.760152029,11.48574065,4.854228381,3.070724338,3.993498536,5.070579935,5.900515228,4.867826471,0.529657007,0.18395875,15.15482192,0.85743153,8.125572316,14.31223861,13.68833914,7.662316108,10.68971673,12.19111259,14.37307871,17.22953141,9.091361085,9.202859729,6.725660171,7.781950287,12.03588974,10.33023237,10.50254518,3.470718993,8.444067451,13.83936954,13.00398573,7.762732926,9.342116812,9.596875328,5.655410183,9.851329704,7.609242325,3.695165609,5.886012455,0.603946216,5.824617434,5.2576851,5.096216859,1.477842178,4.505206896,6.633746386,5.500569612,11.10387994,3.884558066,4.280260174,8.589255632,3.354934553,0.415105039,2.909171405,4.342816212,3.870797861,1.772848495,2.450894074,5.894802852,4.304130494,7.810784575,2.939999126,10.43402719,2.49140941,1.325637812,7.708320782,3.977840651,8.764875783,5.888267693,2.163265404,6.432813009,13.13975681,4.008733245,0.470605748,0.124332797,2.006576741,0.610633047,1.472685306,1.234958751,1.531161345,1.325464843,0.532310381,1.694123457,1.439644114,1.161249153,3.60696471,4.169369855,2.688019694,3.095272914,4.117482689,1.611139721,2.404360976,5.173971016,6.081760311,3.653916655,6.089831851,0.078605833,0,0,0,0,0,0,0,0,0,0,0,0,7.636435599,7.653046869,8.066024947,6.131698586,9.411566546,8.139470803,5.572007695,6.978781604,5.880204012,7.287342934,6.242622971,6.259689205,17.53416571,4.049516063,14.11913328,6.862237626,11.17255504,3.443828679,8.682620047,9.892087797,9.26228976,6.379339229,9.457849622,6.674908291
