chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,dry_seed5,dry_seed6,dry_seed7,endosperm1,endosperm2,endosperm3,endosperm4,endosperm5,endosperm6,endosperm7,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,imbibed_seed5,imbibed_seed6,imbibed_seed7,shoot1,shoot2,shoot3,shoot4,shoot5,shoot6,shoot7,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_20days5,leaf_20days6,leaf_20days7,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,leaf_60days5,leaf_60days6,leaf_60days7,stem_60days1,stem_60days2,stem_60days3,stem_60days4,stem_60days5,stem_60days6,stem_60days7,root_5days1,root_5days2,root_5days3,root_5days4,root_5days5,root_5days6,root_5days7,root_60days1,root_60days2,root_60days3,root_60days4,root_60days5,root_60days6,root_60days7,husk1,husk2,husk3,husk4,husk5,husk6,husk7,anther1,anther2,anther3,anther4,anther5,anther6,anther7,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,mature_pollen5,mature_pollen6,mature_pollen7,pistil1,pistil2,pistil3,pistil4,pistil5,pistil6,pistil7,embryo1,embryo2,embryo3,embryo4,embryo5,embryo6,embryo7
Chr1-4621815,LOC_Os01g09200,216.2956671,205.897276,240.3128156,147.6750949,134.6082998,145.5264373,129.2616232,161.3670181,163.180544,98.80262614,65.92828589,149.6804489,100.8565583,90.45921957,138.287968,109.6066142,133.7258505,116.8431433,146.4262523,118.575419,158.6814696,190.111607,194.2658321,177.6933202,204.2051161,169.8240915,171.2413959,182.7454902,140.3285696,163.9775608,161.7136573,129.3363727,157.3959051,145.4770476,143.2010918,175.3247254,172.3637064,160.2968153,188.9675356,146.9326815,161.2811094,194.4093497,181.4565015,160.8302453,145.6379501,137.7329524,164.4797192,148.8789682,151.3164989,381.5700681,504.1271566,226.5235733,400.6872592,381.0001951,407.5504967,509.5896555,956.9224848,1045.434393,952.9430762,923.2008258,973.0846993,962.8516691,963.3571664,145.5142011,144.1928665,165.7892032,127.6105248,130.4203623,130.4962088,157.4295091,116.0914635,119.131559,119.6312926,128.1093954,71.7989095,171.1578322,106.0755816,193.5058302,44.22659873,223.9046349,57.22911928,158.6480177,39.61380928,92.15263433,120.4401751,130.5510483,112.7877043,125.9311746,129.0302251,125.6567784,129.6687072,166.2675181,128.6874742,110.3019546,99.63235044,141.4812526,136.3894786,139.8439253
Chr1-4739277,LOC_Os01g09320,244.3531903,318.1285621,246.9934467,264.0567561,307.4671834,265.0680123,245.9347195,242.3999659,293.7064226,216.5630379,261.8718279,275.0857948,285.3500169,256.6283373,324.8664835,378.2640008,363.2181986,364.6575469,342.3129717,329.8171922,365.1407279,255.8282201,241.4330187,239.5377519,240.1559145,242.5382605,231.9107823,261.2488305,707.1462248,727.7425974,651.2677816,708.5740191,669.7751115,698.6527012,649.8572289,584.643517,618.8317322,572.6128375,600.6830261,588.120788,548.8589589,539.77558,559.5691103,665.2303022,526.493572,673.7992958,450.6388388,723.0734821,588.573404,222.9335415,229.0845207,236.551349,228.5908167,231.0640419,232.7482223,219.3889259,827.3657441,758.2897018,880.6453441,965.3471978,952.0694165,968.9852795,1003.927148,476.0821527,476.4771426,464.3763561,482.1398745,476.9519522,495.9483623,457.3124295,195.1634429,198.9533081,197.5575308,199.0422507,196.5719023,198.0159741,197.2484031,108.6460551,55.0012787,420.216316,450.3180586,28.22028807,117.7729623,336.1481762,256.5957746,253.6730791,244.1284381,251.2771978,251.4255473,248.523709,256.1412177,303.4067521,292.353893,299.421439,299.1378288,295.6870291,297.6410729,299.3565842
Chr1-4738981,LOC_Os01g09320,0.226209155,0.431631336,0.074481113,0.337000904,0.788603899,0.036370643,0.104137197,1.740372155,5.345939489,0.679120699,2.336816084,1.043665008,1.574199148,1.590629689,8.03934207,8.351803107,10.59898023,7.18805787,10.5687838,6.77754564,5.240650431,1.144961741,0.421356852,0.47504395,0.196000691,0.674400466,0.706660679,1.578770558,2.029548211,2.329870991,0.220689809,2.163421335,2.123594765,2.284041128,4.253109969,9.571754901,8.379533981,3.549450656,8.169544942,5.679075431,7.662243118,7.515883277,1.699306051,6.025073748,1.686419105,6.643435353,1.127751258,3.439614153,6.001829274,3.225207023,0.379728319,1.948030004,2.215709294,1.981786715,3.818763949,5.995716297,15.61110133,15.1551118,15.09008252,15.16738933,15.12729258,15.27535481,15.84211579,2.293741894,4.099716006,8.063189854,3.868243249,5.301492948,4.352464412,6.923611803,4.448753651,6.059035247,4.578786081,3.749826806,4.034697232,6.901638939,6.357995515,0,0,0,0,0,0,0,1.809646395,1.693865661,1.738125408,1.184936347,3.531508662,0.460371082,0.760230765,0,0,0,0,0,0,0
Chr1-5215747,LOC_Os01g10010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.243644446,0.509759923,0.70095712,1.880291071,0.388000848,1.652365802,1.102948991,0.709731437,2.066236715,3.554126178,1.511331092,2.107341164,2.330256443,1.405769732,1.506485261,0.289047901,0.438841056,0.962592137,0.476350602,0.201851242,0.261942523,0.593731826,0.874434594,0.351235274,1.260280109,1.568873643,0.100413331,1.107576425,0,0,0,0,0,0,0,6.145434752,7.10221102,7.726227061,5.235751712,5.358366557,6.099212495,7.049490272,2,2,2,2,2,2,2,0.533997287,2.865311632,0.499398831,1.79976014,0.423561399,1.271449174,2.198341686,0.327048819,1.917277016,1.062936962,0.508094363,0.792344867,1.013574815,0.505567623,0,0,0,0,0,0,0,0.682470521,0.711662566,0.203994109,0.331868673,0.330820804,1.040247653,0.587853565,0,0,0,0,0,0,0
Chr1-5214017,LOC_Os01g10010,32.55668247,30.14031382,14.04452455,22.76630034,17.65326096,34.10083535,28.52139127,16.2156834,21.94958833,18.62546182,26.73846878,19.64937454,19.77004654,17.85242055,27.41262508,5.807371797,17.46482225,17.72315247,9.528104414,24.45686858,33.24248028,49.598566,48.20306257,48.9819304,50.0355624,48.87198478,48.55793474,48.11836367,42.91714479,44.8641938,43.61303623,44.13360421,41.78270351,40.84486585,46.54287996,20.65471741,39.73555732,21.26505028,39.90156662,33.31508125,26.69725358,19.127104,41.17358318,31.32377985,45.72688998,28.12179067,36.32674517,37.76191703,33.14127204,39.68176484,46.5388812,49.93389413,45.72976281,45.95500774,38.00936802,50.49526633,18.47229604,32.96278903,18.18731786,25.85207792,25.82260636,22.5225798,25.58274793,40.04722122,44.93648448,34.6838985,35.91861254,37.31140217,36.09031853,36.22340629,78.94993679,49.86959966,91.20829732,75.39061493,75.22220649,55.57617152,66.60797836,45.07021825,18.43506419,6.086073748,19.77835483,50.76088146,45.96285637,14.69123938,48.29118975,54.21105808,49.4581211,53.07872459,51.85762668,55.02577327,49.33577589,30.74047312,33.15444088,34.55150057,33.4569826,32.39062132,32.38377388,33.63645624
Chr1-5215847,LOC_Os01g10010,1.69595634,2.587042716,3.913486004,0.719269824,0.370230792,2.042819562,0.756384746,0.896162976,0.461305053,2.968333984,3.03335335,2.935237121,2.144016069,3.777319636,0.706669079,0.054530833,0.188673812,0.139617524,0.706971436,0.352652371,0.895223692,12.56190967,12.29150744,13.15684079,11.13298936,12.25401126,8.067507736,10.88733327,10.4458554,8.518375922,1.828790127,7.869749996,11.27190045,3.357575567,1.752300946,2.244447633,3.08670154,0.954990609,3.321383958,0.447681921,0.940148166,1.856124962,3.252251774,2.990061704,5.196119675,5.318911662,2.785626982,4.21265313,5.017040399,18.52109259,17.73486788,17.68960063,21.24079579,21.95671963,29.26651462,25.25178807,17.99224839,16.61757696,5.806003217,7.481864788,16.19213407,10.14002615,12.08437855,0.663035549,0.847176964,0.235336491,1.014892409,0.6789335,0.493697463,0.761448267,6.560613619,5.920436158,1.588762987,3.027359445,5.22410954,8.786041764,4.274304334,1.869328469,0.092044323,0.578074529,1.889971124,0.704347585,6.491228262,0.8050753,2.689128559,3.244890703,2.050592214,2.381101176,2.827103074,0.9422879,2.754337943,0,0,0,0,0,0,0
Chr1+5412511,LOC_Os01g10280,1.413773005,2.223185559,2.213266243,2.148456268,1.822302015,2.366746319,2.253817235,1.188324892,3.019450806,2.569050368,3.855775941,2.439922952,1.051921099,3.37439799,4.438889106,2.829625277,0.727288774,2.195992228,2.411443939,1.498635412,1.596664421,1.408407528,9.952187043,5.399604683,0.270361768,6.151736137,7.615903835,0.157821749,0.66113583,2.338133333,7.562445842,2.89755307,2.095344277,2.658035018,4.771657415,3.855817615,3.175572197,4.069020595,2.769037647,3.916998554,2.963385597,3.688959363,0.504712107,0.263851416,5.748446066,1.156226518,4.578958664,3.480307921,4.195394698,5.945760806,4.976839825,5.629567603,4.278402101,4.164003514,5.099348209,7.500962368,3.663160225,2.503116947,2.84090174,2.25655981,2.317347565,2.789766083,1.760592865,0.643037869,5.057515268,2.836307347,2.861053699,4.412549995,2.166905943,2.150921205,5.813565112,0.650306155,0.552882106,2.551832732,1.303611669,1.794122975,0.011008266,0.883014373,7.460391255,13.97781785,4.899217127,14.43175561,8.481146191,5.436325778,3.922461236,9.776867796,5.524246139,4.734452647,5.679755119,8.843139332,10.51664468,0.961767296,1.949029263,1.311081769,1.961939468,1.673642746,1.764021782,1.697717316
Chr1+5412761,LOC_Os01g10280,1.312854961,0.123360068,0.975239088,1.154799674,0.216854603,0.471896105,0.215547128,0,0,0,0,0,0,0,0.054340173,0.676384066,2.775453409,0.260638825,1.894485215,1.101440521,0.13219541,0.816765952,0.533203003,0.653635558,0.813572048,0.143141529,0.017738905,0.27338073,0.557047228,0.913905151,0.750336842,0.095318948,0.587185092,1.37128031,0.834563427,0.86127742,1.685862078,0.367915356,0.845821983,0.856347938,2.08232664,0.190399267,0.809908442,0.371457579,0.486144792,4.110337924,1.495477233,0.672417097,4.165160754,2.350598281,2.670861021,1.031846891,2.053225767,3.879303627,2.055023531,2.697307189,1.939574569,0.318680246,0.403091364,1.487515986,2.078233049,1.539789384,0.471734707,0.356025025,0.426861079,1.129745363,0.239355916,1.274219401,0.33940354,0.129003955,0,0,0,0,0,0,0,0.408647336,1.584490219,3.888373979,2.008524689,0.197046724,1.450540197,2.354763564,5.515449854,2.408048846,5.478000577,3.35206504,4.973136141,4.571367006,4.128154084,3.126333455,0.490004453,1.00486631,0.553786432,2.727903787,0.072027294,0.684632767
Chr1+5412697,LOC_Os01g10280,2.414196061,8.922355759,15.13159688,4.665000124,8.452392392,8.549326909,7.004320049,5.945750025,0.022678763,13.41492566,1.201622177,11.09972731,14.25467563,14.27624946,4.454280977,0.932154928,1.987394753,14.71760824,7.952873883,2.398845102,1.161254243,3.398636408,2.282144493,4.331085366,3.72413964,4.080523784,3.782592813,2.889032937,0.055223349,0.448644636,0.566690708,1.241145218,0.234175464,0.596664039,1.178006317,5.164343399,4.237611065,4.650840019,4.192054253,6.895575636,3.945622397,3.599249464,1.304606468,1.762868206,1.19134189,0.444296037,1.379737504,2.33016555,1.863211131,0.234635355,1.790798327,0.654974875,2.297336787,2.14579397,1.742749643,1.086456164,1.824928985,2.021651091,0.879887852,1.249380002,0.939575794,1.616414176,1.709968223,0.053897647,4.751186705,0.236617652,1.919432442,3.828824325,5.368946634,3.196518316,1.522197486,1.394727021,1.161947376,1.626071593,1.962026782,1.47711535,1.221266476,0,0,0,0,0,0,0,0.820556879,5.380372465,6.074724028,1.678950533,8.046727478,3.061624667,0.166170972,10,10,10,10,10,10,10
Chr1+5499729,LOC_Os01g10430,11.45282993,7.513787613,7.049271862,4.439417413,11.40848093,4.949510789,7.950268582,3.652066134,2.558669065,8.383967298,1.252344628,10.24335508,2.039943034,1.550958976,0.383046073,7.676788417,5.359196075,4.732224493,8.068725995,3.140930592,2.319572881,8.93990367,9.225626471,8.552419347,3.681575282,9.601427519,8.663906057,5.039831425,24.65552629,22.15584852,12.61410576,8.929000238,9.763501204,12.58304687,2.663772038,6.246159767,3.228399212,5.455840339,4.046815674,6.823241901,11.93276452,7.751345029,6.866970502,6.911086316,10.51904147,6.354273326,4.104501137,7.019994204,6.416408432,2.54340134,1.2079284,2.177008798,1.168466089,1.381111255,1.452993366,1.965609965,2.4521871,1.418532927,4.815786171,1.091407712,7.349731882,1.415169774,4.80975988,0.847070901,5.409909177,4.722515144,4.415597682,3.559555922,4.146144918,5.065405651,1.69797354,1.990380702,2.150708347,1.936225142,0.426595312,0.451855919,1.699914939,6.052119824,1.475751632,2.597213453,3.445329106,6.465057396,0.215822535,1.329766125,11.6769024,7.811899027,14.5292188,2.894834512,7.215418251,2.23070126,0.194799819,5.006340002,7.522338549,11.51732977,3.597908247,4.591958861,12.87924298,10.65479454
Chr1+5499067,LOC_Os01g10430,91.00934161,27.97212315,38.09274762,5.896759574,102.1167784,78.46406512,26.7754682,33.98492745,48.92250791,39.46954279,55.1805046,59.21774813,41.51043792,46.47630681,5.85138806,14.8410145,32.27287513,49.26390223,40.25922639,29.69382816,30.31548326,46.69610579,52.59982674,55.0646506,62.05380993,42.13575936,68.36622259,45.45343541,46.43863792,36.40503133,44.48260639,44.86747137,50.85225855,47.40136738,41.61677876,39.16927816,32.46963681,34.00079423,44.08697956,29.74075324,26.24885417,33.11448039,36.7969874,24.46866984,31.8524387,24.05584005,28.37183077,30.44432246,42.13992943,19.51649936,28.53975856,25.40388841,21.11507757,15.91643831,24.1939745,14.99331433,19.94103531,17.22614657,17.20914536,18.06876709,19.36428158,18.89376258,18.4568266,53.98054859,49.76055262,41.60426059,49.14699748,52.86356917,48.200212,56.50731742,36.31754954,18.6472077,26.15369125,19.79748354,19.48519469,24.04443672,30.2411714,0.142327358,0.051018719,1.0016229,0.581726088,1.397651605,0.388414942,0.356995777,43.57169636,63.02727017,59.82526144,49.22124042,59.82802517,47.46240751,61.91835646,50.06530588,86.60635979,150.4166188,62.44072102,56.9023069,89.27258417,86.58544579
Chr1+5499450,LOC_Os01g10430,25.61036986,26.40407952,28.11047549,20.89951219,25.27629598,24.72729266,22.70189579,18.07605191,17.85107426,16.40168438,22.50780366,20.91495268,14.36962608,21.89781856,22.66845373,27.05482812,15.13854649,3.387168542,19.16341241,16.23313021,28.5351947,24.10991078,19.50972478,22.83549912,24.96376655,19.74268735,24.0139763,24.28089347,17.11306002,30.42105509,18.56712696,6.382910835,13.09998491,1.421996919,22.12939484,14.26331079,6.673718473,16.73788538,10.2719495,14.88859488,25.96715247,17.55775788,16.22798482,21.71102858,11.91018003,4.572265909,17.5104607,11.43239487,22.60383253,17.90338941,11.77615657,19.92887695,17.25801465,10.46395787,15.54367515,13.83915789,5.531926995,8.048540887,11.66820087,9.985284832,13.62994461,6.677013643,12.76651502,10.13288157,19.00053661,20.89414611,23.00168535,15.01802349,4.062571835,4.742962631,5.800401872,5.912559515,5.871269864,6.485209021,5.662055285,6.452756463,6.278579747,11.8426811,34.9425824,12.56097444,1.973381907,21.08184909,26.15356417,17.48880431,16.43635304,17.31666856,14.88576079,18.51852451,17.14604954,19.45516397,21.09512925,35.04205888,27.78326538,35.36567338,31.84942643,9.51232065,32.2917332,42.62936635
Chr1-5670234,LOC_Os01g10610,3.597405099,2.344515189,3.135052377,2.710098387,2.076910067,2.269723523,2.375182853,14.95210071,10.30392207,6.795705564,9.915673839,19.96274569,4.653378853,10.39526417,0.591941644,0.312104709,1.212665808,1.86867168,2.389957125,1.785879531,0.119007585,0.980078426,0.533578258,1.055849694,1.138273063,0.160439536,0.627020609,0.74365371,0,0,0,0,0,0,0,0.054137394,0.790376872,1.028931088,0.507898752,1.243127598,0.447541842,0.603475186,0,0,0,0,0,0,0,0.840811465,0.887320312,1.422345224,3.013217604,1.75660403,0.292742901,3.649206389,0.70950818,1.685346582,2.951407801,0.776596453,1.525755978,0.435737194,2.757475741,0.228353309,0.888576695,0.797069327,0.265104096,0.423958826,1.18736019,0.327036962,0.504181725,0.32698255,0.459211847,1.674907012,1.099895204,0.573792452,1.227063739,0.210742219,1.326352569,0.648429421,0.816574223,0.599397686,0.242188297,0.880347225,0.850188212,2.159905966,1.870150618,0.315451802,1.008236887,1.087826058,1.341306856,12.01399887,2.863428836,5.747321621,3.063081019,3.301288969,5.938520037,4.471674046
Chr1-5668992,LOC_Os01g10610,64.01389461,68.15643637,55.90264299,73.28195999,64.74504742,65.73450936,55.61946342,68.09531259,86.85879074,80.61788969,43.21483635,25.97813286,56.30153103,55.07610123,60.60783942,88.91288025,78.90154387,111.8594228,69.36201568,65.99643833,65.8129275,43.7275174,41.74165043,43.05243097,41.9032146,44.63921482,41.34155558,38.7395651,87.32213162,85.56229289,92.71747309,92.96158606,71.87066098,47.07849011,100.8982111,127.8079216,136.862059,145.8894142,108.1871298,149.441666,130.2229376,96.62619925,65.96729157,77.98553177,61.47094425,66.93400383,64.24829952,64.65535021,56.08797553,38.09371498,37.8256943,41.89591619,39.35238034,35.33047375,34.27633591,38.7312889,57.1380648,89.98761151,157.9479922,177.9144677,94.04560199,186.3948767,89.96501566,151.2539629,153.227898,164.8287328,141.2213846,147.5769087,143.1628733,144.3423512,123.1467195,119.4759201,136.8761384,62.60936704,124.7873249,110.9550264,101.0605656,24.18755342,63.98536706,18.9116127,34.70815292,10.68225686,7.26626278,54.27751113,159.2709849,162.4208594,162.3751193,147.5293948,129.6101348,138.3616296,163.2298447,67.11799236,72.9299969,79.06890857,91.88987415,75.65420342,74.33998023,71.1856308
Chr1+6435652,LOC_Os01g11880,189.4435274,85.94405143,161.098529,175.1197104,175.4513285,78.56671285,208.0178244,11.67475606,108.6500981,92.6567646,77.10973054,71.65522193,106.6134112,19.24895276,28.91928901,33.34326438,28.65272329,27.01372708,35.07368644,43.08789083,44.87367925,16.56182892,16.8518556,16.27122924,18.5666402,16.91851664,15.3096833,17.19461447,18.26081086,21.82675208,24.65975445,24.16921689,27.23849139,33.14403063,18.51967766,15.2620925,25.60658576,14.92513579,16.08758925,22.75177513,22.74235748,17.4531957,47.23722517,48.15139962,40.99789205,34.6418262,28.25389521,40.39023285,43.48781343,50.69869536,54.04654461,23.34267968,50.83620097,47.44968125,42.77674199,18.63652413,30.53655851,30.57014866,27.57235089,29.64263574,28.7245387,28.41276277,29.50814209,62.27305349,68.22326191,64.93806389,69.72549729,73.01603379,71.88565713,68.37667243,52.00263541,43.85534856,48.15436776,22.63978054,16.88170105,31.38526738,20.8481987,31.00627786,17.53363633,27.50120917,7.120074953,18.46685823,11.50833595,2.24057181,61.94196213,31.08564824,47.70776586,59.26998267,28.72381075,28.53909979,83.80530962,154.7716238,154.9538163,200.985072,166.9348588,178.0150207,170.7742227,181.9577005
Chr1+6435870,LOC_Os01g11880,11.30413412,34.05495918,24.97150743,17.59211222,26.01807257,45.87545295,8.459508561,21.26320253,21.99332848,16.05295652,14.10924315,7.211221409,16.56886803,11.35824197,0.730770697,11.67033658,7.614041541,22.80598355,19.12067522,2.828493082,12.49666526,3.582774741,1.246038789,1.780988637,10.36416957,2.100833597,6.330914791,9.989263741,13.88573357,20.53909139,7.933448448,8.713476833,13.82191262,6.374762814,14.21178757,11.60308121,2.392363995,10.10842581,13.7787453,6.648262273,7.714817805,1.335580482,15.12997365,16.11761596,16.50151615,14.32448113,14.44474046,14.19766363,14.54586626,10.2692245,11.57955512,9.211544132,14.61733972,12.9104359,12.33999305,12.75300791,10.00187197,14.25650548,19.5224778,10.40292985,6.050351714,12.94297058,12.66735412,53.01740258,44.9892549,36.19481154,54.79073618,51.39720161,38.45838312,49.94189449,10.23689657,9.558122431,11.11659715,6.260450584,8.521181756,7.515943309,8.135784208,0,0,0,0,0,0,0,24.66433474,19.39941972,20.30048592,13.44267886,20.12490302,15.97559787,19.64212373,37.33679975,38.1917693,39.33435833,38.81362361,37.24213164,40.43548699,39.77942351
Chr1+6436088,LOC_Os01g11880,0.325036808,4.736360187,13.45310199,21.12726133,17.06081241,19.82290366,9.956262131,10.28614431,14.1369238,15.8634129,22.15913251,1.377677915,2.760574944,16.45481487,6.349187325,9.776577927,7.545333057,5.225245773,9.362555235,6.499655322,7.46693311,4.800335197,6.24007557,4.35697026,1.203189853,5.6829289,6.604839331,7.914801059,17.03809767,19.40351782,17.64920018,14.49353994,15.324665,14.65156672,12.53705938,7.946427494,3.691751359,11.17292769,8.563396785,11.43360256,14.53950955,5.601024447,11.17378587,7.601190889,10.37021825,9.362584391,6.644646963,13.89196312,5.979998609,11.28348813,12.32610439,20.0301712,10.34381976,10.73575272,20.73396784,12.40152065,11.95479205,9.495030159,12.97278486,5.279085958,14.83322534,11.3503009,9.569472952,15.430488,33.97663032,31.6407044,17.09742366,26.8686396,26.89557425,17.95066626,0.898098058,5.362415766,5.692099225,4.590631568,7.506624393,3.288414226,5.524344993,24.05841507,2.505482444,5.770302616,0.340325425,29.18138539,6.734240166,12.1488027,11.34834663,11.85731318,9.964248527,8.083962879,12.94594277,2.551696876,6.123242519,18.15541496,8.997250124,20.93171205,14.92905606,11.81888532,28.1229193,9.824868781
Chr1+7273036,LOC_Os01g13060,14.5693511,9.160345345,11.33466414,12.48839273,12.90884829,8.444371857,8.459877488,10.256496,5.240788799,1.762989753,10.70149961,9.022242396,2.602958617,4.385957807,0,0,0,0,0,0,0,0.725761307,1.505805494,1.120821661,0.167997371,0.396649228,0.831249659,0.375055802,0.230034155,1.567626687,2.112668554,0.044894382,3.383869046,1.307830688,1.918025216,0.395220253,0.939929947,1.208308036,0.173795711,1.074273065,0.428417239,1.138195798,0,0,0,0,0,0,0,0.199559693,0.628802399,0.316066603,0.796941831,0.02497711,1.922264598,0.891158387,0.075705447,0.792691605,0.075113781,0.332077969,0.664704245,0.526849717,0.112393046,0,0,0,0,0,0,0,0.075521875,0.224110966,0.892843203,0.255089073,0.428836413,0.327322647,0.205162728,0,0,0,0,0,0,0,2.897216483,0.502643536,1.634831154,0.8691834,1.421424371,0.65185466,1.457644026,5.016994707,5.363207906,6.629574502,5.21244972,5.561910856,6.039840276,6.263153482
