chrstrandcoord,gene,dry_seed1,dry_seed2,dry_seed3,dry_seed4,dry_seed5,endosperm1,endosperm2,endosperm3,endosperm4,endosperm5,imbibed_seed1,imbibed_seed2,imbibed_seed3,imbibed_seed4,imbibed_seed5,shoot1,shoot2,shoot3,shoot4,shoot5,leaf_20days1,leaf_20days2,leaf_20days3,leaf_20days4,leaf_20days5,leaf_60days1,leaf_60days2,leaf_60days3,leaf_60days4,leaf_60days5,stem_60days1,stem_60days2,stem_60days3,stem_60days4,stem_60days5,root_5days1,root_5days2,root_5days3,root_5days4,root_5days5,root_60days1,root_60days2,root_60days3,root_60days4,root_60days5,husk1,husk2,husk3,husk4,husk5,anther1,anther2,anther3,anther4,anther5,mature_pollen1,mature_pollen2,mature_pollen3,mature_pollen4,mature_pollen5,pistil1,pistil2,pistil3,pistil4,pistil5,embryo1,embryo2,embryo3,embryo4,embryo5
Chr1+5499729,LOC_Os01g10430,8.369332673,4.662874543,2.211424868,6.770421459,4.829299598,11.41518256,18.16965618,3.451105425,3.669803529,3.763786714,0.78949358,3.309343516,1.270532007,6.763482682,5.658358382,4.583966048,6.749100778,10.14270835,10.42191662,6.365445066,0.987733312,21.07649129,2.509755392,6.362543508,3.463651423,4.264502751,7.647928524,5.27343778,11.5967616,2.355537497,6.150155798,5.087835372,5.361821746,2.131741463,3.595332068,0.84362936,1.014425819,1.685079447,0.956223006,1.792262997,4.195977193,4.275192145,3.647517132,6.033951617,6.275647277,3.020037509,2.445193445,1.40782279,2.846102221,0.431643427,2.143290588,0.911889165,0.733182107,1.38890802,0.08058932,3.648326508,2.070814999,4.694218836,0.412965858,2.434770181,6.685462883,3.172089673,3.270964806,2.572668894,7.560431886,6.646522804,1.495832607,4.770803064,8.00893414,7.021643432
Chr1+5499067,LOC_Os01g10430,44.00181839,50.84726303,63.07168489,61.7257478,22.43262864,70.72546124,43.94668959,103.7342868,48.05603143,50.79388733,27.88056588,34.47496793,47.72244804,31.10031066,12.19461696,66.1555298,57.71388462,56.81239153,55.78863654,62.29488645,53.77672031,42.62648569,48.82942306,42.69995621,48.08174588,12.12953933,36.7564785,39.54914949,47.05617537,35.25296032,33.41273355,26.71882545,43.08997613,31.13076623,24.13279432,18.22739342,24.85366233,21.56462549,29.75889309,32.61078033,18.33850824,18.44861084,18.63387266,19.02878162,15.6383745,46.2309625,54.50299442,37.82028714,43.71593881,44.46416221,26.95929326,30.92530048,16.72048758,32.26289142,30.08921826,0.215158012,0.705949291,0.10375721,0.326294711,0.566061867,44.7423533,45.90789734,52.68161161,50.56095747,54.34333927,82.85401726,95.18035815,106.7461966,117.6047474,82.92988805
Chr1+5499450,LOC_Os01g10430,28.97531569,22.85970983,27.90224656,25.55743692,23.13782449,18.51375103,23.67542147,19.17321164,22.71594459,22.39457338,15.41510947,8.762145878,17.25371694,10.2633504,31.12966414,24.16879843,21.93431432,26.36465431,22.04897516,24.22438285,5.781832426,21.89871006,11.87269299,29.08021925,19.38071999,26.15349208,7.164977257,12.32129219,25.28820008,0.914943682,4.225917735,23.58761342,22.05551769,18.17317852,11.86988433,16.15272851,22.26431897,18.34711632,12.56232582,16.72824473,14.86862355,9.792688438,11.92367763,11.04057743,7.147047344,9.528368611,15.96558736,7.497889791,15.13308875,21.38750452,5.527602642,5.766689143,6.221257031,6.599957744,6.509995834,15.42085586,3.461895307,3.701715376,21.20961337,11.11080141,19.75866689,19.00878797,16.01830909,20.26139728,13.42102309,13.14055226,35.28028598,21.1205564,19.04218793,20.66526263
Chr1-5670234,LOC_Os01g10610,3.275102961,1.936224454,2.38242743,1.907888243,2.789321176,16.06945603,16.64101491,10.31815396,19.47762938,4.896122853,0.652420845,4.105753142,1.335572449,1.206828352,3.700976125,0.523489263,0.11414612,1.483473064,0.037024295,0.55917411,0,0,0,0,0,0.867473253,0.831413151,0.051623121,0.22235775,0.512738944,0,0,0,0,0,3.59820826,2.554237159,0.318608836,1.402451925,2.556322085,2.384109333,3.005916928,1.817713418,1.011276361,2.057003361,0.552121109,0.103941432,0.124481321,0.170780867,0.26194608,0.132570447,0.288659075,1.606765404,0.508686005,0.232974893,0.481149498,0.546986971,0.749056531,0.200212206,0.995222236,1.196970538,1.064815283,0.327830647,1.336316907,1.607293787,7.238151378,4.204807915,1.207283439,7.782042165,0.443172303
Chr1-5668992,LOC_Os01g10610,62.51617744,75.59589627,60.37902708,54.98451131,48.3541586,27.84961082,47.67441007,47.44722668,23.85352629,46.01188212,63.69454913,68.25832188,78.90471895,93.37925677,80.47196228,41.32107279,43.480574,43.04841263,41.00367159,43.10266228,107.5466121,79.63721631,85.66119669,79.92137502,102.8584608,83.06155122,102.7150161,116.907316,142.4751473,155.4116417,67.37222227,65.27568865,69.31035336,34.32542323,67.63787678,35.40833404,30.42307107,39.76385717,39.80674947,37.20179492,55.32584597,163.4809163,91.22692166,79.94724465,122.7988565,159.2714199,162.1829445,147.5308786,149.3435971,142.3925468,91.67270479,129.1049358,99.74687415,135.8438638,137.6556438,71.06330225,32.18519766,55.49474448,100.2881346,48.33891843,167.7041097,155.7775803,121.2322204,117.5590795,158.0818467,89.33708268,79.66181555,77.80577762,79.16319527,91.41830747
Chr1+6435652,LOC_Os01g11880,127.912469,171.6311924,171.6091448,244.4526739,122.4380295,108.9114507,155.3838408,95.122147,67.3563102,73.31984456,23.61719721,27.63249423,41.2712761,45.84065329,23.67647571,17.13325689,15.70793323,16.81066458,15.79354737,15.92784555,4.817743201,23.62849567,19.64865333,14.445799,18.95911124,19.40274757,17.74543152,14.90104872,18.4761149,15.80506407,36.83483205,44.09836243,28.23625263,42.03005448,50.69390222,46.47485211,34.83415997,37.42733936,25.93599774,39.43244134,32.75180615,27.56877915,29.84536444,31.57155961,28.86621939,71.60739849,72.51465956,67.97793616,70.80114181,70.5860454,14.04346944,42.11134859,32.46194574,13.08693296,34.81862061,3.052603063,28.68981668,9.595417006,6.223564493,20.90115232,47.93539499,56.7781496,42.17715848,67.93748616,59.47050838,188.6248676,163.5994875,166.7391536,152.4259021,151.9037267
Chr1+6435870,LOC_Os01g11880,32.39318657,26.73022452,20.21576399,27.58229938,25.84870244,16.17949736,7.506198077,4.295342433,13.59064973,26.65000811,2.156842162,5.761634567,8.003085241,16.28087371,18.16204452,3.758251178,8.72176167,2.163145223,10.04690613,8.743525863,9.180777258,14.91533074,13.1400528,13.568372,7.95346174,20.75881009,10.63153432,4.89475636,11.07294032,10.85155457,15.068653,15.42996762,16.16419305,15.88166743,15.98346046,7.405581251,11.01494118,8.901910931,14.95408006,9.20015499,9.308440912,17.47342236,8.905077622,12.41841014,12.44788691,40.43573293,48.37312849,41.84159812,42.93219256,41.40502149,8.462660031,6.405503168,7.642586142,6.879645683,8.431692425,0,0,0,0,0,10.40436149,19.85556156,14.04501077,20.64314994,17.90172353,39.79166652,40.2030582,37.51445831,38.76973198,39.48270404
Chr1+6436088,LOC_Os01g11880,5.527433089,1.455857634,18.98527492,5.958185198,7.256748054,10.85554155,12.33834132,7.828683737,17.44043053,12.8280686,6.155638886,4.555188186,6.622061795,8.40758154,6.025849793,2.853179978,3.464067156,4.844659495,1.540639742,4.726083556,18.47258798,14.33400526,16.68440658,14.82558499,15.02799138,9.29109161,6.261787877,9.112318057,5.868268883,11.50259006,10.5900172,8.517764152,16.28425238,8.987077425,10.73462228,5.57428018,16.53112026,11.6187677,9.753867436,11.7780305,10.24290504,5.552436531,10.31306754,2.606084902,14.00734686,34.86666453,6.878446462,26.60817702,28.91223629,29.98719776,7.391375547,6.956308134,5.27710642,7.843683375,8.787520767,19.25974331,12.08259333,13.69799402,10.73563618,12.67327629,11.50485427,12.5034025,4.978264022,10.35995168,13.87730801,1.840330209,10.0849767,7.050781362,18.26397506,30.90569145
Chr1+7273036,LOC_Os01g13060,5.837342692,13.65843938,11.62844776,13.46133547,8.311806502,9.320671946,5.862740429,6.95062533,5.142305956,3.203633062,0,0,0,0,0,0.187474131,1.120531043,0.436184117,0.376996684,0.944470343,1.176889955,0.319479278,1.344773176,0.195835572,4.566813814,0.87645291,1.590372449,0.422002847,0.085858246,0.639932914,0,0,0,0,0,0.663123098,0.554216426,2.385632279,0.350712616,0.120266324,0.302802774,0.534698135,0.94182687,0.228974144,0.535207805,0,0,0,0,0,0.25689805,0.625310682,0.005014839,0.414356852,0.657529114,0,0,0,0,0,0.127140077,1.595195465,0.770234138,2.938567523,0.131480036,6.065947675,4.903418351,4.93983968,5.775028732,5.503552454
Chr1+7273124,LOC_Os01g13060,71.11128191,47.65759148,65.7538934,80.72102337,67.25321623,18.09970711,8.652279553,26.46149815,95.41742951,2.173709384,16.50809934,21.4640596,19.26632586,13.47943889,16.80843608,12.23763081,20.99730165,13.17765268,12.94997275,19.86344886,8.283482809,35.8706562,12.29776022,25.43143185,53.00578905,34.81797355,33.43284317,38.39180464,26.52067758,29.6177922,11.27747212,17.99636935,26.34968865,21.88394458,5.07353985,18.42441682,8.771168014,7.517233626,16.80458062,8.8686599,6,6,6,6,6,14.19922953,5.094021001,13.73477206,13.61135411,21.1020985,18.0473305,17.6924256,9.176620968,17.46765753,13.53135898,5.319010393,2.25113344,7.697902358,6.299270422,9.908810075,12.16806442,9.081469861,14.10725449,9.0049541,13.51517627,25.60532326,25.52351046,25.6313101,24.56066727,24.93289693
Chr1+7273478,LOC_Os01g13060,0.843658241,2.857585046,1.409056311,1.939707544,3.175080845,1.18384397,4.112635457,4.120856276,10.89582023,4.238322884,1.011078754,2.727430961,1.119127026,2.797425831,1.231997697,3.579369603,0.833355648,1.795209586,0.649072147,0.262740467,1.628253265,2.127413971,0.178694521,0.669990487,1.903533293,3.278583336,0.641691634,1.08337432,2.230076625,0.368949632,0.201083981,0.245222674,0.220705371,0.384243662,0.401551976,3.1279251,1.220000778,4.645676629,1.110044175,3.871357273,0,0,0,0,0,0.090789602,0.743366724,0.16150884,0.891035927,1.196267881,0.818502277,0.431793938,0.330097933,0.163528871,1.08499136,0,0,0,0,0,0,0,0,0,0,4.363653353,4.114064479,3.720436399,0.430642918,3.242144884
Chr1+7271210,LOC_Os01g13060,14.96017873,2.423512869,14.07264309,8.157059154,11.55888778,16.4927262,19.56875883,1.134924773,12.94808901,3.804167052,31.48194962,42.1060161,41.20482638,40.92515869,39.70393837,58.33003757,64.36123034,78.81303453,68.39639048,69.16193604,40.8925902,78.32222287,87.22035371,112.4677412,125.5136538,99.92560014,102.5261162,102.4866552,102.6964551,105.7213159,67.95857468,58.94984868,59.37979444,56.37219875,48.7875542,47.91285939,65.81447108,52.62995776,53.69387937,56.76950874,63.10828501,73.03238972,81.17612181,69.49920001,74.84731261,40.36123492,18.03192146,34.79017134,23.86216379,6.762677152,49.79019073,60.284256,58.5003088,60.67222382,52.48954129,36.31205176,81.11090607,68.21828188,45.79855206,35.33155932,48.94660543,41.25451348,36.0280542,44.15580689,52.6126307,4.779252361,10.32119546,12.01984686,15.06412936,10.94356768
Chr1+7511501,LOC_Os01g13470,15.81296839,6.213412258,9.513186865,9.873677627,8.547026944,7.626142694,8.007732013,7.267259937,16.59417797,12.73853365,7.001257271,5.633108368,4.539353081,13.97708439,6.948009032,4.884889906,2.321668385,2.445410259,1.237470844,3.0135626,3.061003305,4.69365902,4.296028416,6.68003324,5.564942255,9.45737028,12.4732212,14.65665085,10.08873944,10.34715914,4.480576567,8.976725708,6.793851769,12.84112067,6.59130782,6.020244713,3.643269025,0.4413017,1.092609601,0.303447962,7.154251959,7.567189291,2.030835535,3.809174605,0.091466542,5.092237378,4.317781714,5.513969552,4.10464812,0.026257092,5.366119053,5.966280078,4.415314113,7.121734642,5.362005125,0,0,0,0,0,9.272639162,10.7525993,11.40510065,10.24517388,11.36490558,12.12646955,10.97308232,8.654016013,12.4854508,5.911057057
Chr1+7511673,LOC_Os01g13470,6.098364941,40.06715624,24.06670257,12.88926788,22.40135525,41.39621179,38.4097602,32.17435276,45.59848348,32.71245313,62.11497414,92.85525216,77.6522473,104.0835328,102.0473613,48.65635687,66.93863886,75.5231411,32.1450322,87.63009535,101.8724239,91.57609141,84.46427255,89.38595339,91.61208343,94.23418653,87.40015981,128.266358,114.5143956,104.0546459,63.46362977,80.10062303,65.06613931,71.06777579,77.89937894,61.59150387,50.96530602,58.57764334,60.452296,52.89612028,44.06876073,55.2080052,43.80634885,40.31047431,59.34973134,45.50561231,51.6264418,51.19759634,46.01490289,40.06414998,46.91747708,45.23019043,25.30344708,45.76417258,59.03426625,53.93316549,57.29170266,50.64577521,40.89695342,18.30261053,112.0070746,113.1570964,106.7192481,107.3863727,111.3993337,39.37099482,44.69116547,29.47796801,32.08105923,40.82763877
Chr1-9140244,LOC_Os01g16170,1.94178625,0.839630954,1.30884483,2.12937278,0.968030854,0.371361679,0.979287714,1.246546827,2.31539547,1.147579407,1.457401295,1.402785499,4.423870048,1.28960499,1.459966106,1.233920732,0.235635348,0.713700282,0.754709395,1.430339041,1.416172842,4.173139705,2.446520341,0.305345155,3.11715856,0,0,0,0,0,3.235807102,3.664711638,3.948882232,1.04470223,0.141045858,0.373413223,0.962954815,2.978527472,1.679334072,1.187442406,0,0,0,0,0,2.42137184,1.331135673,1.437238826,1.219228888,1.089041582,0.45882339,0.964476789,1.033222413,0.471253731,0.384763108,6.075402461,2.092552803,2.078721421,2.795414177,6.420345938,0.314072561,0.41049512,0.134027912,0.090882242,0.531120679,1,1,1,1,1
Chr1-9135330,LOC_Os01g16170,1.410755696,1.429130207,0.98396794,0.75474435,2.13865783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400824138,2.284132391,1.814510511,4.358380472,1.532167026,6.356409607,5.092553131,5.254556023,4.251291592,4.068772866,0.385405933,0.123835209,0.211390298,0.205386084,1.30251289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.89607386,5.331508232,18.2464591,22.18196606,2.047042748,0.701552176,0.390648087,0.487099859,0.127270786,0.159219051,0.282374054,0.777087266,0.770309528,0.269861873,0.738353965
Chr1-9136375,LOC_Os01g16170,0.199392796,0.41617389,0.697884349,1.494468569,0.330266265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34015947,2.253374733,6.899528598,1.281184008,6.290169345,1.001373455,0.262557014,0.22767911,4.320162114,0.435412714,5.299567306,5.849067283,11.19162822,4.439303392,5.345031405,1.738679865,1.624590072,2.042009661,1.566075967,1.570972778,0.32739543,0.06013921,0.520868457,0.579618287,1.517028805,2.88339829,1.171403391,2.35078177,1.74802242,0.935261237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chr1-9133739,LOC_Os01g16170,135.0681541,119.7242603,128.4901596,134.106484,130.128242,81.67060723,112.3815803,93.64427672,103.4296379,74.45471804,103.5424614,147.5771109,136.2488175,161.4149701,151.054966,66.49272895,52.36791128,54.78580458,55.57948155,50.88505075,2126.285346,1806.972196,1981.469276,2060.185464,1901.278127,4448.840843,3951.89225,4035.441084,4517.75968,4538.340389,5142.457441,5210.776965,5636.551807,5263.483968,5229.155189,75.21011531,64.61504226,73.47566853,64.53751184,74.52913949,70.38012616,58.15836133,55.54045373,68.73392905,73.53595307,871.4682152,346.089158,589.7484655,711.0771838,706.4669074,530.7136218,569.5115002,561.6423137,468.0158491,489.9559871,2031.59721,1816.588994,1616.1446,2489.849166,1403.035689,141.8016491,127.892967,138.0492029,157.3870883,111.2669969,107.7743812,114.2633525,110.0328536,151.0352598,148.2583557
Chr1-10999404,LOC_Os01g19450,1.980949653,107.2939409,26.59743812,53.86429969,20.09675079,99.61075903,51.2992738,80.45860711,58.7320748,113.1992362,351.7410196,357.7391126,330.889769,368.3031057,386.5114627,568.4250679,586.4770681,595.7191954,600.5905334,596.2623784,157.7484588,162.0414745,173.0889269,157.0046525,162.9298437,148.3602961,144.2718379,142.9901811,154.8344784,144.0708559,192.9695147,197.4523368,195.544652,187.4862092,198.4495562,547.6038228,573.8278611,538.7113419,582.6362071,563.8004202,403.5748522,428.318713,413.8118015,394.0972611,412.027299,215.1719822,187.5860775,248.8935593,190.6105799,222.735933,106.326805,105.095211,101.3308311,105.6076538,123.3382927,105.360701,99.44509361,133.7263372,101.1068832,93.42638343,162.0422614,150.0763213,165.6032228,186.1973483,170.1865706,73.20211855,75.80788462,77.88918311,71.26917961,90.94930054
Chr1-10999561,LOC_Os01g19450,32.19544249,14.93733578,17.33513615,8.996104923,21.36005378,11.9373434,11.2563297,4.461802022,5.828895648,9.59973963,21.84307753,1.299629671,12.37203339,37.83337301,23.61618747,18.2986772,17.80155163,25.9651598,20.58652657,20.85704026,5.780116503,9.562718076,11.24688205,9.442751917,5.380815009,7.016565751,3.341667856,3.805789133,2.980753341,5.44158309,4.904673898,8.913369469,7.899917779,11.42436958,5.881158637,27.99105257,19.97893871,26.38686513,21.06154982,23.32094515,23.29426481,20.34619574,21.12394881,15.98508936,17.15428874,6.113800935,11.59293275,9.797794598,12.6632288,13.38255571,9.584550912,11.39905008,7.952299281,11.25057552,0.445786287,1.47513739,0.792906892,0.461347475,0.193892745,3.250776038,11.25889555,8.215984997,12.10059483,10.11339954,10.67151519,24.27464084,24.51377493,23.00160816,24.13784616,25.20522879
Chr1-11953538,LOC_Os01g21410,24.94393272,17.39161116,3.347639875,6.984713624,5.471241266,8.690894631,10.42346573,4.570573001,3.930636247,9.060573618,2.955907966,1.716847801,3.690957596,4.633041765,1.990776142,0,0,0,0,0,0.254915361,0.742329106,0.243642429,1.304130231,0.664626731,1.164384826,0.181068521,0.896320387,0.46021624,0.445957531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09092844,0.292339837,0.932358104,0.705214039,0.629439424,1.14215531,0.20401244,1.09433521,0.738909474,1.29936957,0.618083873,1.583327415,2.177004027,1.658286493,0.13714395,0,0,0,0,0,6,6,6,6,6
Chr1-11953354,LOC_Os01g21410,97.34958511,138.2272089,165.2244777,173.1568009,164.3080613,128.1343801,129.1987996,96.47999938,130.6065738,107.7970031,62.45223079,87.27988342,113.1504221,97.71753295,90.69406238,66.10189025,62.9032884,69.23593305,57.54088352,48.50154033,45.82963218,72.22013543,49.77336315,78.46040817,86.30805624,52.72075752,50.80057418,46.15933274,57.28147914,50.97464405,28.40774593,41.3328257,40.55836936,35.94781119,34.08888128,21.44053545,28.93274233,62.5927392,54.65540506,69.28534677,50.07006841,51.34565348,53.27691502,51.19362253,49.18718484,52.56259143,55.46708722,46.20045745,33.30458592,39.44175642,61.82098093,62.01451314,61.74894053,62.82225204,62.70384668,18.94564157,8.427006614,62.33642947,6.906340324,18.41022091,53.20599108,54.49613607,52.8420515,55.65627232,54.6145225,135.6853367,148.4540712,132.049685,138.7888549,133.7864141
Chr1-11954451,LOC_Os01g21410,5.473898706,4.865720186,1.251827077,2.972877441,1.954122995,0.398272603,0.121129364,0.120240045,3.224077019,0.070989943,3,3,3,3,3,2.822513072,5.032871345,3.215773311,3.929908182,1.35616951,0.47879374,0.509917862,0.151514301,0.409355661,1.00788549,0.677061307,0.414398981,0.064382147,0.438608694,0.631722335,1,1,1,1,1,2.815637071,3.281729359,0.703586971,2.135165213,3.844669916,4.73149909,4.830466842,5.674603521,5.352941561,5.028985444,0.220497281,2.37626437,3.162725786,2.715431963,2.398106646,5.014106822,4.774807173,5.267240237,6.4097386,5.816264857,0,0,0,0,0,1.909866978,2.712202987,2.427564971,0.407142398,1.00056302,0,0,0,0,0
Chr1-11953049,LOC_Os01g21410,6.987922256,4.022546186,8.132694226,5.16024683,5.525708495,1.309309704,0.794111036,0.262798024,1.895248172,0.651655101,3.469664354,1.972900301,3.401836182,1.232364113,1.385870384,0.294247912,1.735602302,0.633918379,1.095222714,0.157764668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018693969,0.65488184,2.011769887,0.595870168,1.071464243,0.572214464,0.918719343,1.34596322,0.862598096,0.943365213,2.671788162,2.96307135,0.26863261,1.441695348,1.138181321,1.672632189,1.447691835,1.309091682,1.576941852,0.967080372,0,0,0,0,0,2.33206978,2.551386093,1.928271593,0.843521147,4.359665829,1.357484062,0.327156211,0.75177667,0.766916472,0.764865016
Chr1-11954343,LOC_Os01g21410,2.505471264,0.09334408,1.165272789,2.115779869,0.79674187,0.51409358,0.598267773,0.440632779,0.457336446,0.147047529,1.132875858,1.513652818,3.14411617,3.577323277,3.226870121,4.260951995,4.036249948,2.160327885,1.726571435,0.749657492,2.515740735,5.154200279,3.318340216,0.316025037,1.524303144,1.386300188,0.436261091,0.603231743,0.224222916,1.534654912,0.46006453,0.590667194,0.941629554,0.30480302,0.399581452,1.304117257,3.023918287,1.458000354,2.186691418,1.742143976,2.925416369,3.007924105,3.040202852,3.084485685,4.218078827,0.054701062,0.26023702,2.050067476,1.394622713,0.364232967,1.258681461,2.173661188,5.594483061,4.208658025,0.869487256,33.81019973,17.29195548,11.4539282,9.736153998,47.06273436,0.394925316,0.955306447,1.383598247,0.527077175,0.360994131,0,0,0,0,0
Chr1-12332871,LOC_Os01g21970,1.385237041,0.595845067,2.058793871,1.938865768,0.208640909,0.505552141,1.286855149,3.054728336,0.659882248,1.6421332,0,0,0,0,0,4.055822614,2.51379208,1.658788174,8.023697339,9.091436455,0,0,0,0,0,4.132926791,2.863766562,2.500810884,6.033024182,0.889294661,2.304313771,2.776435141,4.078090154,3.63754837,3.004468566,17.72592691,14.358089,15.4728355,13.90083224,11.69800171,19.56846348,4.232457883,14.47315506,8.477232678,12.06146387,976.6937392,899.9597069,901.5548514,973.1736054,992.7387084,5357.479381,5813.128798,6117.994143,4984.943171,6502.398345,66238.27106,59819.84114,21211.6485,22002.27335,55777.65706,24.5787699,15.121583,30.40643371,7.603775431,24.63132882,0,0,0,0,0
